status,latency
200,0.470934
200,0.082520
200,0.071660
200,0.063510
200,0.070908
200,0.071495
200,0.075484
200,0.085779
200,0.067320
200,0.074258
200,0.078645
200,0.074589
200,0.083852
200,0.070759
200,0.067962
200,0.066451
200,0.072266
200,0.066186
200,0.073617
200,0.066767
200,0.067000
200,0.076128
200,0.070731
200,0.066210
200,0.085879
200,0.072601
200,0.069261
200,0.091635
200,0.065662
200,0.072161
200,0.077986
200,0.093913
200,0.066326
200,0.072123
200,0.066915
200,0.069556
200,0.071239
200,0.066368
200,0.070020
200,0.074075
200,0.073959
200,0.076990
200,0.072669
200,0.062894
200,0.067400
200,0.066721
200,0.067593
200,0.069235
200,0.076159
200,0.065083
200,0.076024
200,0.073696
200,0.068589
200,0.067258
200,0.071239
200,0.067874
200,0.070426
200,0.071495
200,0.070978
200,0.063271
200,0.066190
200,0.064073
200,0.067486
200,0.081098
200,0.070739
200,0.065782
200,0.068421
200,0.081719
200,0.065134
200,0.078072
200,0.068732
200,0.068413
200,0.072063
200,0.066936
200,0.067264
200,0.079507
200,0.077632
200,0.071825
200,0.067554
200,0.074637
200,0.063364
200,0.069210
200,0.082767
200,0.081578
200,0.072582
200,0.076507
200,0.069147
200,0.069094
200,0.070681
200,0.073424
200,0.070068
200,0.077777
200,0.072180
200,0.067513
200,0.067220
200,0.065319
200,0.083421
200,0.073253
200,0.063548
200,0.066968
200,0.067443
200,0.070637
200,0.072606
200,0.067379
200,0.068710
200,0.071283
200,0.070685
200,0.069213
200,0.071532
200,0.073409
200,0.068000
200,0.067612
200,0.068272
200,0.071033
200,0.071891
200,0.069634
200,0.067438
200,0.071524
200,0.068038
200,0.068659
200,0.080712
200,0.066873
200,0.069980
200,0.076542
200,0.071678
200,0.070793
200,0.070313
200,0.077573
200,0.065381
200,0.066589
200,0.067859
200,0.068070
200,0.073064
200,0.071190
200,0.062481
200,0.067633
200,0.067804
200,0.068892
200,0.066381
200,0.068146
200,0.070918
200,0.070742
200,0.066453
200,0.071006
200,0.076414
200,0.071386
200,0.068340
200,0.071668
200,0.068320
200,0.067156
200,0.069993
200,0.071008
200,0.070459
200,0.070126
200,0.067133
200,0.071289
200,0.071493
200,0.068819
200,0.065082
200,0.063055
200,0.066005
200,0.067641
200,0.064696
200,0.064953
200,0.070375
200,0.067034
200,0.071134
200,0.065022
200,0.067517
200,0.068093
200,0.066100
200,0.070024
200,0.072156
200,0.062978
200,0.070906
200,0.069651
200,0.067658
200,0.071831
200,0.066987
200,0.069720
200,0.062012
200,0.077503
200,0.067713
200,0.070957
200,0.067188
200,0.068321
200,0.070918
200,0.069276
200,0.065905
200,0.068206
200,0.071266
200,0.071321
200,0.067262
200,0.076209
200,0.070444
200,0.074669
200,0.069889
200,0.068581
200,0.067119
200,0.071699
200,0.066852
200,0.075601
200,0.067651
200,0.071674
200,0.082089
200,0.072226
200,0.071821
200,0.066192
200,0.067003
200,0.068407
200,0.069168
200,0.067738
200,0.071123
200,0.067792
200,0.067365
200,0.069416
200,0.066800
200,0.068007
200,0.066431
200,0.067856
200,0.073682
200,0.083958
200,0.067256
200,0.064562
200,0.066871
200,0.070493
200,0.077325
200,0.066754
200,0.068012
200,0.070617
200,0.070484
200,0.069463
200,0.068342
200,0.070181
200,0.067207
200,0.071079
200,0.073043
200,0.082947
200,0.067362
200,0.067740
200,0.066587
200,0.071570
200,0.070458
200,0.071425
200,0.068684
200,0.071183
200,0.071535
200,0.071798
200,0.067863
200,0.070334
200,0.071489
200,0.083892
200,0.071489
200,0.083740
200,0.074455
200,0.096012
200,0.080430
200,0.067464
200,0.073453
200,0.069034
200,0.066609
200,0.071943
200,0.067666
200,0.063762
200,0.061905
200,0.068261
200,0.066523
200,0.063857
200,0.067632
200,0.067518
200,0.084161
200,0.067859
200,0.068481
200,0.075467
200,0.067821
200,0.073804
200,0.071163
200,0.065329
200,0.065193
200,0.069385
200,0.069415
200,0.066300
200,0.076638
200,0.075475
200,0.087879
200,0.071435
200,0.070538
200,0.067135
200,0.071269
200,0.066985
200,0.070962
200,0.068980
200,0.068800
200,0.068138
200,0.066948
200,0.083667
200,0.068153
200,0.075375
200,0.083149
200,0.072425
200,0.072307
200,0.072229
200,0.069449
200,0.065646
200,0.072932
200,0.072015
200,0.066972
200,0.071174
200,0.068320
200,0.068018
200,0.066462
200,0.067699
200,0.067390
200,0.062675
200,0.073164
200,0.072937
200,0.070544
200,0.071932
200,0.071827
200,0.066796
200,0.065612
200,0.071917
200,0.068606
200,0.067495
200,0.065173
200,0.068564
200,0.066484
200,0.081999
200,0.067280
200,0.068208
200,0.066925
200,0.068478
200,0.067055
200,0.064966
200,0.069535
200,0.064047
200,0.072022
200,0.069714
200,0.069082
200,0.069012
200,0.062576
200,0.075126
200,0.077032
200,0.063164
200,0.071024
200,0.066483
200,0.074467
200,0.079550
200,0.071862
200,0.064375
200,0.066433
200,0.079539
200,0.069178
200,0.090591
200,0.078738
200,0.063510
200,0.064352
200,0.067659
200,0.068098
200,0.067051
200,0.065670
200,0.074665
200,0.075398
200,0.075553
200,0.068047
200,0.063732
200,0.063038
200,0.070343
200,0.066461
200,0.068057
200,0.068397
200,0.066218
200,0.071421
200,0.068003
200,0.063653
200,0.068270
200,0.067685
200,0.071200
200,0.063079
200,0.067474
200,0.066779
200,0.076702
200,0.093615
200,0.073847
200,0.073385
200,0.076466
200,0.071064
200,0.086030
200,0.070485
200,0.069315
200,0.068367
200,0.067815
200,0.072666
200,0.072027
200,0.066023
200,0.067123
200,0.069261
200,0.065852
200,0.068865
200,0.074060
200,0.064563
200,0.068550
200,0.068842
200,0.069147
200,0.063064
200,0.064764
200,0.066539
200,0.068334
200,0.066721
200,0.067370
200,0.071965
200,0.067239
200,0.066590
200,0.067959
200,0.068448
200,0.071194
200,0.070067
200,0.068652
200,0.066214
200,0.071084
200,0.067074
200,0.068298
200,0.072086
200,0.065594
200,0.067424
200,0.063275
200,0.067623
200,0.066682
200,0.064936
200,0.071559
200,0.068948
200,0.072348
200,0.067883
200,0.068075
200,0.077077
200,0.064944
200,0.070597
200,0.064635
200,0.066644
200,0.072483
200,0.064769
200,0.066181
200,0.072467
200,0.064234
200,0.062271
200,0.063845
200,0.072120
200,0.072661
200,0.066890
200,0.067586
200,0.067814
200,0.072122
200,0.076541
200,0.071335
200,0.067905
200,0.068328
200,0.067032
200,0.066890
200,0.071700
200,0.065059
200,0.070937
200,0.066698
200,0.067615
200,0.064085
200,0.064756
200,0.064739
200,0.075248
200,0.072293
200,0.072181
200,0.074932
200,0.067457
200,0.067864
200,0.075576
200,0.072724
200,0.068916
200,0.069254
200,0.070696
200,0.069659
200,0.067087
200,0.072092
200,0.068590
200,0.068023
200,0.066869
200,0.067027
200,0.067599
200,0.070953
200,0.067829
200,0.071308
200,0.071176
200,0.067361
200,0.071530
200,0.071139
200,0.067157
200,0.067598
200,0.062960
200,0.067361
200,0.067796
200,0.077263
200,0.069907
200,0.064808
200,0.064070
200,0.067870
200,0.092323
200,0.066067
200,0.064961
200,0.068984
200,0.064366
200,0.068187
200,0.067024
200,0.070520
