status,latency
200,0.460806
200,0.096111
200,0.067085
200,0.072620
200,0.071407
200,0.072864
200,0.070888
200,0.071780
200,0.063467
200,0.067684
200,0.068999
200,0.066703
200,0.067991
200,0.078754
200,0.071310
200,0.077121
200,0.070099
200,0.067951
200,0.070599
200,0.071898
200,0.069750
200,0.068081
200,0.085863
200,0.075987
200,0.070249
200,0.068652
200,0.065311
200,0.071216
200,0.070497
200,0.080273
200,0.072527
200,0.081861
200,0.069497
200,0.064810
200,0.069047
200,0.071260
200,0.070826
200,0.072293
200,0.072681
200,0.072237
200,0.067774
200,0.075977
200,0.081241
200,0.075166
200,0.069558
200,0.072098
200,0.069801
200,0.069618
200,0.068370
200,0.072983
200,0.076390
200,0.068855
200,0.072317
200,0.072251
200,0.072513
200,0.069436
200,0.070452
200,0.074876
200,0.071646
200,0.069493
200,0.071687
200,0.068897
200,0.074455
200,0.072313
200,0.069472
200,0.068512
200,0.068820
200,0.071644
200,0.081148
200,0.069122
200,0.069636
200,0.073818
200,0.070675
200,0.069960
200,0.074703
200,0.076993
200,0.071776
200,0.067141
200,0.070566
200,0.071595
200,0.066685
200,0.070954
200,0.069918
200,0.071200
200,0.073415
200,0.074931
200,0.068025
200,0.071962
200,0.071402
200,0.073968
200,0.070802
200,0.072787
200,0.073352
200,0.069726
200,0.073636
200,0.073654
200,0.077929
200,0.075036
200,0.068984
200,0.076119
200,0.076143
200,0.075182
200,0.075440
200,0.067294
200,0.071235
200,0.069858
200,0.068834
200,0.067788
200,0.066682
200,0.072508
200,0.068130
200,0.072478
200,0.072534
200,0.069842
200,0.071050
200,0.068847
200,0.070326
200,0.069657
200,0.069084
200,0.068613
200,0.071435
200,0.070291
200,0.071826
200,0.077962
200,0.069304
200,0.072926
200,0.075016
200,0.093029
503,0.002005
503,0.001818
503,0.001571
503,0.001681
503,0.002877
503,0.002886
200,0.025131
200,0.067818
200,0.064269
200,0.080129
200,0.070349
200,0.065720
200,0.073016
200,0.071444
200,0.068181
200,0.071615
200,0.068370
200,0.069555
200,0.071342
200,0.072123
200,0.073316
200,0.071250
200,0.071265
200,0.070037
200,0.073956
200,0.073592
200,0.070563
200,0.085113
200,0.068261
200,0.074727
200,0.071967
200,0.068658
200,0.067618
200,0.067723
200,0.069887
200,0.069063
200,0.063361
200,0.067822
200,0.067647
200,0.067739
200,0.076381
200,0.069561
200,0.080865
200,0.069587
200,0.063131
200,0.069546
200,0.067512
200,0.067214
200,0.073775
200,0.069464
200,0.070657
200,0.070046
200,0.075311
200,0.069869
200,0.074243
200,0.067207
200,0.075113
200,0.072278
200,0.073452
200,0.067842
200,0.069865
200,0.069693
200,0.072883
200,0.067940
200,0.070879
200,0.071708
200,0.080770
200,0.070727
200,0.071514
200,0.074902
200,0.080805
200,0.070828
200,0.068511
200,0.069299
200,0.078713
200,0.068688
200,0.071018
200,0.070231
200,0.071595
200,0.070215
200,0.066952
200,0.083342
200,0.068946
200,0.070245
200,0.070173
200,0.070641
200,0.069914
200,0.072921
200,0.070933
200,0.070275
200,0.072821
200,0.070771
200,0.071182
200,0.069930
200,0.069575
200,0.071568
200,0.071385
200,0.069491
200,0.072368
200,0.076129
