1569870215203,false,0,49283072,56230508,0,0
1569870225851,true,128,76546048,64694618,0,90
1569870236359,false,0,27262976,53857835,0,0
1569870246894,true,128,54525952,53704026,0,73
1569870257332,false,0,27262976,49249536,0,0
1569870267934,true,128,53477376,51481403,0,69
1569870278391,false,0,27262976,45227197,0,0
1569870288914,true,128,53477376,46044801,0,65
1569870299428,false,0,26214400,33903935,0,0
1569870309938,true,128,51380224,39282087,0,66
1569870320302,false,0,26214400,37462406,0,0
1569870330794,true,128,51380224,39891400,0,66
1569870341252,false,0,26214400,34873260,0,0
1569870351750,true,128,53477376,39781920,0,80
1569870362249,false,0,26214400,42524949,0,0
1569870372803,true,128,53477376,35474311,0,67
1569870383126,false,0,26214400,39112453,0,0
1569870393646,true,128,53477376,31469319,0,73
1569870404068,false,0,27262976,39734147,0,0
1569870414494,true,128,53477376,39032589,0,63
1569870424847,false,0,26214400,36815796,0,0
1569870435226,true,128,53477376,32701863,0,64
1569870445495,false,0,27262976,37533736,0,0
1569870455886,true,128,53477376,45091193,0,66
1569870466312,false,0,27262976,52344636,0,0
1569870476770,true,128,53477376,52097146,0,70
1569870487272,false,0,27262976,47327221,0,0
1569870497802,true,128,53477376,39625828,0,69
1569870508203,false,0,27262976,36313264,0,0
1569870518690,true,128,53477376,40563970,0,74
1569870529104,false,0,26214400,36853968,0,0
1569870539498,true,128,51380224,47132090,0,61
1569870549976,false,0,27262976,44382497,0,0
1569870560630,true,128,53477376,40016740,0,70
1569870571063,false,0,26214400,41202003,0,0
1569870581678,true,128,53477376,43374968,0,68
1569870592111,false,0,26214400,33358166,0,0
1569870602562,true,128,51380224,40559502,0,69
