1573158165518,true,130,79643744,25145535,11,58
1573158168354,true,128,65045424,26632555,0,50
1573158171271,true,129,56452312,21213139,17,53
1573158174070,true,128,56452416,16572489,0,49
1573158176946,true,129,52155744,18347304,19,51
1573158179862,true,129,52155744,17410121,19,50
1573158182802,true,129,52155848,17473850,20,47
1573158185866,true,129,52155816,19565470,20,51
1573158188842,true,129,52155744,17445976,21,48
1573158191802,true,130,56468784,16499104,18,48
1573158194750,true,130,56468680,16749887,19,49
1573158197658,true,130,56468680,19163702,19,51
1573158200634,true,130,56468680,15817121,23,47
1573158203574,true,130,56468784,16840354,24,48
1573158206566,true,131,56468680,18694430,18,49
1573158209490,true,130,56468680,18082751,0,52
1573158212434,true,131,56468784,16784574,18,48
1573158215454,true,131,56468680,18969311,19,51
1573158218371,true,131,56468680,18196421,18,53
1573158221398,true,131,56468784,19097751,21,49
1573158224406,true,131,56468680,17011819,19,50
1573158227406,true,131,56468680,19619810,0,55
1573158230418,true,132,56468680,18642042,17,51
1573158233374,true,132,56468784,20354525,19,50
1573158236310,true,132,56468680,17114363,21,51
1573158239286,true,132,56468680,17770209,17,49
1573158242246,true,132,56468784,18626972,18,54
1573158245442,true,133,56468752,17823340,26,52
1573158248498,true,132,56468752,17223924,0,52
1573158251466,true,133,56468784,20319024,19,51
1573158254514,true,133,56468752,16861141,19,50
1573158257502,true,132,56468680,16867571,0,52
1573158260502,true,133,56468680,20128790,19,50
1573158263498,true,133,56468784,20366748,35,54
1573158266557,true,133,56468752,17081990,41,12
1573158269630,true,133,56468680,17790407,23,51
1573158272638,true,133,56468784,18153243,18,51
1573158275662,true,134,56468680,17489906,19,50
1573158278651,true,134,60765240,20874406,19,56
1573158281674,true,134,56468784,16679822,19,50
1573158284611,true,134,56468680,21069014,18,53
1573158287566,true,134,56468680,20508589,18,53
1573158290570,true,135,56468608,18453405,20,54
1573158293478,true,135,56468784,16927756,18,49
1573158296470,true,135,56468680,16275245,22,52
1573158299374,true,135,56468680,17897295,19,54
1573158302334,true,135,56468784,16156656,19,51
1573158305342,true,135,56468680,17333122,0,52
1573158308426,true,136,56468752,17622661,21,50
1573158311370,true,136,56468784,21318227,19,52
1573158314395,true,136,56468680,20430142,30,55
1573158317360,true,136,56468680,19175353,18,54
1573158320354,true,136,56468680,23163596,23,50
1573158323386,true,137,56468784,23656349,20,48
1573158326442,true,137,56468752,22905541,23,51
1573158329454,true,137,56468680,20413465,17,50
1573158332498,true,137,56468784,16754065,20,50
1573158335526,true,137,56468680,17127318,18,54
1573158338582,true,138,56468752,20528650,21,51
1573158341634,true,138,56468784,19923524,25,55
1573158344702,true,138,56468752,17076323,19,53
1573158347658,true,138,56468680,16411883,25,49
1573158350724,true,138,56468752,19648380,20,52
1573158353786,true,139,56468856,20966736,20,53
1573158356730,true,139,56468680,22939687,18,52
1573158359718,true,139,56468680,18221843,17,49
1573158362790,true,139,56468856,20604679,23,53
1573158365967,true,139,56468752,16054674,17,53
1573158369175,true,140,56468752,20092323,22,54
1573158372291,true,140,56468856,16564702,19,51
1573158375326,true,139,56468752,18975718,0,52
1573158378382,true,139,56468752,18163925,0,48
