1572287322221,false,128,52428800,121237990,0,0
1572287325027,false,256,83886080,136120361,0,0
1572287327845,false,384,114294784,144968929,0,0
1572287330767,true,512,146800640,140789831,0,67
1572287333519,false,128,31457280,128616337,0,0
1572287336252,false,256,62914560,113968349,0,0
1572287338963,false,384,94371840,98872165,0,0
1572287341791,true,512,124780544,95081045,0,58
1572287344517,false,128,31457280,101267357,0,0
1572287347112,false,256,61865984,114340656,0,0
1572287349916,false,384,93323264,122033893,0,0
1572287352663,false,512,123731968,142369906,0,0
1572287355574,true,640,155189248,134145039,0,61
1572287358435,false,128,30408704,133753187,0,0
1572287361239,false,256,61865984,116853769,0,0
1572287364041,false,384,92274688,111213748,0,0
1572287366890,true,512,123731968,122805693,0,57
1572287369737,false,128,30408704,109347518,0,0
1572287372572,false,256,61865984,121911072,0,0
1572287375404,false,384,92274688,128908614,0,0
1572287378217,false,512,123731968,131312114,0,0
1572287381195,true,640,155189248,141061230,0,63
1572287392539,true,513,123731968,109562335,23,59
1572287403607,true,513,123731968,111509061,18,61
1572287414655,true,512,123731968,98717511,0,66
1572287425922,true,513,123731968,104743409,18,58
