id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i10-f2,true,false,true,9000.013435,723.670792,2098.949814,1375.279022,0.344778,6901.061186
i11-f3,true,false,true,8999.994575,172.295595,496.239281,323.943686,0.347203,8503.771719
i0-f0,true,false,true,8997.805919,3174.695070,9000.011000,5825.315930,0.352743,0.000000
i8-f0,true,false,true,8506.605547,1323.290276,4235.455632,2912.165356,0.312432,4571.149915
i9-f1,true,false,true,6901.061186,272.276130,1107.066012,834.789882,0.245944,6093.995174
i5-f5,true,false,true,6093.994156,1517.826428,4626.660374,3108.833946,0.328061,1767.333782
i2-f2,true,false,true,5055.874674,1747.915996,5355.102992,3607.186996,0.326402,0.771682
i7-f7,true,false,true,3900.057916,34.373464,394.931030,360.557566,0.087037,3805.126886
i6-f6,true,false,true,3219.042832,35.076660,399.136281,364.059621,0.087881,3119.906551
i1-f1,true,false,true,1767.333782,627.868380,2067.318782,1439.450402,0.303711,0.015000
i4-f4,true,false,true,798.497837,15.011133,336.236267,321.225134,0.044645,762.261570
i3-f3,true,false,true,316.389866,59.904620,468.105865,408.201245,0.127972,148.284001
