id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i11-f3,true,false,true,9000.016562,175.801492,501.700019,325.898527,0.350412,8498.312981
i12-f4,true,false,true,8999.978565,50.739945,179.844245,129.104300,0.282133,8820.168755
i5-f5,true,false,true,8997.902166,2283.100640,6598.480245,4315.379605,0.346004,2401.532755
i10-f2,true,false,true,8879.567954,310.594811,913.297345,602.702534,0.340081,8086.715655
i7-f7,true,false,true,8498.312981,1432.583422,4592.298218,3159.714796,0.311953,4206.014763
i9-f1,true,false,true,8086.714676,358.597503,1325.254396,966.656893,0.270588,7061.460280
i0-f0,true,false,true,7308.252894,2669.685920,7608.252894,4938.566974,0.350893,0.000000
i8-f0,true,false,true,6418.938837,29.563109,381.849117,352.286008,0.077421,6337.089720
i6-f6,true,false,true,4206.014763,206.166466,872.603993,666.437527,0.236266,3633.410770
i3-f3,true,false,true,3633.410031,890.872894,3124.899054,2234.026160,0.285089,808.510977
i1-f1,true,false,true,2701.795882,914.403383,3001.784882,2087.381499,0.304620,0.011000
i4-f4,true,false,true,2090.705561,101.764335,595.372661,493.608326,0.170925,1795.332900
i2-f2,true,false,true,808.510977,285.394815,1107.813268,822.418453,0.257620,0.697709
