id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i147-f3,true,false,true,9000.016618,3373.023408,8323.535000,4950.511592,0.405239,676.473000
i150-f6,true,false,true,8999.998654,748.973648,1904.359000,1155.385352,0.393294,7095.649000
i148-f4,true,false,true,8998.031565,2376.832542,6459.332000,4082.499458,0.367969,2540.676000
i149-f5,true,false,true,7095.846513,1539.203909,4259.773513,2720.569604,0.361335,3136.073000
i138-f2,true,false,true,3137.312351,1150.587532,3434.568351,2283.980819,0.335002,2.744000
i146-f2,true,false,true,2543.149150,952.069489,2840.244150,1888.174661,0.335207,2.905000
i130-f2,true,false,true,676.474745,251.947530,973.896745,721.949215,0.258700,2.578000
i122-f2,true,false,true,6.225050,3.697602,303.832050,300.134448,0.012170,2.393000
i142-f6,true,false,true,6.034961,3.112267,303.216961,300.104694,0.010264,2.818000
i145-f1,true,false,true,5.859649,2.978649,302.978649,300.000000,0.009831,2.881000
i140-f4,true,false,true,5.856004,3.060816,303.072004,300.011188,0.010099,2.784000
i144-f0,true,false,true,5.807575,2.953575,302.953575,300.000000,0.009749,2.854000
i136-f0,true,false,true,5.782477,3.039328,303.074477,300.035149,0.010028,2.708000
i143-f7,true,false,true,5.780521,2.940521,302.940521,300.000000,0.009707,2.840000
i141-f5,true,false,true,5.761812,2.961812,302.961812,300.000000,0.009776,2.800000
i137-f1,true,false,true,5.744050,3.000699,303.016050,300.015351,0.009903,2.728000
i132-f4,true,false,true,5.706004,3.060816,303.086004,300.025188,0.010099,2.620000
i114-f2,true,false,true,5.702909,3.492909,303.492909,300.000000,0.011509,2.210000
i134-f6,true,false,true,5.659844,2.993844,302.993844,300.000000,0.009881,2.666000
i135-f7,true,false,true,5.623521,2.940521,302.940521,300.000000,0.009707,2.683000
i139-f3,true,false,true,5.620485,2.859485,302.859485,300.000000,0.009442,2.761000
i106-f2,true,false,true,5.618360,3.540288,303.544360,300.004072,0.011663,2.074000
i133-f5,true,false,true,5.602812,2.961812,302.961812,300.000000,0.009776,2.641000
i129-f1,true,false,true,5.572050,3.000699,303.020050,300.019351,0.009903,2.552000
i128-f0,true,false,true,5.552242,2.997461,303.021242,300.023781,0.009892,2.531000
i126-f6,true,false,true,5.530014,3.016858,303.029014,300.012156,0.009956,2.501000
i127-f7,true,false,true,5.494763,2.962284,302.975763,300.013479,0.009777,2.519000
i120-f0,true,false,true,5.476160,3.059488,303.118160,300.058672,0.010093,2.358000
i98-f2,true,false,true,5.457360,3.540288,303.555360,300.015072,0.011663,1.902000
i131-f3,true,false,true,5.456485,2.859485,302.859485,300.000000,0.009442,2.597000
i125-f5,true,false,true,5.435812,2.961812,302.961812,300.000000,0.009776,2.474000
i124-f4,true,false,true,5.435443,2.989443,302.989443,300.000000,0.009866,2.446000
i121-f1,true,false,true,5.385050,3.000699,303.011050,300.010351,0.009903,2.374000
i113-f1,true,false,true,5.326424,3.088797,303.131424,300.042627,0.010190,2.195000
i118-f6,true,false,true,5.304844,2.993844,302.993844,300.000000,0.009881,2.311000
i123-f3,true,false,true,5.304314,2.880799,302.884314,300.003515,0.009511,2.420000
i119-f7,true,false,true,5.275521,2.940521,302.940521,300.000000,0.009707,2.335000
i116-f4,true,false,true,5.275054,3.011497,303.017054,300.005557,0.009938,2.258000
i117-f5,true,false,true,5.245812,2.961812,302.961812,300.000000,0.009776,2.284000
i90-f2,true,false,true,5.225909,3.492909,303.492909,300.000000,0.011509,1.733000
i109-f5,true,false,true,5.191631,3.039782,303.060631,300.020849,0.010030,2.131000
i110-f6,true,false,true,5.169014,3.016858,303.026014,300.009156,0.009956,2.143000
i112-f0,true,false,true,5.132575,2.953575,302.953575,300.000000,0.009749,2.179000
i111-f7,true,false,true,5.101521,2.940521,302.940521,300.000000,0.009707,2.161000
i108-f4,true,false,true,5.101443,2.989443,302.989443,300.000000,0.009866,2.112000
i115-f3,true,false,true,5.092485,2.859485,302.859485,300.000000,0.009442,2.233000
i104-f0,true,false,true,5.088390,3.017851,303.058390,300.040539,0.009958,2.030000
i82-f2,true,false,true,5.084909,3.492909,303.492909,300.000000,0.011509,1.592000
i105-f1,true,false,true,5.068050,3.000699,303.013050,300.012351,0.009903,2.055000
i103-f7,true,false,true,5.032708,3.006203,303.019708,300.013505,0.009921,2.013000
i102-f6,true,false,true,4.976844,2.993844,302.993844,300.000000,0.009881,1.983000
i99-f3,true,false,true,4.961249,2.951045,303.041249,300.090204,0.009738,1.920000
i107-f3,true,false,true,4.953485,2.859485,302.859485,300.000000,0.009442,2.094000
i101-f5,true,false,true,4.952645,2.986457,302.993645,300.007188,0.009857,1.959000
i100-f4,true,false,true,4.929443,2.989443,302.989443,300.000000,0.009866,1.940000
i74-f2,true,false,true,4.928909,3.492909,303.492909,300.000000,0.011509,1.436000
i96-f0,true,false,true,4.910477,3.039328,303.056477,300.017149,0.010029,1.854000
i97-f1,true,false,true,4.854649,2.978649,302.978649,300.000000,0.009831,1.876000
i94-f6,true,false,true,4.804844,2.993844,302.993844,300.000000,0.009881,1.811000
i95-f7,true,false,true,4.798763,2.962284,302.968763,300.006479,0.009778,1.830000
i88-f0,true,false,true,4.769390,3.017851,303.068390,300.050539,0.009958,1.701000
