id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i148-f4,true,false,true,9000.003907,1995.359628,5531.926000,3536.566372,0.360699,3468.077000
i149-f5,true,false,true,8999.990477,1418.068952,3426.765000,2008.696048,0.413821,5573.238000
i144-f0,true,false,true,8998.531782,3445.501697,8997.144000,5551.642303,0.382955,2.859000
i147-f3,true,false,true,5573.238146,2046.017319,5311.592146,3265.574827,0.385198,561.646000
i138-f2,true,false,true,3470.907393,1275.421456,3768.164393,2492.742937,0.338473,2.743000
i146-f2,true,false,true,561.714484,221.591281,858.816484,637.225203,0.258019,2.898000
i122-f2,true,false,true,6.228787,3.652104,303.816787,300.164683,0.012021,2.412000
i130-f2,true,false,true,6.060909,3.492909,303.492909,300.000000,0.011509,2.568000
i141-f5,true,false,true,5.887315,3.062097,303.088315,300.026218,0.010103,2.799000
i145-f1,true,false,true,5.857649,2.978649,302.978649,300.000000,0.009831,2.879000
i142-f6,true,false,true,5.811844,2.993844,302.993844,300.000000,0.009881,2.818000
i140-f4,true,false,true,5.797054,3.011497,303.016054,300.004557,0.009938,2.781000
i143-f7,true,false,true,5.782521,2.940521,302.940521,300.000000,0.009707,2.842000
i114-f2,true,false,true,5.770019,3.515928,303.524019,300.008091,0.011584,2.246000
i136-f0,true,false,true,5.748390,3.017851,303.045390,300.027539,0.009958,2.703000
i132-f4,true,false,true,5.707004,3.060816,303.089004,300.028188,0.010099,2.618000
i137-f1,true,false,true,5.702649,2.978649,302.978649,300.000000,0.009831,2.724000
i134-f6,true,false,true,5.652844,2.993844,302.993844,300.000000,0.009881,2.659000
i135-f7,true,false,true,5.620521,2.940521,302.940521,300.000000,0.009707,2.680000
i139-f3,true,false,true,5.618485,2.859485,302.859485,300.000000,0.009442,2.759000
i128-f0,true,false,true,5.611160,3.059488,303.085160,300.025672,0.010094,2.526000
i133-f5,true,false,true,5.602812,2.961812,302.961812,300.000000,0.009776,2.641000
i106-f2,true,false,true,5.575909,3.492909,303.492909,300.000000,0.011509,2.083000
i129-f1,true,false,true,5.567050,3.000699,303.019050,300.018351,0.009903,2.548000
i126-f6,true,false,true,5.476844,2.993844,302.993844,300.000000,0.009881,2.483000
i131-f3,true,false,true,5.475314,2.880799,302.883314,300.002515,0.009511,2.592000
i121-f1,true,false,true,5.461113,3.022812,303.065113,300.042301,0.009974,2.396000
i127-f7,true,false,true,5.447521,2.940521,302.940521,300.000000,0.009707,2.507000
i124-f4,true,false,true,5.441443,2.989443,302.989443,300.000000,0.009866,2.452000
i125-f5,true,false,true,5.429812,2.961812,302.961812,300.000000,0.009776,2.468000
i98-f2,true,false,true,5.425909,3.492909,303.492909,300.000000,0.011509,1.933000
i120-f0,true,false,true,5.412390,3.017851,303.035390,300.017539,0.009959,2.377000
i90-f2,true,false,true,5.346763,3.565051,303.579763,300.014712,0.011743,1.767000
i118-f6,true,false,true,5.328844,2.993844,302.993844,300.000000,0.009881,2.335000
i123-f3,true,false,true,5.326314,2.880799,302.888314,300.007515,0.009511,2.438000
i119-f7,true,false,true,5.293521,2.940521,302.940521,300.000000,0.009707,2.353000
i116-f4,true,false,true,5.282443,2.989443,302.989443,300.000000,0.009866,2.293000
i117-f5,true,false,true,5.279812,2.961812,302.961812,300.000000,0.009776,2.318000
i110-f6,true,false,true,5.259599,3.039457,303.092599,300.053142,0.010028,2.167000
i113-f1,true,false,true,5.239050,3.000699,303.017050,300.016351,0.009903,2.222000
i111-f7,true,false,true,5.194211,2.984495,303.003211,300.018716,0.009850,2.191000
i112-f0,true,false,true,5.159575,2.953575,302.953575,300.000000,0.009749,2.206000
i103-f7,true,false,true,5.155923,3.075216,303.125923,300.050707,0.010145,2.030000
i115-f3,true,false,true,5.131485,2.859485,302.859485,300.000000,0.009442,2.272000
i82-f2,true,false,true,5.121909,3.492909,303.492909,300.000000,0.011509,1.629000
i108-f4,true,false,true,5.118443,2.989443,302.989443,300.000000,0.009866,2.129000
i109-f5,true,false,true,5.110812,2.961812,302.961812,300.000000,0.009776,2.149000
i102-f6,true,false,true,5.087599,3.039457,303.078599,300.039142,0.010029,2.009000
i105-f1,true,false,true,5.042649,2.978649,302.978649,300.000000,0.009831,2.064000
i104-f0,true,false,true,5.002575,2.953575,302.953575,300.000000,0.009749,2.049000
i96-f0,true,false,true,4.974477,3.039328,303.078477,300.039149,0.010028,1.896000
i107-f3,true,false,true,4.963485,2.859485,302.859485,300.000000,0.009442,2.104000
i100-f4,true,false,true,4.961443,2.989443,302.989443,300.000000,0.009866,1.972000
i101-f5,true,false,true,4.950812,2.961812,302.961812,300.000000,0.009776,1.989000
i74-f2,true,false,true,4.932909,3.492909,303.492909,300.000000,0.011509,1.440000
i97-f1,true,false,true,4.916050,3.000699,303.001050,300.000351,0.009903,1.915000
i95-f7,true,false,true,4.904211,2.984495,303.028211,300.043716,0.009849,1.876000
i92-f4,true,false,true,4.846315,3.034812,303.042315,300.007503,0.010014,1.804000
i94-f6,true,false,true,4.845844,2.993844,302.993844,300.000000,0.009881,1.852000
i99-f3,true,false,true,4.813485,2.859485,302.859485,300.000000,0.009442,1.954000
