id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i4-f4,true,false,true,9000.013283,196.238538,471.668000,275.429462,0.416052,8528.346000
i2-f2,true,false,true,8999.996218,3399.619266,8998.475000,5598.855734,0.377799,1.539000
i3-f3,true,false,true,8993.147004,1856.123698,4642.095000,2785.971302,0.399846,4357.919000
i0-f0,true,false,true,8528.349062,3305.041266,8828.349062,5523.307796,0.374367,0.000000
i1-f1,true,false,true,4357.922087,1650.195591,4657.858087,3007.662496,0.354282,0.064000
