id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i11-f3,true,false,true,8999.989568,634.300508,2048.205299,1413.904791,0.309686,6951.799701
i12-f4,true,false,true,9000.007772,541.892275,1674.344000,1132.451725,0.323645,7325.661000
i14-f6,true,false,true,8999.555781,92.407490,278.481986,186.074496,0.331826,8721.523014
i13-f5,true,false,true,8721.523014,283.407978,1172.155260,888.747282,0.241784,7827.849740
i9-f1,true,false,true,8207.751796,893.025391,2792.288815,1899.263424,0.319818,5715.462981
i10-f2,true,false,true,7370.485974,453.239335,1596.689025,1143.449690,0.283862,6073.796949
i8-f0,true,false,true,6951.798724,616.650692,1944.488076,1327.837384,0.317128,5307.310648
i6-f6,true,false,true,6073.796949,1251.963614,3655.866113,2403.902499,0.342453,2717.930836
i7-f7,true,false,true,5715.462981,779.750309,2713.451671,1933.701362,0.287365,3302.011310
i2-f2,true,false,true,5307.309761,1866.154744,5606.518052,3740.363308,0.332854,0.791709
i0-f0,true,false,true,3823.104095,1307.425552,4123.104095,2815.678543,0.317097,0.000000
i5-f5,true,false,true,2717.930836,218.765282,925.245203,706.479921,0.236440,2092.685633
i3-f3,true,false,true,2092.685633,633.509126,2145.832068,1512.322942,0.295228,246.853565
i4-f4,true,false,true,1111.661196,17.980572,355.852145,337.871573,0.050528,1055.809051
i1-f1,true,false,true,246.852717,81.749892,546.831717,465.081825,0.149497,0.021000
