id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i142-f6,true,false,true,9000.006302,3217.137809,8997.129000,5779.991191,0.357574,2.871000
i152-f0,true,false,true,8999.992582,218.883376,633.660605,414.777229,0.345427,8366.339395
i151-f7,true,false,true,8998.088627,1353.940920,3783.058113,2429.117193,0.357896,5216.941887
i150-f6,true,false,true,8367.063047,1405.611931,4283.458838,2877.846907,0.328149,4383.604209
i149-f5,true,false,true,5219.730804,475.376450,1677.925162,1202.548712,0.283312,3841.805642
i148-f4,true,false,true,4383.602782,1143.627601,3484.710073,2341.082472,0.328184,1198.892709
i141-f5,true,false,true,3841.804873,1349.911444,4138.952873,2789.041429,0.326148,2.852000
i144-f0,true,false,true,1198.891894,466.412111,1495.977894,1029.565783,0.311777,2.914000
i147-f3,true,false,true,189.639900,68.919358,486.667900,417.748542,0.141615,2.972000
i145-f1,true,false,true,5.902716,2.967716,302.967716,300.000000,0.009795,2.935000
i146-f2,true,false,true,5.898739,2.944739,302.944739,300.000000,0.009720,2.954000
i139-f3,true,false,true,5.846681,3.033681,303.033681,300.000000,0.010011,2.813000
i143-f7,true,false,true,5.840270,2.949157,302.951270,300.002113,0.009735,2.889000
i137-f1,true,false,true,5.812837,3.035131,303.052837,300.017706,0.010015,2.760000
i140-f4,true,false,true,5.796485,2.962485,302.962485,300.000000,0.009778,2.834000
i128-f0,true,false,true,5.794908,3.143278,303.227908,300.084630,0.010366,2.567000
i136-f0,true,false,true,5.775213,3.030213,303.030213,300.000000,0.010000,2.745000
i131-f3,true,false,true,5.727508,3.080422,303.090508,300.010086,0.010163,2.637000
i138-f2,true,false,true,5.724739,2.944739,302.944739,300.000000,0.009720,2.780000
i134-f6,true,false,true,5.681027,2.982027,302.982027,300.000000,0.009842,2.699000
i133-f5,true,false,true,5.669637,2.993009,302.993637,300.000628,0.009878,2.676000
i126-f6,true,false,true,5.642220,3.083305,303.110220,300.026915,0.010172,2.532000
i135-f7,true,false,true,5.641887,2.924887,302.924887,300.000000,0.009655,2.717000
i132-f4,true,false,true,5.618485,2.962485,302.962485,300.000000,0.009778,2.656000
i123-f3,true,false,true,5.561508,3.080422,303.105508,300.025086,0.010163,2.456000
i130-f2,true,false,true,5.560739,2.944739,302.944739,300.000000,0.009720,2.616000
i129-f1,true,false,true,5.557716,2.967716,302.967716,300.000000,0.009795,2.590000
i118-f6,true,false,true,5.520220,3.083305,303.171220,300.087915,0.010170,2.349000
i125-f5,true,false,true,5.476372,2.968372,302.968372,300.000000,0.009798,2.508000
i127-f7,true,false,true,5.474887,2.924887,302.924887,300.000000,0.009655,2.550000
i124-f4,true,false,true,5.472297,2.983782,302.986297,300.002515,0.009848,2.486000
i121-f1,true,false,true,5.433473,3.014294,303.016473,300.002179,0.009948,2.417000
i120-f0,true,false,true,5.430213,3.030213,303.030213,300.000000,0.010000,2.400000
i122-f2,true,false,true,5.378739,2.944739,302.944739,300.000000,0.009720,2.434000
i115-f3,true,false,true,5.371508,3.080422,303.081508,300.001086,0.010164,2.290000
i116-f4,true,false,true,5.318109,3.004891,303.011109,300.006218,0.009917,2.307000
i117-f5,true,false,true,5.300372,2.968372,302.968372,300.000000,0.009798,2.332000
i119-f7,true,false,true,5.298887,2.924887,302.924887,300.000000,0.009655,2.374000
i110-f6,true,false,true,5.281220,3.083305,303.121220,300.037915,0.010172,2.160000
i112-f0,true,false,true,5.238213,3.030213,303.030213,300.000000,0.010000,2.208000
i113-f1,true,false,true,5.232105,2.986821,302.994105,300.007284,0.009858,2.238000
i114-f2,true,false,true,5.204739,2.944739,302.944739,300.000000,0.009720,2.260000
i106-f2,true,false,true,5.171974,3.042092,303.090974,300.048882,0.010037,2.081000
i111-f7,true,false,true,5.138270,2.949157,302.951270,300.002113,0.009735,2.187000
i107-f3,true,false,true,5.137681,3.033681,303.033681,300.000000,0.010011,2.104000
i109-f5,true,false,true,5.106372,2.968372,302.968372,300.000000,0.009798,2.138000
i104-f0,true,false,true,5.099771,3.053984,303.057771,300.003787,0.010077,2.042000
i108-f4,true,false,true,5.077485,2.962485,302.962485,300.000000,0.009778,2.115000
i102-f6,true,false,true,5.040752,3.006779,303.030752,300.023973,0.009922,2.010000
i105-f1,true,false,true,5.023716,2.967716,302.967716,300.000000,0.009795,2.056000
i101-f5,true,false,true,5.023297,3.020306,303.028297,300.007991,0.009967,1.995000
i99-f3,true,false,true,4.991681,3.033681,303.033681,300.000000,0.010011,1.958000
i103-f7,true,false,true,4.979270,2.949157,302.952270,300.003113,0.009735,2.027000
i98-f2,true,false,true,4.957240,3.002955,303.012240,300.009285,0.009910,1.945000
i100-f4,true,false,true,4.942485,2.962485,302.962485,300.000000,0.009778,1.980000
i96-f0,true,false,true,4.924213,3.030213,303.030213,300.000000,0.010000,1.894000
i92-f4,true,false,true,4.901206,3.051106,303.092206,300.041100,0.010067,1.809000
i97-f1,true,false,true,4.880716,2.967716,302.967716,300.000000,0.009795,1.913000
i94-f6,true,false,true,4.860752,3.006779,303.011752,300.004973,0.009923,1.849000
i91-f3,true,false,true,4.818681,3.033681,303.033681,300.000000,0.010011,1.785000
i84-f4,true,false,true,4.816312,3.126701,303.179312,300.052611,0.010313,1.637000
i93-f5,true,false,true,4.798372,2.968372,302.968372,300.000000,0.009798,1.830000
i95-f7,true,false,true,4.792887,2.924887,302.924887,300.000000,0.009655,1.868000
i88-f0,true,false,true,4.754213,3.030213,303.030213,300.000000,0.010000,1.724000
i89-f1,true,false,true,4.741105,2.986821,302.994105,300.007284,0.009858,1.747000
i90-f2,true,false,true,4.711739,2.944739,302.944739,300.000000,0.009720,1.767000
i80-f0,true,false,true,4.679499,3.077483,303.104499,300.027016,0.010153,1.575000
i83-f3,true,false,true,4.657681,3.033681,303.033681,300.000000,0.010011,1.624000
i86-f6,true,false,true,4.656027,2.982027,302.982027,300.000000,0.009842,1.674000
i87-f7,true,false,true,4.623887,2.924887,302.924887,300.000000,0.009655,1.699000
i85-f5,true,false,true,4.620372,2.968372,302.968372,300.000000,0.009798,1.652000
i77-f5,true,false,true,4.595450,3.041756,303.072450,300.030694,0.010036,1.523000
i82-f2,true,false,true,4.576069,2.963808,302.968069,300.004261,0.009783,1.608000
i81-f1,true,false,true,4.565716,2.967716,302.967716,300.000000,0.009795,1.598000
i78-f6,true,false,true,4.550752,3.006779,303.009752,300.002973,0.009923,1.541000
i75-f3,true,false,true,4.512681,3.033681,303.033681,300.000000,0.010011,1.479000
i79-f7,true,false,true,4.506270,2.949157,302.949270,300.000113,0.009735,1.557000
i73-f1,true,false,true,4.488473,3.014294,303.049473,300.035179,0.009947,1.439000
i76-f4,true,false,true,4.458485,2.962485,302.962485,300.000000,0.009778,1.496000
i72-f0,true,false,true,4.453213,3.030213,303.030213,300.000000,0.010000,1.423000
i65-f1,true,false,true,4.445914,3.100483,303.159914,300.059431,0.010227,1.286000
i74-f2,true,false,true,4.398739,2.944739,302.944739,300.000000,0.009720,1.454000
i70-f6,true,false,true,4.396752,3.006779,303.011752,300.004973,0.009923,1.385000
i69-f5,true,false,true,4.363637,2.993009,302.999637,300.006628,0.009878,1.364000
i67-f3,true,false,true,4.358681,3.033681,303.033681,300.000000,0.010011,1.325000
i71-f7,true,false,true,4.324887,2.924887,302.924887,300.000000,0.009655,1.400000
i59-f3,true,false,true,4.322001,3.120084,303.147001,300.026917,0.010292,1.175000
i68-f4,true,false,true,4.308485,2.962485,302.962485,300.000000,0.009778,1.346000
i64-f0,true,false,true,4.302213,3.030213,303.030213,300.000000,0.010000,1.272000
i66-f2,true,false,true,4.247739,2.944739,302.944739,300.000000,0.009720,1.303000
i62-f6,true,false,true,4.213027,2.982027,302.982027,300.000000,0.009842,1.231000
i60-f4,true,false,true,4.211109,3.004891,303.016109,300.011218,0.009917,1.195000
i63-f7,true,false,true,4.206270,2.949157,302.950270,300.001113,0.009735,1.256000
i61-f5,true,false,true,4.183372,2.968372,302.968372,300.000000,0.009798,1.215000
i51-f3,true,false,true,4.166001,3.120084,303.142001,300.021917,0.010292,1.024000
i56-f0,true,false,true,4.156213,3.030213,303.030213,300.000000,0.010000,1.126000
i54-f6,true,false,true,4.127752,3.006779,303.041752,300.034973,0.009922,1.086000
i58-f2,true,false,true,4.107739,2.944739,302.944739,300.000000,0.009720,1.163000
i57-f1,true,false,true,4.106716,2.967716,302.967716,300.000000,0.009795,1.139000
i55-f7,true,false,true,4.063270,2.949157,302.950270,300.001113,0.009735,1.113000
i52-f4,true,false,true,4.039297,2.983782,302.999297,300.015515,0.009847,1.040000
i53-f5,true,false,true,4.030372,2.968372,302.968372,300.000000,0.009798,1.062000
i48-f0,true,false,true,4.019771,3.053984,303.054771,300.000787,0.010077,0.965000
i43-f3,true,false,true,3.996661,3.100083,303.110661,300.010578,0.010228,0.886000
i49-f1,true,false,true,3.950716,2.967716,302.967716,300.000000,0.009795,0.983000
i50-f2,true,false,true,3.947739,2.944739,302.944739,300.000000,0.009720,1.003000
i46-f6,true,false,true,3.921027,2.982027,302.982027,300.000000,0.009842,0.939000
i45-f5,true,false,true,3.918637,2.993009,302.999637,300.006628,0.009878,0.919000
i47-f7,true,false,true,3.900270,2.949157,302.951270,300.002113,0.009735,0.949000
i42-f2,true,false,true,3.881907,2.982715,303.021907,300.039192,0.009843,0.860000
i44-f4,true,false,true,3.863485,2.962485,302.962485,300.000000,0.009778,0.901000
i40-f0,true,false,true,3.847213,3.030213,303.030213,300.000000,0.010000,0.817000
i38-f6,true,false,true,3.846497,3.029276,303.071497,300.042221,0.009995,0.775000
i41-f1,true,false,true,3.804716,2.967716,302.967716,300.000000,0.009795,0.837000
i35-f3,true,false,true,3.799508,3.080422,303.091508,300.011086,0.010163,0.708000
i36-f4,true,false,true,3.755109,3.004891,303.023109,300.018218,0.009916,0.732000
i37-f5,true,false,true,3.719372,2.968372,302.968372,300.000000,0.009798,0.751000
i39-f7,true,false,true,3.717887,2.924887,302.924887,300.000000,0.009655,0.793000
i34-f2,true,false,true,3.713240,3.002955,303.023240,300.020285,0.009910,0.690000
i30-f6,true,false,true,3.679497,3.029276,303.073497,300.044221,0.009995,0.606000
i32-f0,true,false,true,3.679213,3.030213,303.030213,300.000000,0.010000,0.649000
i33-f1,true,false,true,3.634716,2.967716,302.967716,300.000000,0.009795,0.667000
i27-f3,true,false,true,3.621508,3.080422,303.088508,300.008086,0.010163,0.533000
i28-f4,true,false,true,3.573109,3.004891,303.012109,300.007218,0.009917,0.561000
i31-f7,true,false,true,3.555887,2.924887,302.924887,300.000000,0.009655,0.631000
i29-f5,true,false,true,3.554372,2.968372,302.968372,300.000000,0.009798,0.586000
i16-f0,true,false,true,3.519908,3.143278,303.197908,300.054630,0.010367,0.322000
i24-f0,true,false,true,3.506213,3.030213,303.030213,300.000000,0.010000,0.476000
i25-f1,true,false,true,3.499105,2.986821,303.002105,300.015284,0.009857,0.497000
i26-f2,true,false,true,3.458739,2.944739,302.944739,300.000000,0.009720,0.514000
i19-f3,true,false,true,3.458233,3.054914,303.064233,300.009319,0.010080,0.394000
i21-f5,true,false,true,3.427637,2.993009,302.999637,300.006628,0.009878,0.428000
i22-f6,true,false,true,3.421027,2.982027,302.982027,300.000000,0.009842,0.439000
i23-f7,true,false,true,3.382887,2.924887,302.924887,300.000000,0.009655,0.458000
i20-f4,true,false,true,3.377485,2.962485,302.962485,300.000000,0.009778,0.415000
i17-f1,true,false,true,3.373473,3.014294,303.022473,300.008179,0.009947,0.351000
i14-f6,true,false,true,3.330497,3.029276,303.049497,300.020221,0.009996,0.281000
i18-f2,true,false,true,3.314739,2.944739,302.944739,300.000000,0.009720,0.370000
i9-f1,true,false,true,3.309914,3.100483,303.140914,300.040431,0.010228,0.169000
i11-f3,true,false,true,3.244681,3.033681,303.033681,300.000000,0.010011,0.211000
i15-f7,true,false,true,3.226887,2.924887,302.924887,300.000000,0.009655,0.302000
i13-f5,true,false,true,3.223372,2.968372,302.968372,300.000000,0.009798,0.255000
i8-f0,true,false,true,3.208771,3.053984,303.061771,300.007787,0.010077,0.147000
i12-f4,true,false,true,3.196485,2.962485,302.962485,300.000000,0.009778,0.234000
i3-f3,true,false,true,3.153508,3.080422,303.099508,300.019086,0.010163,0.054000
i6-f6,true,false,true,3.134752,3.006779,303.022752,300.015973,0.009923,0.112000
i10-f2,true,false,true,3.131739,2.944739,302.944739,300.000000,0.009720,0.187000
i2-f2,true,false,true,3.083163,3.023118,303.042163,300.019045,0.009976,0.041000
i5-f5,true,false,true,3.058372,2.968372,302.968372,300.000000,0.009798,0.090000
i7-f7,true,false,true,3.052887,2.924887,302.924887,300.000000,0.009655,0.128000
i4-f4,true,false,true,3.036485,2.962485,302.962485,300.000000,0.009778,0.074000
i0-f0,true,false,true,3.030213,3.030213,303.030213,300.000000,0.010000,0.000000
i1-f1,true,false,true,2.993716,2.967716,302.967716,300.000000,0.009795,0.026000
