id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i10-f2,true,false,true,9000.006148,5.528207,250.131223,244.603016,0.022101,8749.868777
i7-f7,true,false,true,8999.987091,2143.568200,5909.463367,3765.895167,0.362735,3090.536633
i4-f4,true,false,true,8996.339094,2793.289644,8199.452455,5406.162811,0.340668,800.547545
i2-f2,true,false,true,8996.339027,3151.938641,8999.267291,5847.328650,0.350244,0.732709
i9-f1,true,false,true,7285.303141,65.023771,767.040910,702.017139,0.084772,6818.262231
i8-f0,true,false,true,5684.021894,67.330312,501.777481,434.447169,0.134184,5482.244413
i6-f6,true,false,true,3090.535875,346.494436,1453.493308,1106.998872,0.238387,1937.042567
i5-f5,true,false,true,2290.234014,283.407978,1212.648383,929.240405,0.233710,1377.585631
i0-f0,true,false,true,1377.584724,525.538340,1677.584724,1152.046384,0.313271,0.000000
i1-f1,true,false,true,801.540722,281.847078,1101.496722,819.649644,0.255876,0.044000
i3-f3,true,false,true,290.228652,12.348871,344.675036,332.326165,0.035828,245.553616
