id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i26-f2,true,false,true,36000.016684,3449.429415,9824.614690,6375.185275,0.351101,26175.410310
i37-f5,true,false,true,36000.004219,604.169335,1691.927439,1087.758104,0.357089,34308.097561
i38-f6,true,false,true,35999.642948,3.461986,4.124087,0.662101,0.839455,35995.900913
i36-f4,true,false,true,35995.900163,690.076678,2023.613962,1333.537284,0.341012,33976.411038
i33-f1,true,false,true,34461.423682,657.776371,2282.925784,1625.149413,0.288129,32478.497898
i35-f3,true,false,true,33979.243801,182.008967,838.541838,656.532871,0.217054,33440.701963
i31-f7,true,false,true,33441.848792,926.482023,2940.025815,2013.543792,0.315127,30801.822977
i34-f2,true,false,true,33014.703959,71.801683,503.630196,431.828513,0.142568,32811.073763
i30-f6,true,false,true,32479.294706,742.403267,2343.032113,1600.628846,0.316856,30436.262593
i32-f0,true,false,true,32083.566860,20.719469,350.824304,330.104835,0.059059,32032.742556
i25-f1,true,false,true,30802.993870,2092.000167,6052.711809,3960.711642,0.345630,25050.282061
i29-f5,true,false,true,30437.389517,514.709648,1785.570027,1270.860379,0.288261,28951.819490
i28-f4,true,false,true,28951.818727,153.952887,810.472727,656.519840,0.189954,28441.346000
i22-f6,true,false,true,28474.592845,2760.736295,8038.348868,5277.612573,0.343446,20736.243977
i27-f3,true,false,true,26927.868780,65.858296,510.977962,445.119666,0.128887,26716.890818
i24-f0,true,false,true,26175.409510,1152.691744,3430.192972,2277.501228,0.336043,23045.216538
i23-f7,true,false,true,25050.282061,1373.950077,4173.439431,2799.489354,0.329213,21176.842630
i20-f4,true,false,true,23132.228032,1561.766364,4686.577140,3124.810776,0.333242,18745.650892
i18-f2,true,false,true,21179.524350,2398.211238,6845.332873,4447.121635,0.350343,14634.191477
i21-f5,true,false,true,20738.501275,323.942189,1246.188345,922.246156,0.259946,19792.312930
i17-f1,true,false,true,19794.094701,2009.764711,5909.924899,3900.160188,0.340066,14184.169802
i13-f5,true,false,true,18770.657777,3249.257654,9966.259800,6717.002146,0.326026,9104.397977
i19-f3,true,false,true,18267.988997,3.495712,303.883181,300.387469,0.011503,18264.105816
i15-f7,true,false,true,14634.190764,762.660809,2384.124374,1621.463565,0.319891,12550.066390
i16-f0,true,false,true,14184.168752,332.175844,1244.970427,912.794583,0.266814,13239.198325
i12-f4,true,false,true,13240.660844,1414.474534,4786.283193,3371.808659,0.295527,8754.377651
i14-f6,true,false,true,12846.468752,513.044488,1909.672107,1396.627619,0.268656,11236.796645
i10-f2,true,false,true,12244.423780,1983.674180,6114.621299,4130.947119,0.324415,6429.802481
i6-f6,true,false,true,9265.791427,2168.805860,6248.604018,4079.798158,0.347086,3317.187409
i11-f3,true,false,true,8754.376982,680.632917,2212.742306,1532.109389,0.307597,6841.634676
i7-f7,true,false,true,6975.214825,1037.745028,3145.720311,2107.975283,0.329891,4129.494514
i9-f1,true,false,true,6432.711834,470.623708,1672.174834,1201.551126,0.281444,5060.537000
i8-f0,true,false,true,5060.539590,187.182100,826.710539,639.528439,0.226418,4533.829051
i5-f5,true,false,true,4533.828070,701.878177,2287.277378,1585.399201,0.306862,2546.550692
i2-f2,true,false,true,4130.291612,1529.180682,4430.080612,2900.899930,0.345181,0.211000
i3-f3,true,false,true,3319.076485,903.606279,2907.045736,2003.439457,0.310833,712.030749
i1-f1,true,false,true,2546.549715,877.761996,2846.528715,1968.766719,0.308362,0.021000
i4-f4,true,false,true,1683.576886,41.584825,406.574447,364.989622,0.102281,1577.002439
i0-f0,true,false,true,714.452368,251.034024,1014.452368,763.418344,0.247458,0.000000
