id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i147-f3,true,false,true,8999.988406,3285.778196,8997.042000,5711.263804,0.365206,2.961000
i149-f5,true,false,true,9000.005969,8.407239,23.095000,14.687761,0.364029,8976.908000
i146-f2,true,false,true,8999.642032,3159.883503,8997.068000,5837.184497,0.351213,2.935000
i148-f4,true,false,true,8979.613098,2664.956670,7302.826000,4637.869330,0.364921,1697.177000
i144-f0,true,false,true,1699.747166,552.973483,1996.854166,1443.880683,0.276922,2.893000
i145-f1,true,false,true,5.913826,2.988542,302.997826,300.009284,0.009863,2.916000
i131-f3,true,false,true,5.881029,3.181630,303.244029,300.062399,0.010492,2.637000
i139-f3,true,false,true,5.881001,3.053682,303.085001,300.031319,0.010075,2.796000
i141-f5,true,false,true,5.828709,2.991081,303.001709,300.010628,0.009871,2.827000
i142-f6,true,false,true,5.828027,2.982027,302.982027,300.000000,0.009842,2.846000
i143-f7,true,false,true,5.792887,2.924887,302.924887,300.000000,0.009655,2.868000
i136-f0,true,false,true,5.787036,3.052249,303.055036,300.002787,0.010072,2.732000
i140-f4,true,false,true,5.773485,2.962485,302.962485,300.000000,0.009778,2.811000
i137-f1,true,false,true,5.753826,2.988542,302.993826,300.005284,0.009863,2.760000
i138-f2,true,false,true,5.726739,2.944739,302.944739,300.000000,0.009720,2.782000
i134-f6,true,false,true,5.726220,3.014247,303.026220,300.011973,0.009947,2.700000
i133-f5,true,false,true,5.677709,2.991081,302.998709,300.007628,0.009872,2.679000
i132-f4,true,false,true,5.658206,2.984691,302.999206,300.014515,0.009850,2.659000
i128-f0,true,false,true,5.637036,3.052249,303.054036,300.001787,0.010072,2.583000
i135-f7,true,false,true,5.636887,2.924887,302.924887,300.000000,0.009655,2.712000
i129-f1,true,false,true,5.619826,2.988542,303.019826,300.031284,0.009863,2.600000
i122-f2,true,false,true,5.604106,3.096020,303.139106,300.043086,0.010213,2.465000
i130-f2,true,false,true,5.563739,2.944739,302.944739,300.000000,0.009720,2.619000
i126-f6,true,false,true,5.557220,3.014247,303.016220,300.001973,0.009947,2.541000
i123-f3,true,false,true,5.514681,3.033681,303.033681,300.000000,0.010011,2.481000
i127-f7,true,false,true,5.485887,2.924887,302.924887,300.000000,0.009655,2.561000
i125-f5,true,false,true,5.484372,2.968372,302.968372,300.000000,0.009798,2.516000
i124-f4,true,false,true,5.461485,2.962485,302.962485,300.000000,0.009778,2.499000
i120-f0,true,false,true,5.452213,3.030213,303.030213,300.000000,0.010000,2.422000
i115-f3,true,false,true,5.414740,3.076422,303.086740,300.010318,0.010150,2.328000
i121-f1,true,false,true,5.409716,2.967716,302.967716,300.000000,0.009795,2.442000
i112-f0,true,false,true,5.376738,3.101895,303.118738,300.016843,0.010233,2.258000
i118-f6,true,false,true,5.369027,2.982027,302.982027,300.000000,0.009842,2.387000
i119-f7,true,false,true,5.351224,2.946111,302.947224,300.001113,0.009725,2.404000
i117-f5,true,false,true,5.335372,2.968372,302.968372,300.000000,0.009798,2.367000
i116-f4,true,false,true,5.310485,2.962485,302.962485,300.000000,0.009778,2.348000
i113-f1,true,false,true,5.282826,2.988542,302.999826,300.011284,0.009863,2.283000
i105-f1,true,false,true,5.268100,3.092250,303.148100,300.055850,0.010200,2.120000
i114-f2,true,false,true,5.248739,2.944739,302.944739,300.000000,0.009720,2.304000
i110-f6,true,false,true,5.240220,3.014247,303.016220,300.001973,0.009947,2.224000
i109-f5,true,false,true,5.192709,2.991081,302.992709,300.001628,0.009872,2.200000
i107-f3,true,false,true,5.188681,3.033681,303.033681,300.000000,0.010011,2.155000
i111-f7,true,false,true,5.161887,2.924887,302.924887,300.000000,0.009655,2.237000
i108-f4,true,false,true,5.140485,2.962485,302.962485,300.000000,0.009778,2.178000
i104-f0,true,false,true,5.137213,3.030213,303.030213,300.000000,0.010000,2.107000
i99-f3,true,false,true,5.118101,3.104523,303.114101,300.009578,0.010242,2.004000
i106-f2,true,false,true,5.085739,2.944739,302.944739,300.000000,0.009720,2.141000
i102-f6,true,false,true,5.051027,2.982027,302.982027,300.000000,0.009842,2.069000
i103-f7,true,false,true,5.035224,2.946111,302.947224,300.001113,0.009725,2.088000
i101-f5,true,false,true,5.022372,2.968372,302.968372,300.000000,0.009798,2.054000
i91-f3,true,false,true,5.014101,3.104523,303.165101,300.060578,0.010240,1.849000
i100-f4,true,false,true,4.995485,2.962485,302.962485,300.000000,0.009778,2.033000
i97-f1,true,false,true,4.987612,3.008154,303.025612,300.017458,0.009927,1.962000
i96-f0,true,false,true,4.968213,3.030213,303.030213,300.000000,0.010000,1.938000
i98-f2,true,false,true,4.926739,2.944739,302.944739,300.000000,0.009720,1.982000
i93-f5,true,false,true,4.914495,3.019576,303.031495,300.011919,0.009965,1.883000
i94-f6,true,false,true,4.877027,2.982027,302.982027,300.000000,0.009842,1.895000
i95-f7,true,false,true,4.862224,2.946111,302.946224,300.000113,0.009725,1.916000
i88-f0,true,false,true,4.843036,3.052249,303.060036,300.007787,0.010071,1.783000
i92-f4,true,false,true,4.826485,2.962485,302.962485,300.000000,0.009778,1.864000
i89-f1,true,false,true,4.823612,3.008154,303.018612,300.010458,0.009927,1.805000
i85-f5,true,false,true,4.791495,3.019576,303.068495,300.048919,0.009963,1.723000
i90-f2,true,false,true,4.768739,2.944739,302.944739,300.000000,0.009720,1.824000
i83-f3,true,false,true,4.764740,3.076422,303.081740,300.005318,0.010150,1.683000
i86-f6,true,false,true,4.720027,2.982027,302.982027,300.000000,0.009842,1.738000
i87-f7,true,false,true,4.701224,2.946111,302.948224,300.002113,0.009725,1.753000
i81-f1,true,false,true,4.680914,3.033068,303.036914,300.003846,0.010009,1.644000
i84-f4,true,false,true,4.666485,2.962485,302.962485,300.000000,0.009778,1.704000
i80-f0,true,false,true,4.656213,3.030213,303.030213,300.000000,0.010000,1.626000
i79-f7,true,false,true,4.619587,2.992841,303.013587,300.020746,0.009877,1.606000
i82-f2,true,false,true,4.608739,2.944739,302.944739,300.000000,0.009720,1.664000
i78-f6,true,false,true,4.605220,3.014247,303.016220,300.001973,0.009947,1.589000
i75-f3,true,false,true,4.561681,3.033681,303.033681,300.000000,0.010011,1.528000
i74-f2,true,false,true,4.540919,3.008795,303.024919,300.016124,0.009929,1.516000
i77-f5,true,false,true,4.539372,2.968372,302.968372,300.000000,0.009798,1.571000
i76-f4,true,false,true,4.507485,2.962485,302.962485,300.000000,0.009778,1.545000
i70-f6,true,false,true,4.506549,3.038796,303.072549,300.033753,0.010027,1.434000
i72-f0,true,false,true,4.505213,3.030213,303.030213,300.000000,0.010000,1.475000
i73-f1,true,false,true,4.469716,2.967716,302.967716,300.000000,0.009795,1.502000
i67-f3,true,false,true,4.454740,3.076422,303.077740,300.001318,0.010151,1.377000
i69-f5,true,false,true,4.413709,2.991081,303.000709,300.009628,0.009872,1.413000
i71-f7,true,false,true,4.397224,2.946111,302.948224,300.002113,0.009725,1.449000
