id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i150-f6,true,false,true,9000.006093,806.199416,2300.641000,1494.441584,0.350424,6699.366000
i147-f3,true,false,true,8999.989127,2601.988037,6546.557000,3944.568963,0.397459,2453.450000
i149-f5,true,false,true,8986.897842,1700.264537,4206.582000,2506.317463,0.404191,4793.425000
i138-f2,true,false,true,6700.135041,2492.616930,6997.404041,4504.787111,0.356220,2.731000
i148-f4,true,false,true,4793.498572,233.879135,897.860572,663.981437,0.260485,4195.638000
i146-f2,true,false,true,4198.347251,1660.864740,4495.427251,2834.562511,0.369456,2.920000
i122-f2,true,false,true,2453.451878,912.104270,2751.027878,1838.923608,0.331550,2.424000
i130-f2,true,false,true,6.203763,3.565051,303.620763,300.055712,0.011742,2.583000
i141-f5,true,false,true,6.068585,3.134038,303.266585,300.132547,0.010334,2.802000
i145-f1,true,false,true,5.909050,3.000699,303.014050,300.013351,0.009903,2.895000
i144-f0,true,false,true,5.847644,2.975219,302.975644,300.000425,0.009820,2.872000
i142-f6,true,false,true,5.820844,2.993844,302.993844,300.000000,0.009881,2.827000
i134-f6,true,false,true,5.807132,3.064589,303.150132,300.085543,0.010109,2.657000
i143-f7,true,false,true,5.790521,2.940521,302.940521,300.000000,0.009707,2.850000
i140-f4,true,false,true,5.772443,2.989443,302.989443,300.000000,0.009866,2.783000
i114-f2,true,false,true,5.759909,3.492909,303.492909,300.000000,0.011509,2.267000
i137-f1,true,false,true,5.757113,3.022812,303.042113,300.019301,0.009975,2.715000
i133-f5,true,false,true,5.691631,3.039782,303.056631,300.016849,0.010030,2.635000
i136-f0,true,false,true,5.648575,2.953575,302.953575,300.000000,0.009749,2.695000
i106-f2,true,false,true,5.642360,3.540288,303.551360,300.011072,0.011663,2.091000
i135-f7,true,false,true,5.625521,2.940521,302.940521,300.000000,0.009707,2.685000
i139-f3,true,false,true,5.618485,2.859485,302.859485,300.000000,0.009442,2.759000
i132-f4,true,false,true,5.609443,2.989443,302.989443,300.000000,0.009866,2.620000
i127-f7,true,false,true,5.596403,3.050293,303.082403,300.032110,0.010064,2.514000
i129-f1,true,false,true,5.581050,3.000699,303.020050,300.019351,0.009903,2.561000
i128-f0,true,false,true,5.495575,2.953575,302.953575,300.000000,0.009749,2.542000
i126-f6,true,false,true,5.490844,2.993844,302.993844,300.000000,0.009881,2.497000
i131-f3,true,false,true,5.461485,2.859485,302.859485,300.000000,0.009442,2.602000
i120-f0,true,false,true,5.456477,3.039328,303.070477,300.031149,0.010028,2.386000
i124-f4,true,false,true,5.453443,2.989443,302.989443,300.000000,0.009866,2.464000
i125-f5,true,false,true,5.440812,2.961812,302.961812,300.000000,0.009776,2.479000
i121-f1,true,false,true,5.438050,3.000699,303.030050,300.029351,0.009902,2.408000
i98-f2,true,false,true,5.435909,3.492909,303.492909,300.000000,0.011509,1.943000
i118-f6,true,false,true,5.383599,3.039457,303.043599,300.004142,0.010030,2.340000
i113-f1,true,false,true,5.338964,3.066373,303.082964,300.016591,0.010117,2.256000
i123-f3,true,false,true,5.305485,2.859485,302.859485,300.000000,0.009442,2.446000
i119-f7,true,false,true,5.303521,2.940521,302.940521,300.000000,0.009707,2.363000
i116-f4,true,false,true,5.297443,2.989443,302.989443,300.000000,0.009866,2.308000
i90-f2,true,false,true,5.290909,3.492909,303.492909,300.000000,0.011509,1.798000
i117-f5,true,false,true,5.284812,2.961812,302.961812,300.000000,0.009776,2.323000
i112-f0,true,false,true,5.274390,3.017851,303.031390,300.013539,0.009959,2.243000
i111-f7,true,false,true,5.204763,2.962284,302.988763,300.026479,0.009777,2.216000
i110-f6,true,false,true,5.189844,2.993844,302.993844,300.000000,0.009881,2.196000
i108-f4,true,false,true,5.188315,3.034812,303.039315,300.004503,0.010015,2.149000
i115-f3,true,false,true,5.145485,2.859485,302.859485,300.000000,0.009442,2.286000
i97-f1,true,false,true,5.142181,3.173052,303.222181,300.049129,0.010464,1.920000
i109-f5,true,false,true,5.129812,2.961812,302.961812,300.000000,0.009776,2.168000
i82-f2,true,false,true,5.106909,3.492909,303.492909,300.000000,0.011509,1.614000
i102-f6,true,false,true,5.052014,3.016858,303.036014,300.019156,0.009955,2.016000
i105-f1,true,false,true,5.051649,2.978649,302.978649,300.000000,0.009831,2.073000
i104-f0,true,false,true,5.007575,2.953575,302.953575,300.000000,0.009749,2.054000
i107-f3,true,false,true,4.994314,2.880799,302.881314,300.000515,0.009511,2.113000
i103-f7,true,false,true,4.976521,2.940521,302.940521,300.000000,0.009707,2.036000
i100-f4,true,false,true,4.971443,2.989443,302.989443,300.000000,0.009866,1.982000
i94-f6,true,false,true,4.962599,3.039457,303.085599,300.046142,0.010028,1.877000
i101-f5,true,false,true,4.959812,2.961812,302.961812,300.000000,0.009776,1.998000
i74-f2,true,false,true,4.955909,3.492909,303.492909,300.000000,0.011509,1.463000
i92-f4,true,false,true,4.884315,3.034812,303.048315,300.013503,0.010014,1.836000
i96-f0,true,false,true,4.866575,2.953575,302.953575,300.000000,0.009749,1.913000
i93-f5,true,false,true,4.846645,2.986457,302.986645,300.000188,0.009857,1.860000
i95-f7,true,false,true,4.839521,2.940521,302.940521,300.000000,0.009707,1.899000
i66-f2,true,false,true,4.822019,3.515928,303.517019,300.001091,0.011584,1.305000
