id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i150-f6,true,false,true,9000.006777,3438.977650,8997.030000,5558.052350,0.382235,2.978000
i147-f3,true,false,true,8999.950988,3248.801792,8997.096000,5748.294208,0.361094,2.912000
i149-f5,true,false,true,8993.856270,2995.127469,8997.053000,6001.925531,0.332901,2.955000
i148-f4,true,false,true,5.936206,2.984691,303.003206,300.018515,0.009850,2.933000
i145-f1,true,false,true,5.920914,3.033068,303.051914,300.018846,0.010008,2.869000
i144-f0,true,false,true,5.890213,3.030213,303.030213,300.000000,0.010000,2.860000
i142-f6,true,false,true,5.862220,3.014247,303.053220,300.038973,0.009946,2.809000
i129-f1,true,false,true,5.835739,3.175268,303.265739,300.090471,0.010470,2.570000
i146-f2,true,false,true,5.834739,2.944739,302.944739,300.000000,0.009720,2.890000
i139-f3,true,false,true,5.786681,3.033681,303.033681,300.000000,0.010011,2.753000
i140-f4,true,false,true,5.762206,2.984691,302.993206,300.008515,0.009851,2.769000
i143-f7,true,false,true,5.760887,2.924887,302.924887,300.000000,0.009655,2.836000
i141-f5,true,false,true,5.758372,2.968372,302.968372,300.000000,0.009798,2.790000
i136-f0,true,false,true,5.728213,3.030213,303.030213,300.000000,0.010000,2.698000
i137-f1,true,false,true,5.681716,2.967716,302.967716,300.000000,0.009795,2.714000
i138-f2,true,false,true,5.679739,2.944739,302.944739,300.000000,0.009720,2.735000
i134-f6,true,false,true,5.648027,2.982027,302.982027,300.000000,0.009842,2.666000
i131-f3,true,false,true,5.643681,3.033681,303.033681,300.000000,0.010011,2.610000
i135-f7,true,false,true,5.636224,2.946111,302.949224,300.003113,0.009725,2.687000
i133-f5,true,false,true,5.617372,2.968372,302.968372,300.000000,0.009798,2.649000
i132-f4,true,false,true,5.597485,2.962485,302.962485,300.000000,0.009778,2.635000
i127-f7,true,false,true,5.591342,3.019183,303.059342,300.040159,0.009962,2.532000
i128-f0,true,false,true,5.579213,3.030213,303.030213,300.000000,0.010000,2.549000
i123-f3,true,false,true,5.536740,3.076422,303.093740,300.017318,0.010150,2.443000
i130-f2,true,false,true,5.533739,2.944739,302.944739,300.000000,0.009720,2.589000
i126-f6,true,false,true,5.496027,2.982027,302.982027,300.000000,0.009842,2.514000
i124-f4,true,false,true,5.463206,2.984691,302.997206,300.012515,0.009851,2.466000
i125-f5,true,false,true,5.461372,2.968372,302.968372,300.000000,0.009798,2.493000
i120-f0,true,false,true,5.447036,3.052249,303.061036,300.008787,0.010071,2.386000
i119-f7,true,false,true,5.427342,3.019183,303.062342,300.043159,0.009962,2.365000
i121-f1,true,false,true,5.401826,2.988542,302.995826,300.007284,0.009863,2.406000
i122-f2,true,false,true,5.366739,2.944739,302.944739,300.000000,0.009720,2.422000
i115-f3,true,false,true,5.358001,3.053682,303.064001,300.010319,0.010076,2.294000
i118-f6,true,false,true,5.326027,2.982027,302.982027,300.000000,0.009842,2.344000
i109-f5,true,false,true,5.296769,3.096472,303.131769,300.035297,0.010215,2.165000
i117-f5,true,false,true,5.296372,2.968372,302.968372,300.000000,0.009798,2.328000
i116-f4,true,false,true,5.267485,2.962485,302.962485,300.000000,0.009778,2.305000
i114-f2,true,false,true,5.250163,2.964902,302.974163,300.009261,0.009786,2.276000
i112-f0,true,false,true,5.249213,3.030213,303.030213,300.000000,0.010000,2.219000
i107-f3,true,false,true,5.216001,3.053682,303.091001,300.037319,0.010075,2.125000
i113-f1,true,false,true,5.214716,2.967716,302.967716,300.000000,0.009795,2.247000
i110-f6,true,false,true,5.197220,3.014247,303.015220,300.000973,0.009948,2.182000
i105-f1,true,false,true,5.142914,3.033068,303.054914,300.021846,0.010008,2.088000
i111-f7,true,false,true,5.120887,2.924887,302.924887,300.000000,0.009655,2.196000
i108-f4,true,false,true,5.106485,2.962485,302.962485,300.000000,0.009778,2.144000
i104-f0,true,false,true,5.101213,3.030213,303.030213,300.000000,0.010000,2.071000
i99-f3,true,false,true,5.085101,3.104523,303.122101,300.017578,0.010242,1.963000
i106-f2,true,false,true,5.052739,2.944739,302.944739,300.000000,0.009720,2.108000
i102-f6,true,false,true,5.017027,2.982027,302.982027,300.000000,0.009842,2.035000
i101-f5,true,false,true,5.013709,2.991081,302.991709,300.000628,0.009872,2.022000
i100-f4,true,false,true,4.995206,2.984691,303.000206,300.015515,0.009850,1.995000
i91-f3,true,false,true,4.979616,3.129139,303.187616,300.058477,0.010321,1.792000
i103-f7,true,false,true,4.978887,2.924887,302.924887,300.000000,0.009655,2.054000
i97-f1,true,false,true,4.956612,3.008154,303.040612,300.032458,0.009927,1.916000
i96-f0,true,false,true,4.925213,3.030213,303.030213,300.000000,0.010000,1.895000
i93-f5,true,false,true,4.882495,3.019576,303.047495,300.027919,0.009964,1.835000
i98-f2,true,false,true,4.880739,2.944739,302.944739,300.000000,0.009720,1.936000
i94-f6,true,false,true,4.840027,2.982027,302.982027,300.000000,0.009842,1.858000
i95-f7,true,false,true,4.821224,2.946111,302.949224,300.003113,0.009725,1.872000
i86-f6,true,false,true,4.818085,3.073881,303.121085,300.047204,0.010141,1.697000
i92-f4,true,false,true,4.776485,2.962485,302.962485,300.000000,0.009778,1.814000
i88-f0,true,false,true,4.765213,3.030213,303.030213,300.000000,0.010000,1.735000
i89-f1,true,false,true,4.759826,2.988542,303.000826,300.012284,0.009863,1.759000
i83-f3,true,false,true,4.722740,3.076422,303.080740,300.004318,0.010151,1.642000
i90-f2,true,false,true,4.719739,2.944739,302.944739,300.000000,0.009720,1.775000
i81-f1,true,false,true,4.677715,3.051783,303.075715,300.023932,0.010069,1.602000
i87-f7,true,false,true,4.665224,2.946111,302.947224,300.001113,0.009725,1.718000
i85-f5,true,false,true,4.645372,2.968372,302.968372,300.000000,0.009798,1.677000
i84-f4,true,false,true,4.619485,2.962485,302.962485,300.000000,0.009778,1.657000
i80-f0,true,false,true,4.606213,3.030213,303.030213,300.000000,0.010000,1.576000
i82-f2,true,false,true,4.584163,2.964902,302.966163,300.001261,0.009786,1.618000
i78-f6,true,false,true,4.580220,3.014247,303.047220,300.032973,0.009946,1.533000
i76-f4,true,false,true,4.558549,3.039974,303.057549,300.017575,0.010031,1.501000
i75-f3,true,false,true,4.513681,3.033681,303.033681,300.000000,0.010011,1.480000
i79-f7,true,false,true,4.503224,2.946111,302.951224,300.005113,0.009725,1.552000
i77-f5,true,false,true,4.487372,2.968372,302.968372,300.000000,0.009798,1.519000
i60-f4,true,false,true,4.473864,3.186724,303.299864,300.113140,0.010507,1.174000
i72-f0,true,false,true,4.452036,3.052249,303.053036,300.000787,0.010072,1.399000
i74-f2,true,false,true,4.400739,2.944739,302.944739,300.000000,0.009720,1.456000
i67-f3,true,false,true,4.389740,3.076422,303.091740,300.015318,0.010150,1.298000
i73-f1,true,false,true,4.387716,2.967716,302.967716,300.000000,0.009795,1.420000
i70-f6,true,false,true,4.339027,2.982027,302.982027,300.000000,0.009842,1.357000
i69-f5,true,false,true,4.321709,2.991081,302.991709,300.000628,0.009872,1.330000
i71-f7,true,false,true,4.299887,2.924887,302.924887,300.000000,0.009655,1.375000
i64-f0,true,false,true,4.276213,3.030213,303.030213,300.000000,0.010000,1.246000
i68-f4,true,false,true,4.275485,2.962485,302.962485,300.000000,0.009778,1.313000
i62-f6,true,false,true,4.270549,3.038796,303.057549,300.018753,0.010027,1.213000
i65-f1,true,false,true,4.236716,2.967716,302.967716,300.000000,0.009795,1.269000
i66-f2,true,false,true,4.226739,2.944739,302.944739,300.000000,0.009720,1.282000
i59-f3,true,false,true,4.187681,3.033681,303.033681,300.000000,0.010011,1.154000
i61-f5,true,false,true,4.185709,2.991081,302.991709,300.000628,0.009872,1.194000
i63-f7,true,false,true,4.152887,2.924887,302.924887,300.000000,0.009655,1.228000
i56-f0,true,false,true,4.144036,3.052249,303.054036,300.001787,0.010072,1.090000
i45-f5,true,false,true,4.122040,3.162819,303.235040,300.072221,0.010430,0.887000
i57-f1,true,false,true,4.081716,2.967716,302.967716,300.000000,0.009795,1.114000
i54-f6,true,false,true,4.081220,3.014247,303.025220,300.010973,0.009947,1.056000
i58-f2,true,false,true,4.074739,2.944739,302.944739,300.000000,0.009720,1.130000
i53-f5,true,false,true,4.034709,2.991081,302.993709,300.002628,0.009872,1.041000
i51-f3,true,false,true,4.031681,3.033681,303.033681,300.000000,0.010011,0.998000
i55-f7,true,false,true,4.001887,2.924887,302.924887,300.000000,0.009655,1.077000
i52-f4,true,false,true,3.980485,2.962485,302.962485,300.000000,0.009778,1.018000
i47-f7,true,false,true,3.978342,3.019183,303.062342,300.043159,0.009962,0.916000
i48-f0,true,false,true,3.970213,3.030213,303.030213,300.000000,0.010000,0.940000
i49-f1,true,false,true,3.929716,2.967716,302.967716,300.000000,0.009795,0.962000
i50-f2,true,false,true,3.926739,2.944739,302.944739,300.000000,0.009720,0.982000
i46-f6,true,false,true,3.880027,2.982027,302.982027,300.000000,0.009842,0.898000
i43-f3,true,false,true,3.874681,3.033681,303.033681,300.000000,0.010011,0.841000
i40-f0,true,false,true,3.840036,3.052249,303.054036,300.001787,0.010072,0.786000
i44-f4,true,false,true,3.826485,2.962485,302.962485,300.000000,0.009778,0.864000
i42-f2,true,false,true,3.814974,2.983876,302.990974,300.007098,0.009848,0.824000
i41-f1,true,false,true,3.776716,2.967716,302.967716,300.000000,0.009795,0.809000
i36-f4,true,false,true,3.776549,3.039974,303.075549,300.035575,0.010030,0.701000
i39-f7,true,false,true,3.744143,2.968254,302.984143,300.015889,0.009797,0.760000
i38-f6,true,false,true,3.723027,2.982027,302.982027,300.000000,0.009842,0.741000
i35-f3,true,false,true,3.722681,3.033681,303.033681,300.000000,0.010011,0.689000
i37-f5,true,false,true,3.682372,2.968372,302.968372,300.000000,0.009798,0.714000
i32-f0,true,false,true,3.676036,3.052249,303.066036,300.013787,0.010071,0.610000
i30-f6,true,false,true,3.674085,3.073881,303.107085,300.033204,0.010141,0.567000
i28-f4,true,false,true,3.639312,3.060286,303.112312,300.052026,0.010096,0.527000
i34-f2,true,false,true,3.609739,2.944739,302.944739,300.000000,0.009720,0.665000
i33-f1,true,false,true,3.605716,2.967716,302.967716,300.000000,0.009795,0.638000
i29-f5,true,false,true,3.544709,2.991081,302.995709,300.004628,0.009872,0.549000
i27-f3,true,false,true,3.540681,3.033681,303.033681,300.000000,0.010011,0.507000
i26-f2,true,false,true,3.510919,3.008795,303.019919,300.011124,0.009929,0.491000
i31-f7,true,false,true,3.507887,2.924887,302.924887,300.000000,0.009655,0.583000
i24-f0,true,false,true,3.483213,3.030213,303.030213,300.000000,0.010000,0.453000
i23-f7,true,false,true,3.449587,2.992841,303.009587,300.016746,0.009877,0.440000
i25-f1,true,false,true,3.442716,2.967716,302.967716,300.000000,0.009795,0.475000
i20-f4,true,false,true,3.410734,3.007425,303.022734,300.015309,0.009925,0.388000
i22-f6,true,false,true,3.409027,2.982027,302.982027,300.000000,0.009842,0.427000
i19-f3,true,false,true,3.406681,3.033681,303.033681,300.000000,0.010011,0.373000
i21-f5,true,false,true,3.375372,2.968372,302.968372,300.000000,0.009798,0.407000
i17-f1,true,false,true,3.347612,3.008154,303.016612,300.008458,0.009927,0.331000
i16-f0,true,false,true,3.341213,3.030213,303.030213,300.000000,0.010000,0.311000
i9-f1,true,false,true,3.293715,3.051783,303.107715,300.055932,0.010068,0.186000
i18-f2,true,false,true,3.287739,2.944739,302.944739,300.000000,0.009720,0.343000
i11-f3,true,false,true,3.277001,3.053682,303.055001,300.001319,0.010076,0.222000
i14-f6,true,false,true,3.255027,2.982027,302.982027,300.000000,0.009842,0.273000
i13-f5,true,false,true,3.226372,2.968372,302.968372,300.000000,0.009798,0.258000
i8-f0,true,false,true,3.220036,3.052249,303.054036,300.001787,0.010072,0.166000
i15-f7,true,false,true,3.219887,2.924887,302.924887,300.000000,0.009655,0.295000
i12-f4,true,false,true,3.202485,2.962485,302.962485,300.000000,0.009778,0.240000
i3-f3,true,false,true,3.188101,3.104523,303.127101,300.022578,0.010242,0.061000
i6-f6,true,false,true,3.153220,3.014247,303.031220,300.016973,0.009947,0.122000
i10-f2,true,false,true,3.145739,2.944739,302.944739,300.000000,0.009720,0.201000
i5-f5,true,false,true,3.103709,2.991081,302.996709,300.005628,0.009872,0.107000
i4-f4,true,false,true,3.085206,2.984691,302.997206,300.012515,0.009851,0.088000
i7-f7,true,false,true,3.066887,2.924887,302.924887,300.000000,0.009655,0.142000
i0-f0,true,false,true,3.064036,3.052249,303.064036,300.011787,0.010071,0.000000
i1-f1,true,false,true,3.042612,3.008154,303.023612,300.015458,0.009927,0.019000
i2-f2,true,false,true,2.983739,2.944739,302.944739,300.000000,0.009720,0.039000
