id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i149-f5,true,false,true,8999.999792,2752.605633,8274.205000,5521.599367,0.332673,725.795000
i145-f1,true,false,true,8999.958860,3278.024615,8997.086000,5719.061385,0.364343,2.914000
i148-f4,true,false,true,8978.073211,3426.378957,8997.018000,5570.639043,0.380835,2.982000
i147-f3,true,false,true,765.157765,254.745802,1062.188765,807.442963,0.239831,2.969000
i142-f6,true,false,true,5.924549,3.038796,303.080549,300.041753,0.010026,2.844000
i144-f0,true,false,true,5.922213,3.030213,303.030213,300.000000,0.010000,2.892000
i146-f2,true,false,true,5.885739,2.944739,302.944739,300.000000,0.009720,2.941000
i139-f3,true,false,true,5.868740,3.076422,303.089740,300.013318,0.010150,2.779000
i141-f5,true,false,true,5.823709,2.991081,302.994709,300.003628,0.009872,2.829000
i143-f7,true,false,true,5.793887,2.924887,302.924887,300.000000,0.009655,2.869000
i140-f4,true,false,true,5.793206,2.984691,302.992206,300.007515,0.009851,2.801000
i137-f1,true,false,true,5.774612,3.008154,303.026612,300.018458,0.009927,2.748000
i130-f2,true,false,true,5.761579,3.117599,303.180579,300.062980,0.010283,2.581000
i136-f0,true,false,true,5.759213,3.030213,303.030213,300.000000,0.010000,2.729000
i138-f2,true,false,true,5.707739,2.944739,302.944739,300.000000,0.009720,2.763000
i134-f6,true,false,true,5.662027,2.982027,302.982027,300.000000,0.009842,2.680000
i132-f4,true,false,true,5.653734,3.007425,303.027734,300.020309,0.009925,2.626000
i135-f7,true,false,true,5.633887,2.924887,302.924887,300.000000,0.009655,2.709000
i131-f3,true,false,true,5.633681,3.033681,303.033681,300.000000,0.010011,2.600000
i133-f5,true,false,true,5.618372,2.968372,302.968372,300.000000,0.009798,2.650000
i128-f0,true,false,true,5.574213,3.030213,303.030213,300.000000,0.010000,2.544000
i129-f1,true,false,true,5.560826,2.988542,302.995826,300.007284,0.009863,2.565000
i126-f6,true,false,true,5.545220,3.014247,303.026220,300.011973,0.009947,2.519000
i120-f0,true,false,true,5.517738,3.101895,303.130738,300.028843,0.010233,2.387000
i125-f5,true,false,true,5.498709,2.991081,303.000709,300.009628,0.009872,2.498000
i123-f3,true,false,true,5.492681,3.033681,303.033681,300.000000,0.010011,2.459000
i127-f7,true,false,true,5.452887,2.924887,302.924887,300.000000,0.009655,2.528000
i124-f4,true,false,true,5.441485,2.962485,302.962485,300.000000,0.009778,2.479000
i114-f2,true,false,true,5.437579,3.117599,303.161579,300.043980,0.010284,2.276000
i122-f2,true,false,true,5.381739,2.944739,302.944739,300.000000,0.009720,2.437000
i121-f1,true,false,true,5.379716,2.967716,302.967716,300.000000,0.009795,2.412000
i115-f3,true,false,true,5.330681,3.033681,303.033681,300.000000,0.010011,2.297000
i118-f6,true,false,true,5.330027,2.982027,302.982027,300.000000,0.009842,2.348000
i117-f5,true,false,true,5.323709,2.991081,302.991709,300.000628,0.009872,2.332000
i119-f7,true,false,true,5.293887,2.924887,302.924887,300.000000,0.009655,2.369000
i116-f4,true,false,true,5.276485,2.962485,302.962485,300.000000,0.009778,2.314000
i112-f0,true,false,true,5.261213,3.030213,303.030213,300.000000,0.010000,2.231000
i110-f6,true,false,true,5.232549,3.038796,303.046549,300.007753,0.010027,2.186000
i108-f4,true,false,true,5.219549,3.039974,303.072549,300.032575,0.010031,2.147000
i113-f1,true,false,true,5.217716,2.967716,302.967716,300.000000,0.009795,2.250000
