id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i10-f2,true,false,true,9000.024909,780.993591,2231.493211,1450.499620,0.349987,6768.522789
i12-f4,true,false,true,9000.001605,71.160684,208.376893,137.216209,0.341500,8791.639107
i2-f2,true,false,true,8999.774763,3041.594403,8999.248291,5957.653888,0.337983,0.767709
i4-f4,true,false,true,8791.636807,2989.842951,8360.642242,5370.799291,0.357609,639.373758
i11-f3,true,false,true,7635.711982,24.126518,528.465246,504.338728,0.045654,7407.246736
i6-f6,true,false,true,6768.521812,1578.102286,5363.015700,3784.913414,0.294257,1705.506112
i9-f1,true,false,true,5202.947763,90.905942,586.644079,495.738137,0.154959,4916.303684
i8-f0,true,false,true,3004.466860,17.689256,337.896985,320.207729,0.052351,2966.569875
i7-f7,true,false,true,2648.613676,194.611521,854.907630,660.296109,0.227640,2093.706046
i5-f5,true,false,true,1705.506112,98.876368,634.401129,535.524761,0.155858,1371.104983
i3-f3,true,false,true,1371.104983,457.845238,1626.325293,1168.480055,0.281521,44.779690
i1-f1,true,false,true,639.373758,232.618317,939.350758,706.732441,0.247637,0.023000
i0-f0,true,false,true,259.806959,111.463190,559.806959,448.343769,0.199110,0.000000
