id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i148-f4,true,false,true,9000.021004,340.378639,828.277000,487.898361,0.410948,8171.746000
i138-f2,true,false,true,9000.003770,3528.672265,8997.263000,5468.590735,0.392194,2.760000
i122-f2,true,false,true,8994.325337,3444.045336,8997.575000,5553.529664,0.382775,2.448000
i146-f2,true,false,true,8173.487347,3167.944272,8470.569347,5302.625075,0.373994,2.918000
i147-f3,true,false,true,586.558810,8.963801,315.501810,306.538009,0.028411,571.057000
i130-f2,true,false,true,6.231763,3.565051,303.618763,300.053712,0.011742,2.613000
i142-f6,true,false,true,6.099564,3.160105,303.252564,300.092459,0.010421,2.847000
i145-f1,true,false,true,5.939113,3.022812,303.041113,300.018301,0.009975,2.898000
i141-f5,true,false,true,5.851694,3.014151,303.025694,300.011543,0.009947,2.826000
i144-f0,true,false,true,5.836575,2.953575,302.953575,300.000000,0.009749,2.883000
i140-f4,true,false,true,5.827054,3.011497,303.017054,300.005557,0.009938,2.810000
i143-f7,true,false,true,5.805521,2.940521,302.940521,300.000000,0.009707,2.865000
i137-f1,true,false,true,5.782113,3.022812,303.036113,300.013301,0.009975,2.746000
i114-f2,true,false,true,5.777909,3.492909,303.492909,300.000000,0.011509,2.285000
i127-f7,true,false,true,5.769449,3.145903,303.225449,300.079546,0.010375,2.544000
i136-f0,true,false,true,5.679575,2.953575,302.953575,300.000000,0.009749,2.726000
i134-f6,true,false,true,5.678844,2.993844,302.993844,300.000000,0.009881,2.685000
i135-f7,true,false,true,5.669763,2.962284,302.966763,300.004479,0.009778,2.703000
i106-f2,true,false,true,5.642909,3.492909,303.492909,300.000000,0.011509,2.150000
i132-f4,true,false,true,5.642443,2.989443,302.989443,300.000000,0.009866,2.653000
i139-f3,true,false,true,5.640485,2.859485,302.859485,300.000000,0.009442,2.781000
i133-f5,true,false,true,5.630812,2.961812,302.961812,300.000000,0.009776,2.669000
i129-f1,true,false,true,5.600050,3.000699,303.004050,300.003351,0.009903,2.596000
i128-f0,true,false,true,5.558644,2.975219,302.984644,300.009425,0.009820,2.574000
i131-f3,true,false,true,5.525314,2.880799,302.887314,300.006515,0.009511,2.638000
i126-f6,true,false,true,5.516844,2.993844,302.993844,300.000000,0.009881,2.523000
i125-f5,true,false,true,5.492645,2.986457,302.989645,300.003188,0.009857,2.503000
i124-f4,true,false,true,5.479443,2.989443,302.989443,300.000000,0.009866,2.490000
i120-f0,true,false,true,5.472390,3.017851,303.065390,300.047539,0.009958,2.407000
i118-f6,true,false,true,5.463132,3.064589,303.094132,300.029543,0.010111,2.369000
i98-f2,true,false,true,5.462909,3.492909,303.492909,300.000000,0.011509,1.970000
i121-f1,true,false,true,5.405649,2.978649,302.978649,300.000000,0.009831,2.427000
i116-f4,true,false,true,5.404004,3.060816,303.073004,300.012188,0.010099,2.331000
i90-f2,true,false,true,5.335019,3.515928,303.516019,300.000091,0.011584,1.819000
i123-f3,true,false,true,5.333485,2.859485,302.859485,300.000000,0.009442,2.474000
i119-f7,true,false,true,5.330521,2.940521,302.940521,300.000000,0.009707,2.390000
i117-f5,true,false,true,5.316812,2.961812,302.961812,300.000000,0.009776,2.355000
i115-f3,true,false,true,5.315880,2.973925,303.002880,300.028955,0.009815,2.313000
i113-f1,true,false,true,5.302050,3.000699,303.035050,300.034351,0.009902,2.267000
i110-f6,true,false,true,5.238014,3.016858,303.027014,300.010156,0.009956,2.211000
i112-f0,true,false,true,5.194575,2.953575,302.953575,300.000000,0.009749,2.241000
i105-f1,true,false,true,5.171113,3.022812,303.041113,300.018301,0.009975,2.130000
i108-f4,true,false,true,5.170443,2.989443,302.989443,300.000000,0.009866,2.181000
i111-f7,true,false,true,5.169521,2.940521,302.940521,300.000000,0.009707,2.229000
i82-f2,true,false,true,5.165909,3.492909,303.492909,300.000000,0.011509,1.673000
i109-f5,true,false,true,5.161812,2.961812,302.961812,300.000000,0.009776,2.200000
i102-f6,true,false,true,5.151599,3.039457,303.086599,300.047142,0.010028,2.065000
i100-f4,true,false,true,5.102004,3.060816,303.084004,300.023188,0.010099,2.018000
i104-f0,true,false,true,5.057575,2.953575,302.953575,300.000000,0.009749,2.104000
i107-f3,true,false,true,5.052314,2.880799,302.888314,300.007515,0.009511,2.164000
i103-f7,true,false,true,5.021521,2.940521,302.940521,300.000000,0.009707,2.081000
i93-f5,true,false,true,5.012165,3.085262,303.131165,300.045903,0.010178,1.881000
i74-f2,true,false,true,4.998909,3.492909,303.492909,300.000000,0.011509,1.506000
i101-f5,true,false,true,4.997812,2.961812,302.961812,300.000000,0.009776,2.036000
i97-f1,true,false,true,4.993113,3.022812,303.046113,300.023301,0.009975,1.947000
i94-f6,true,false,true,4.924014,3.016858,303.031014,300.014156,0.009956,1.893000
i95-f7,true,false,true,4.885763,2.962284,302.969763,300.007479,0.009777,1.916000
i96-f0,true,false,true,4.883575,2.953575,302.953575,300.000000,0.009749,1.930000
i99-f3,true,false,true,4.853485,2.859485,302.859485,300.000000,0.009442,1.994000
i92-f4,true,false,true,4.853443,2.989443,302.989443,300.000000,0.009866,1.864000
i89-f1,true,false,true,4.840113,3.022812,303.035113,300.012301,0.009975,1.805000
i66-f2,true,false,true,4.839909,3.492909,303.492909,300.000000,0.011509,1.347000
i86-f6,true,false,true,4.796599,3.039457,303.050599,300.011142,0.010030,1.746000
i91-f3,true,false,true,4.754953,2.903752,302.915953,300.012201,0.009586,1.839000
i88-f0,true,false,true,4.739575,2.953575,302.953575,300.000000,0.009749,1.786000
i87-f7,true,false,true,4.736763,2.962284,302.965763,300.003479,0.009778,1.771000
i58-f2,true,false,true,4.701909,3.492909,303.492909,300.000000,0.011509,1.209000
i81-f1,true,false,true,4.696113,3.022812,303.037113,300.014301,0.009975,1.659000
i84-f4,true,false,true,4.692443,2.989443,302.989443,300.000000,0.009866,1.703000
i85-f5,true,false,true,4.683812,2.961812,302.961812,300.000000,0.009776,1.722000
i77-f5,true,false,true,4.675315,3.062097,303.102315,300.040218,0.010103,1.573000
i80-f0,true,false,true,4.618644,2.975219,302.982644,300.007425,0.009820,1.636000
i78-f6,true,false,true,4.581844,2.993844,302.993844,300.000000,0.009881,1.588000
i79-f7,true,false,true,4.580763,2.962284,302.967763,300.005479,0.009778,1.613000
i83-f3,true,false,true,4.550485,2.859485,302.859485,300.000000,0.009442,1.691000
i70-f6,true,false,true,4.544717,3.088306,303.121717,300.033411,0.010188,1.423000
i76-f4,true,false,true,4.539443,2.989443,302.989443,300.000000,0.009866,1.550000
i50-f2,true,false,true,4.528909,3.492909,303.492909,300.000000,0.011509,1.036000
i73-f1,true,false,true,4.460649,2.978649,302.978649,300.000000,0.009831,1.482000
i42-f2,true,false,true,4.449763,3.565051,303.579763,300.014712,0.011743,0.870000
i72-f0,true,false,true,4.411575,2.953575,302.953575,300.000000,0.009749,1.458000
i71-f7,true,false,true,4.404763,2.962284,302.962763,300.000479,0.009778,1.442000
i75-f3,true,false,true,4.385485,2.859485,302.859485,300.000000,0.009442,1.526000
i68-f4,true,false,true,4.377443,2.989443,302.989443,300.000000,0.009866,1.388000
i65-f1,true,false,true,4.375113,3.022812,303.042113,300.019301,0.009975,1.333000
i69-f5,true,false,true,4.369812,2.961812,302.961812,300.000000,0.009776,1.408000
i59-f3,true,false,true,4.359172,3.051768,303.133172,300.081404,0.010067,1.226000
i62-f6,true,false,true,4.302014,3.016858,303.017014,300.000156,0.009956,1.285000
i64-f0,true,false,true,4.269575,2.953575,302.953575,300.000000,0.009749,1.316000
i60-f4,true,false,true,4.264054,3.011497,303.019054,300.007557,0.009938,1.245000
i63-f7,true,false,true,4.244521,2.940521,302.940521,300.000000,0.009707,1.304000
i57-f1,true,false,true,4.232113,3.022812,303.043113,300.020301,0.009975,1.189000
i67-f3,true,false,true,4.229485,2.859485,302.859485,300.000000,0.009442,1.370000
i61-f5,true,false,true,4.227812,2.961812,302.961812,300.000000,0.009776,1.266000
i34-f2,true,false,true,4.196909,3.492909,303.492909,300.000000,0.011509,0.704000
i54-f6,true,false,true,4.163014,3.016858,303.034014,300.017156,0.009956,1.129000
i56-f0,true,false,true,4.119575,2.953575,302.953575,300.000000,0.009749,1.166000
i52-f4,true,false,true,4.095054,3.011497,303.015054,300.003557,0.009938,1.080000
i55-f7,true,false,true,4.093521,2.940521,302.940521,300.000000,0.009707,1.153000
i46-f6,true,false,true,4.073717,3.088306,303.129717,300.041411,0.010188,0.944000
i53-f5,true,false,true,4.064812,2.961812,302.961812,300.000000,0.009776,1.103000
i26-f2,true,false,true,4.056019,3.515928,303.523019,300.007091,0.011584,0.533000
i44-f4,true,false,true,4.020719,3.082535,303.124719,300.042184,0.010169,0.896000
i49-f1,true,false,true,3.988649,2.978649,302.978649,300.000000,0.009831,1.010000
i48-f0,true,false,true,3.935575,2.953575,302.953575,300.000000,0.009749,0.982000
i47-f7,true,false,true,3.932763,2.962284,302.972763,300.010479,0.009777,0.960000
i51-f3,true,false,true,3.915485,2.859485,302.859485,300.000000,0.009442,1.056000
i40-f0,true,false,true,3.897477,3.039328,303.069477,300.030149,0.010028,0.828000
i45-f5,true,false,true,3.880812,2.961812,302.961812,300.000000,0.009776,0.919000
i18-f2,true,false,true,3.868909,3.492909,303.492909,300.000000,0.011509,0.376000
i41-f1,true,false,true,3.830649,2.978649,302.978649,300.000000,0.009831,0.852000
i43-f3,true,false,true,3.830044,2.926796,302.948044,300.021248,0.009661,0.882000
i38-f6,true,false,true,3.790844,2.993844,302.993844,300.000000,0.009881,0.797000
i32-f0,true,false,true,3.755160,3.059488,303.093160,300.033672,0.010094,0.662000
i39-f7,true,false,true,3.753521,2.940521,302.940521,300.000000,0.009707,0.813000
i36-f4,true,false,true,3.740443,2.989443,302.989443,300.000000,0.009866,0.751000
i10-f2,true,false,true,3.738019,3.515928,303.530019,300.014091,0.011583,0.208000
i37-f5,true,false,true,3.737812,2.961812,302.961812,300.000000,0.009776,0.776000
i2-f2,true,false,true,3.681746,3.586797,303.641746,300.054949,0.011813,0.040000
i33-f1,true,false,true,3.662649,2.978649,302.978649,300.000000,0.009831,0.684000
i30-f6,true,false,true,3.606844,2.993844,302.993844,300.000000,0.009881,0.613000
i35-f3,true,false,true,3.581485,2.859485,302.859485,300.000000,0.009442,0.722000
i29-f5,true,false,true,3.579645,2.986457,302.988645,300.002188,0.009857,0.591000
i31-f7,true,false,true,3.573521,2.940521,302.940521,300.000000,0.009707,0.633000
i28-f4,true,false,true,3.562443,2.989443,302.989443,300.000000,0.009866,0.573000
i27-f3,true,false,true,3.555249,2.951045,303.002249,300.051204,0.009739,0.553000
i24-f0,true,false,true,3.531390,3.017851,303.036390,300.018539,0.009959,0.495000
i25-f1,true,false,true,3.491649,2.978649,302.978649,300.000000,0.009831,0.513000
i22-f6,true,false,true,3.442844,2.993844,302.993844,300.000000,0.009881,0.449000
i21-f5,true,false,true,3.420645,2.986457,302.990645,300.004188,0.009857,0.430000
i23-f7,true,false,true,3.411521,2.940521,302.940521,300.000000,0.009707,0.471000
i16-f0,true,false,true,3.403477,3.039328,303.061477,300.022149,0.010029,0.342000
i20-f4,true,false,true,3.398443,2.989443,302.989443,300.000000,0.009866,0.409000
i12-f4,true,false,true,3.363004,3.060816,303.118004,300.057188,0.010098,0.245000
i17-f1,true,false,true,3.339649,2.978649,302.978649,300.000000,0.009831,0.361000
i14-f6,true,false,true,3.289844,2.993844,302.993844,300.000000,0.009881,0.296000
i15-f7,true,false,true,3.286763,2.962284,302.964763,300.002479,0.009778,0.322000
i13-f5,true,false,true,3.260645,2.986457,302.987645,300.001188,0.009857,0.273000
i19-f3,true,false,true,3.251485,2.859485,302.859485,300.000000,0.009442,0.392000
i8-f0,true,false,true,3.233477,3.039328,303.078477,300.039149,0.010028,0.155000
i9-f1,true,false,true,3.188050,3.000699,303.007050,300.006351,0.009903,0.181000
i11-f3,true,false,true,3.148953,2.903752,302.918953,300.015201,0.009586,0.230000
i6-f6,true,false,true,3.107844,2.993844,302.993844,300.000000,0.009881,0.114000
i4-f4,true,false,true,3.100054,3.011497,303.022054,300.010557,0.009938,0.078000
i5-f5,true,false,true,3.085645,2.986457,302.989645,300.003188,0.009857,0.096000
i7-f7,true,false,true,3.079521,2.940521,302.940521,300.000000,0.009707,0.139000
i0-f0,true,false,true,3.062242,2.997461,303.062242,300.064781,0.009891,0.000000
i3-f3,true,false,true,3.051249,2.951045,302.992249,300.041204,0.009740,0.059000
i1-f1,true,false,true,3.003649,2.978649,302.978649,300.000000,0.009831,0.025000
