id,is_terminated,is_working,is_available,lastWorked,busyTime,up_time,idle_time,efficiency,created_time
i156-f4,true,false,true,8999.998207,323.816848,1067.576847,743.759999,0.303319,7932.423153
i146-f2,true,false,true,8999.987068,2937.284079,8997.090000,6059.805921,0.326470,2.910000
i151-f7,true,false,true,8990.608529,2115.749808,6172.145230,4056.395422,0.342790,2827.854770
i155-f3,true,false,true,8348.431830,577.912557,2111.732976,1533.820419,0.273667,6536.698854
i152-f0,true,false,true,6997.352756,1123.486996,3624.032910,2500.545914,0.310010,3673.319846
i154-f2,true,false,true,6022.442043,93.107445,552.184474,459.077029,0.168617,5770.257569
i153-f1,true,false,true,5205.664763,93.873658,566.086839,472.213181,0.165829,4939.577924
i150-f6,true,false,true,3674.446648,436.233048,1525.184329,1088.951281,0.286020,2449.262319
i147-f3,true,false,true,3114.567741,1062.603708,3411.632741,2349.029033,0.311465,2.935000
i148-f4,true,false,true,2450.905809,935.003394,2747.957809,1812.954415,0.340254,2.948000
i149-f5,true,false,true,5.939372,2.968372,302.968372,300.000000,0.009798,2.971000
i144-f0,true,false,true,5.890213,3.030213,303.030213,300.000000,0.010000,2.860000
i142-f6,true,false,true,5.885809,3.051085,303.069809,300.018724,0.010067,2.816000
i145-f1,true,false,true,5.850716,2.967716,302.967716,300.000000,0.009795,2.883000
i143-f7,true,false,true,5.813270,2.949157,302.974270,300.025113,0.009734,2.839000
i140-f4,true,false,true,5.795109,3.004891,303.021109,300.016218,0.009916,2.774000
i139-f3,true,false,true,5.792681,3.033681,303.033681,300.000000,0.010011,2.759000
i141-f5,true,false,true,5.761372,2.968372,302.968372,300.000000,0.009798,2.793000
i138-f2,true,false,true,5.753240,3.002955,303.007240,300.004285,0.009911,2.746000
i136-f0,true,false,true,5.727213,3.030213,303.030213,300.000000,0.010000,2.697000
i131-f3,true,false,true,5.698508,3.080422,303.100508,300.020086,0.010163,2.598000
i137-f1,true,false,true,5.683716,2.967716,302.967716,300.000000,0.009795,2.716000
i134-f6,true,false,true,5.676752,3.006779,303.018752,300.011973,0.009923,2.658000
i135-f7,true,false,true,5.633270,2.949157,302.960270,300.011113,0.009734,2.673000
i132-f4,true,false,true,5.612297,2.983782,302.992297,300.008515,0.009848,2.620000
i133-f5,true,false,true,5.609372,2.968372,302.968372,300.000000,0.009798,2.641000
i128-f0,true,false,true,5.594771,3.053984,303.056771,300.002787,0.010077,2.538000
