1572887944364,true,129,276737344,163493984,70,22
1572887957479,true,129,214467720,130132349,99,23
1572887969989,true,129,207821968,106466955,88,14
1572887982606,true,128,207203112,95365514,0,58
1572887995328,true,129,206863776,102359050,100,23
1572888008162,true,128,207931400,109682886,0,65
1572888020790,true,129,207799248,109773251,98,16
1572888033334,true,129,207723704,123945138,85,18
1572888046069,true,129,207668480,96225309,97,24
1572888058598,true,129,207632936,105084220,87,15
1572888071487,true,129,206407824,102790170,87,14
1572888083990,true,130,220670472,100463520,91,15
1572888096706,true,129,220673128,96538817,0,69
1572888109291,true,130,220653088,99692772,85,17
1572888122143,true,130,220663096,100805348,94,16
1572888134934,true,130,220666216,115228778,92,26
1572888147758,true,130,220655720,104091267,96,23
1572888160444,true,130,220663352,115543436,87,15
1572888173289,true,131,234985264,130249999,85,17
1572888186062,true,130,235002424,112910128,0,70
1572888199007,true,131,234985808,118760604,89,17
1572888211790,true,130,235002424,123862695,0,65
1572888224588,true,131,248224848,107530098,84,18
1572888237379,true,131,236882024,125469882,86,25
1572888250252,true,131,236880496,98218282,84,16
1572888263164,true,131,236880120,119130417,86,16
1572888276060,true,131,236878488,95681877,103,25
1572888288862,true,132,250401896,115155499,84,18
1572888301713,true,132,252900056,130845302,86,19
1572888314760,true,132,249995192,99698226,110,21
1572888327631,true,132,254153280,94704585,90,17
1572888340608,true,132,254151608,103322291,94,26
1572888353575,true,133,267261672,95092619,93,18
1572888366523,true,133,264747392,100553326,110,21
1572888379552,true,133,263321128,116083187,93,19
1572888392618,true,132,265634744,105867331,0,61
1572888405723,true,133,267272392,102440566,93,27
1572888418632,true,133,266228608,114396126,88,17
1572888431532,true,133,266009512,102834725,90,17
1572888444483,true,133,263106728,105447948,93,18
1572888457594,true,133,262229976,103212371,96,25
1572888470574,true,134,279121912,97344380,86,19
1572888483795,true,134,279125744,123696455,97,26
1572888496899,true,134,282609264,133648233,89,19
1572888510074,true,133,277825784,155317958,0,66
1572888523026,true,134,278746448,160504246,87,25
1572888536182,true,134,277203248,140827327,98,29
1572888549131,true,134,279132960,113951578,92,18
1572888562438,true,134,279128368,119337722,108,31
1572888575348,true,134,282610296,105201588,84,18
1572888588570,true,135,292333624,120263866,82,18
1572888601687,true,135,292226792,95192873,95,18
1572888614853,true,135,292232160,107748962,89,21
1572888628142,true,135,292234568,119099584,97,30
1572888641269,true,135,292234256,147008981,83,23
1572888654714,true,135,312029800,169188727,0,74
1572888668021,true,136,312029800,177190349,81,19
1572888681613,true,136,306309712,119964055,102,33
1572888695062,true,136,306592064,108307683,99,29
1572888708360,true,136,312027224,112972997,90,20
1572888721624,true,136,311817392,113793239,86,25
1572888735117,true,137,320329000,109018495,91,9
1572888748557,true,137,320119160,118952576,87,6
1572888761999,true,137,318643568,111274200,93,10
1572888775492,true,137,321527472,102113630,92,6
1572888789047,true,137,320807216,97554687,96,17
1572888802354,false,137,6611856,107439982,0,0
1572888815750,false,274,13158040,119191446,0,0
1572888829017,false,411,19727448,95184261,0,0
1572888842328,false,548,32835784,101142603,0,0
1572888855454,false,685,35330856,94626208,0,0
1572888868638,false,822,43480960,105834502,0,0
1572888881858,false,959,53745688,94897002,0,0
