servicetime,latency,status
0.021569902,0.065613,200
0.018235108,0.064346,200
0.017537655,0.063181,200
0.01570998,0.062845,200
0.018632434,0.063015,200
0.015421494,0.062930,200
0.018805524,0.062522,200
0.017731393,0.062872,200
0.016283402,0.063174,200
0.016078794,0.061732,200
0.020270305,0.067007,200
0.016741928,0.061874,200
0.016652407,0.063099,200
0.017567284,0.061507,200
0.017224576,0.063026,200
0.019895792,0.067106,200
0.017251449,0.062617,200
0.02084144,0.066473,200
0.015506908,0.062260,200
0.016920296,0.064040,200
0.0234451,0.068615,200
0.017397555,0.062861,200
0.01689216,0.062486,200
0.0185744,0.064843,200
0.0190849,0.064426,200
0.01809644,0.063493,200
0.016120544,0.062893,200
0.016546464,0.061036,200
0.01715167,0.063772,200
0.016092502,0.059957,200
0.01816528,0.064544,200
0.017803732,0.064419,200
0.019835375,0.064204,200
0.019621665,0.063670,200
0.01868968,0.064286,200
0.020556187,0.066393,200
0.019481879,0.066960,200
0.01894642,0.066420,200
0.016825866,0.063730,200
0.015743917,0.059765,200
0.014843423,0.059562,200
0.019393314,0.065795,200
0.01902908,0.064469,200
0.01964952,0.066031,200
0.018000485,0.063231,200
0.019767275,0.066246,200
0.016028577,0.062426,200
0.017081624,0.061309,200
0.015826425,0.063129,200
0.019052252,0.064415,200
0.01715727,0.063491,200
0.016868817,0.062293,200
0.015703022,0.062695,200
0.01764008,0.062707,200
0.017314672,0.063843,200
0.017806975,0.063102,200
0.017842628,0.065912,200
0.015022998,0.063231,200
0.0203251,0.065372,200
0.016045522,0.062436,200
0.015702857,0.063333,200
0.02034141,0.066884,200
0.02058284,0.066315,200
0.018870795,0.063644,200
0.046457402,0.090072,200
0.031791534,0.082879,200
0.017361987,0.060481,200
0.01626418,0.061715,200
0.01841208,0.063411,200
0.01565763,0.059950,200
0.018054506,0.061034,200
0.017363561,0.063875,200
0.018562319,0.061568,200
0.016461432,0.062551,200
0.017897395,0.063316,200
0.020341655,0.065572,200
0.016241213,0.062573,200
0.0190396,0.063591,200
0.019475352,0.062657,200
0.0258115,0.070447,200
0.018267926,0.064374,200
0.015975127,0.062262,200
0.01655861,0.061525,200
0.02024616,0.066576,200
0.021362856,0.067007,200
0.017854076,0.061833,200
0.016692212,0.062448,200
0.017297398,0.061193,200
0.016997837,0.061732,200
0.016683873,0.062164,200
0.0201394,0.065551,200
0.015680566,0.061606,200
0.020284856,0.065852,200
0.016089952,0.061721,200
0.018105982,0.062013,200
0.021589505,0.065992,200
0.026488848,0.070596,200
0.019986544,0.065827,200
0.017275164,0.062067,200
0.016758898,0.062561,200
0.021735951,0.064233,200
0.026057212,0.070469,200
0.0174712,0.062341,200
0.019006977,0.063568,200
0.016573813,0.063351,200
0.018278016,0.063528,200
0.0188585,0.063644,200
0.016401364,0.060311,200
0.015760025,0.060508,200
0.019622568,0.064985,200
0.015550358,0.063024,200
0.016731022,0.059845,200
0.016292913,0.060055,200
0.037072487,0.080495,200
0.019239692,0.065153,200
0.015900882,0.060083,200
0.018253956,0.065189,200
0.026463808,0.072571,200
0.017545724,0.060187,200
0.026466738,0.072489,200
0.027208298,0.072685,200
0.019383173,0.064950,200
0.016725808,0.061095,200
0.017442882,0.060596,200
0.0173456,0.060039,200
0.016456703,0.061032,200
0.01683506,0.060946,200
0.015081609,0.060935,200
0.017338648,0.061122,200
0.017774815,0.061592,200
0.016405568,0.061750,200
0.01581009,0.063207,200
0.015816875,0.063094,200
0.022793733,0.068671,200
0.027878912,0.073147,200
0.014511253,0.058598,200
0.016666455,0.065274,200
0.016644808,0.062154,200
0.01613448,0.063817,200
0.019201972,0.065403,200
0.01599102,0.062928,200
0.01731596,0.062061,200
0.017177405,0.063207,200
0.01883017,0.067091,200
0.017300868,0.063308,200
0.016425278,0.063350,200
0.015662715,0.060318,200
0.017605796,0.061718,200
0.01688664,0.062569,200
0.016168589,0.062088,200
0.016044617,0.062747,200
0.01816631,0.061143,200
0.014799059,0.059649,200
0.024588488,0.068933,200
0.019309921,0.064518,200
0.015863728,0.062710,200
0.017500471,0.063007,200
0.01738892,0.061415,200
0.0198592,0.066162,200
0.016171262,0.066250,200
0.01466353,0.058919,200
0.01967356,0.065434,200
0.018224148,0.062910,200
0.016516037,0.063873,200
0.015988197,0.060936,200
0.015771179,0.058983,200
0.022583392,0.068468,200
0.023815244,0.069986,200
0.024564805,0.070651,200
0.018618008,0.062294,200
0.01671952,0.063016,200
0.015179695,0.059480,200
0.02182572,0.065596,200
0.019760704,0.064972,200
0.016789673,0.061357,200
0.01605142,0.061801,200
0.015646288,0.059279,200
0.01616803,0.062203,200
0.024477677,0.070786,200
0.017913135,0.062262,200
0.016331434,0.060794,200
0.014988695,0.058301,200
0.015479989,0.061820,200
0.01846652,0.061814,200
0.016863668,0.062631,200
0.018819666,0.064251,200
0.016172701,0.060752,200
0.016153064,0.061658,200
0.023034682,0.065638,200
0.015432636,0.059135,200
0.015842706,0.062179,200
0.01553494,0.059164,200
0.015640492,0.062173,200
0.015110631,0.058889,200
0.014507768,0.060172,200
0.017260956,0.062602,200
0.016769607,0.062574,200
0.016221793,0.061453,200
0.017539764,0.061610,200
0.016671877,0.061850,200
0.027285775,0.069868,200
0.028158132,0.071140,200
0.022227492,0.066039,200
0.022972625,0.069187,200
0.01566171,0.062126,200
0.017161287,0.062690,200
0.016683718,0.062502,200
0.018328654,0.062867,200
0.01746724,0.062756,200
0.016576279,0.059742,200
0.017862987,0.061614,200
0.020851728,0.066325,200
0.017855674,0.061765,200
0.015807752,0.061756,200
0.017871387,0.061626,200
0.019360624,0.061579,200
0.014384081,0.057636,200
0.015934918,0.061792,200
0.020507757,0.066513,200
0.016436687,0.062342,200
0.021631,0.065999,200
0.0163527,0.061944,200
0.01686236,0.061689,200
0.018331205,0.061371,200
0.01731205,0.061555,200
0.015804164,0.059397,200
0.01822977,0.061760,200
0.021711595,0.066952,200
0.017892512,0.061786,200
0.019979464,0.065881,200
0.016203463,0.063010,200
0.01730116,0.060796,200
0.017559756,0.063158,200
0.016106969,0.063471,200
0.014736939,0.058755,200
0.01591113,0.061890,200
0.016176729,0.063184,200
0.014820372,0.057757,200
0.017905751,0.062208,200
0.016726552,0.062653,200
0.028405923,0.075033,200
0.017354395,0.062836,200
0.01724454,0.061966,200
0.01617589,0.064388,200
0.016721623,0.062680,200
0.03183775,0.075345,200
,0.001489,503
,0.001406,503
,0.001438,503
,0.001236,503
,0.001496,503
0.015886258,0.018736,200
0.019889548,0.065825,200
0.016215475,0.061041,200
0.015004227,0.059279,200
0.016864603,0.060325,200
0.015053562,0.061466,200
0.015527292,0.058720,200
0.01528227,0.059003,200
0.015252481,0.059021,200
0.014853971,0.057613,200
0.015040969,0.058608,200
0.014338516,0.058881,200
0.015639678,0.058858,200
0.014746743,0.057074,200
0.016201021,0.061812,200
0.01613343,0.065307,200
0.016784268,0.061234,200
0.017234655,0.062223,200
0.015967617,0.061825,200
0.01590926,0.060196,200
0.016234456,0.061123,200
0.014672457,0.057647,200
0.016556961,0.061945,200
0.016924417,0.061403,200
0.015686328,0.062084,200
0.048080266,0.096501,200
0.05555487,0.106657,200
0.027650328,0.080872,200
0.03202415,0.081755,200
0.021430686,0.069597,200
0.016570142,0.062208,200
0.025376676,0.068703,200
0.01515561,0.058595,200
0.01769902,0.062015,200
0.01730589,0.059838,200
0.015368567,0.062111,200
0.017983353,0.063235,200
0.014668014,0.059346,200
0.017077912,0.062534,200
0.016103944,0.062860,200
0.021980047,0.065186,200
0.025231592,0.069543,200
0.023353184,0.067748,200
0.020334179,0.066225,200
0.019353217,0.065021,200
0.019712944,0.065297,200
0.016878229,0.060931,200
0.019606847,0.064882,200
0.015733074,0.060706,200
0.01397695,0.057197,200
0.01891853,0.064382,200
0.01580315,0.060673,200
0.016177356,0.062784,200
0.019237788,0.065761,200
0.017601276,0.063141,200
0.0330402,0.079464,200
0.024409847,0.070244,200
0.015816355,0.061235,200
0.020880112,0.066305,200
0.016607063,0.062817,200
0.023715371,0.069339,200
0.015944473,0.059248,200
0.015986083,0.061849,200
0.015769511,0.061484,200
0.0251924,0.070765,200
0.019050524,0.065139,200
0.017804684,0.063514,200
0.01502867,0.059958,200
0.016081955,0.060117,200
0.015465074,0.060138,200
0.01638468,0.060107,200
0.016605336,0.062929,200
0.014851275,0.059303,200
0.023798373,0.068685,200
0.015491222,0.058452,200
0.014830127,0.058088,200
0.015140494,0.060708,200
0.01422668,0.058542,200
0.016543794,0.063666,200
0.016094556,0.060554,200
0.015192941,0.061387,200
0.016168324,0.061771,200
0.015978534,0.061654,200
0.014487891,0.058640,200
0.017346034,0.060385,200
0.015573417,0.060915,200
0.016768143,0.061330,200
0.016674096,0.059798,200
0.016498655,0.059259,200
0.016054586,0.059362,200
0.029330658,0.075264,200
0.015422517,0.059917,200
0.01395038,0.059566,200
0.01636346,0.063060,200
0.01814735,0.063479,200
0.01846315,0.063368,200
0.016013473,0.063228,200
0.015473047,0.059323,200
0.014732558,0.060499,200
0.017424256,0.062398,200
0.016055763,0.063560,200
0.015913673,0.062847,200
0.015281948,0.059502,200
0.01744273,0.062880,200
0.016427487,0.063734,200
0.015378286,0.060954,200
0.01664432,0.062928,200
0.017163867,0.062218,200
0.017580895,0.062495,200
0.019330967,0.065963,200
0.020239932,0.066759,200
0.017349884,0.062638,200
0.01988612,0.063943,200
0.016995847,0.061926,200
0.016534759,0.061942,200
0.019348983,0.065695,200
0.016523182,0.062029,200
0.019342965,0.065074,200
0.022047246,0.067361,200
0.019148108,0.065320,200
0.020438842,0.065710,200
0.018107954,0.061438,200
0.023488224,0.070151,200
0.0168914,0.061649,200
0.019062968,0.062131,200
0.019109355,0.065172,200
0.018195199,0.064569,200
0.023548372,0.067523,200
0.017098574,0.060456,200
0.017362783,0.060694,200
0.017703017,0.060841,200
0.017756945,0.066320,200
0.01671867,0.063562,200
0.019363524,0.062574,200
0.016205372,0.062005,200
0.019135466,0.063227,200
0.026023695,0.070594,200
0.02031904,0.066723,200
0.016347112,0.062273,200
0.015946131,0.062129,200
0.016071837,0.062965,200
0.01603215,0.063078,200
0.027543347,0.073349,200
0.02382419,0.069694,200
0.02624372,0.072279,200
0.02735397,0.075332,200
0.019738276,0.066253,200
0.014622809,0.057389,200
0.019078996,0.066773,200
0.02088939,0.065484,200
0.019422077,0.066748,200
0.016377537,0.062007,200
0.018251916,0.064313,200
0.015872326,0.059925,200
0.017708698,0.063911,200
0.017565887,0.064185,200
0.01666701,0.060130,200
0.014966266,0.059963,200
0.016159588,0.060730,200
0.017054364,0.061396,200
0.017477687,0.062509,200
0.020946225,0.065725,200
0.017187474,0.062250,200
0.024909077,0.070725,200
0.020990765,0.066166,200
0.016672742,0.063236,200
0.017478919,0.061939,200
0.016084226,0.062004,200
0.01895452,0.062326,200
0.016771305,0.060235,200
0.01709145,0.061560,200
0.01583131,0.059368,200
0.01949492,0.063301,200
0.023237756,0.066962,200
0.015190898,0.063099,200
0.015250495,0.060360,200
0.02541338,0.070178,200
0.018331368,0.063233,200
0.015498248,0.060029,200
0.015037486,0.060014,200
0.029685624,0.073381,200
0.029780844,0.076226,200
0.028306156,0.071333,200
0.021815715,0.067223,200
0.019480068,0.063650,200
0.019100592,0.065650,200
0.026054356,0.070978,200
0.024139116,0.066797,200
0.01895024,0.064340,200
0.024518376,0.070107,200
0.021128042,0.067197,200
0.01792497,0.062210,200
0.01634559,0.060333,200
0.017424917,0.062165,200
0.014670485,0.058866,200
0.020077392,0.065932,200
0.022436485,0.067040,200
0.018988026,0.063801,200
0.018535716,0.063542,200
0.018211672,0.063912,200
0.01651577,0.063528,200
0.017230451,0.064004,200
0.02688294,0.073208,200
0.01512936,0.063413,200
0.027609916,0.073389,200
0.02580529,0.071583,200
0.0252464,0.071382,200
0.018076684,0.063921,200
0.015042457,0.060069,200
0.01744344,0.061836,200
0.014260232,0.058889,200
0.016107816,0.061420,200
0.01786138,0.060663,200
0.016167214,0.063141,200
0.015745662,0.062114,200
0.021328336,0.066520,200
0.026432917,0.069719,200
0.01673333,0.062719,200
0.01974366,0.062960,200
0.020910751,0.066892,200
0.019586308,0.066464,200
0.017628824,0.060379,200
0.017575122,0.063274,200
0.01710336,0.062828,200
0.017577035,0.065575,200
0.015567144,0.063033,200
0.016617443,0.065285,200
0.017846996,0.064039,200
0.015442123,0.058420,200
0.015024947,0.058453,200
0.014833638,0.059918,200
0.015516226,0.059726,200
0.01547787,0.058366,200
0.015310822,0.058302,200
0.01821526,0.062390,200
0.015547993,0.062077,200
0.01548295,0.061918,200
0.014960685,0.059413,200
0.016281163,0.062474,200
0.01496789,0.059315,200
0.015141057,0.059027,200
0.015876507,0.060355,200
0.018729838,0.064594,200
0.018228613,0.064190,200
0.019564478,0.064209,200
0.018325908,0.064440,200
0.014457279,0.059830,200
0.016957251,0.061807,200
0.016247984,0.062798,200
0.015530982,0.060516,200
0.018417744,0.065347,200
0.015661212,0.061511,200
0.016758928,0.062133,200
0.0174079,0.064015,200
0.014499066,0.058172,200
0.015955715,0.058669,200
0.015121768,0.058118,200
0.015751306,0.062753,200
0.025307793,0.071052,200
0.025568072,0.070214,200
0.016306797,0.060589,200
0.019707944,0.065810,200
0.019203087,0.065425,200
0.016628964,0.063130,200
0.014605397,0.059221,200
0.020034745,0.062960,200
0.018925915,0.062824,200
0.02277156,0.068015,200
0.015849236,0.061945,200
0.014944905,0.058772,200
0.016250882,0.062098,200
0.015625618,0.062792,200
0.021028196,0.063990,200
0.017286183,0.060100,200
0.0153631,0.060301,200
0.018442575,0.064647,200
0.018133737,0.064258,200
0.020230245,0.068333,200
0.018029613,0.065482,200
0.020349417,0.063243,200
0.017719757,0.062338,200
0.023167638,0.067293,200
0.017436337,0.060822,200
0.01648659,0.061137,200
0.015759634,0.061640,200
0.016253844,0.062517,200
0.028002774,0.075373,200
0.028735535,0.077045,200
0.021400115,0.064171,200
0.023577541,0.070135,200
0.027559388,0.072609,200
0.024692915,0.069628,200
0.02518894,0.072364,200
0.019544492,0.065039,200
0.015797108,0.059763,200
0.015039322,0.060964,200
0.016547356,0.061149,200
0.023136424,0.066375,200
0.017092207,0.064063,200
0.015835857,0.061519,200
0.014838397,0.060744,200
0.014942675,0.059589,200
0.020089328,0.064523,200
0.016321177,0.060653,200
0.016357208,0.060787,200
0.016429616,0.062685,200
0.015561464,0.063408,200
0.016573286,0.060058,200
0.014656449,0.060201,200
0.015519361,0.060142,200
0.015390742,0.059619,200
0.020951308,0.066986,200
0.01808172,0.062890,200
0.019086435,0.061880,200
0.015135322,0.058762,200
0.027280044,0.073618,200
0.016662464,0.063115,200
0.016543312,0.064511,200
0.018274851,0.064378,200
0.015804522,0.060555,200
0.019939313,0.064791,200
0.01600663,0.062185,200
0.017470459,0.061032,200
0.015490981,0.059391,200
0.014490279,0.058307,200
0.015689716,0.059271,200
0.0261218,0.071760,200
0.021853345,0.067609,200
0.0157889,0.062136,200
0.015167874,0.058939,200
0.015697753,0.060505,200
0.016727507,0.062176,200
0.01729526,0.060615,200
0.015617579,0.062956,200
0.017410412,0.060508,200
0.017314497,0.061644,200
0.019461935,0.066633,200
0.014456315,0.059230,200
0.015948469,0.061806,200
0.01808246,0.062844,200
0.016441595,0.062822,200
0.01532668,0.060825,200
0.01549069,0.059492,200
0.01683698,0.061968,200
0.016428975,0.062711,200
0.015470807,0.059452,200
0.016106568,0.063028,200
0.02077378,0.067295,200
0.015425218,0.058582,200
0.015487112,0.061493,200
0.015048783,0.060875,200
0.01580182,0.061786,200
0.015895247,0.061530,200
0.015718024,0.062662,200
0.016243305,0.062559,200
0.015487375,0.059256,200
0.017220551,0.063356,200
0.014845136,0.059772,200
0.015968466,0.059263,200
0.014348541,0.059393,200
0.0156369,0.060328,200
0.015082142,0.060254,200
0.014809778,0.060020,200
0.015119673,0.060489,200
0.016938629,0.062769,200
0.016390938,0.063642,200
0.019426955,0.065703,200
0.015526491,0.061503,200
0.020094223,0.066847,200
0.01582644,0.063032,200
0.016148174,0.061995,200
0.015581732,0.060584,200
0.014220323,0.058659,200
0.017302524,0.062764,200
0.015478858,0.058856,200
0.015425264,0.061648,200
0.019847332,0.063095,200
0.014169503,0.058868,200
0.0155076,0.058157,200
0.015673436,0.061799,200
0.015771467,0.058903,200
0.016008018,0.060519,200
0.015475782,0.059814,200
0.01652229,0.061669,200
,0.002288,503
,0.002354,503
,0.001527,503
,0.001998,503
0.015521476,0.018496,200
0.014670411,0.059549,200
0.01646775,0.059656,200
0.014938264,0.060270,200
0.017962987,0.060727,200
0.015397205,0.060715,200
0.016940672,0.060722,200
0.015349155,0.060989,200
0.015239345,0.060002,200
0.016098475,0.060388,200
0.017420176,0.061723,200
0.01656176,0.061243,200
0.017434712,0.065591,200
0.019076172,0.064309,200
0.016598184,0.060491,200
0.01805929,0.061187,200
0.02345788,0.068949,200
0.019069955,0.061707,200
0.020995796,0.063929,200
0.019491,0.064820,200
0.022313591,0.065275,200
0.018174049,0.061658,200
0.027031144,0.072880,200
0.0222608,0.067767,200
0.025306797,0.068548,200
0.016015604,0.061349,200
0.015450502,0.061866,200
0.021902269,0.064724,200
0.021703774,0.067458,200
0.020260924,0.064336,200
0.015628511,0.060792,200
0.01603816,0.061653,200
0.01712614,0.061619,200
0.02396164,0.069710,200
0.01597951,0.060703,200
0.015051582,0.060585,200
0.02517547,0.069403,200
0.019039258,0.061701,200
0.015784306,0.061561,200
0.018329032,0.063911,200
0.015252111,0.060854,200
0.015275878,0.060640,200
