status,latency
200,0.442050
200,0.067683
200,0.064439
200,0.069919
200,0.071172
200,0.075940
200,0.065143
200,0.067984
200,0.070171
200,0.067541
200,0.067116
200,0.068841
200,0.065173
200,0.069387
200,0.068644
200,0.069940
200,0.071484
200,0.073696
200,0.069600
200,0.072235
200,0.065019
200,0.073429
200,0.073722
200,0.074687
200,0.069873
200,0.068837
200,0.064105
200,0.064289
200,0.085577
200,0.073418
200,0.069887
200,0.075455
200,0.071471
200,0.073806
200,0.066838
200,0.068396
200,0.072256
200,0.072337
200,0.068327
200,0.066306
200,0.072439
200,0.075614
200,0.074128
200,0.068443
200,0.067238
200,0.069352
200,0.070519
200,0.068703
200,0.078046
200,0.066787
200,0.073042
200,0.084093
200,0.080890
200,0.072488
200,0.073309
200,0.071000
200,0.068452
200,0.074892
200,0.066614
200,0.072563
200,0.069604
200,0.067127
200,0.070351
200,0.080589
200,0.070526
200,0.071295
200,0.078223
200,0.067447
200,0.072102
200,0.076474
200,0.070629
200,0.072110
200,0.073340
200,0.066025
200,0.066037
200,0.068128
200,0.065389
200,0.071459
200,0.068821
200,0.076203
200,0.070655
200,0.073725
200,0.065354
200,0.071106
200,0.063520
200,0.083983
200,0.064759
200,0.064875
200,0.067614
200,0.073373
200,0.065833
200,0.069133
200,0.080713
200,0.065381
200,0.066390
200,0.079866
200,0.070695
200,0.070171
200,0.066014
200,0.071772
200,0.068298
200,0.069875
200,0.065169
200,0.075380
200,0.068521
200,0.064163
200,0.067443
200,0.071878
200,0.066020
200,0.076913
200,0.066296
200,0.068430
200,0.066211
200,0.068765
200,0.069717
200,0.075590
200,0.070959
200,0.067916
200,0.074321
200,0.065993
200,0.072405
200,0.071422
200,0.067219
200,0.071600
200,0.068986
200,0.067776
200,0.074234
200,0.087393
200,0.062752
200,0.065786
200,0.064467
200,0.063619
200,0.065606
200,0.063242
200,0.066465
200,0.062280
200,0.065317
200,0.060605
200,0.064198
200,0.068879
200,0.065201
200,0.070042
200,0.064408
200,0.073290
200,0.063485
200,0.062572
200,0.064623
200,0.062048
200,0.070277
200,0.070928
200,0.065763
200,0.068077
200,0.064840
200,0.066217
200,0.064782
200,0.065473
200,0.070202
200,0.069316
200,0.068996
200,0.071284
200,0.065127
200,0.065694
200,0.067981
200,0.069930
200,0.067605
200,0.068520
200,0.067687
200,0.065132
200,0.069569
200,0.068188
200,0.069138
200,0.064437
200,0.065779
200,0.076711
200,0.066997
200,0.065014
200,0.064606
200,0.069198
200,0.062822
200,0.063299
200,0.063835
200,0.063340
200,0.065183
200,0.064540
200,0.062049
200,0.065861
200,0.061355
200,0.061433
200,0.064427
200,0.065771
200,0.063948
200,0.060994
200,0.075512
200,0.063441
200,0.062443
200,0.064368
200,0.069095
200,0.063625
200,0.069142
200,0.079840
200,0.067988
200,0.067645
200,0.069578
200,0.067754
200,0.078619
200,0.070092
200,0.064815
200,0.063749
200,0.085034
200,0.063452
200,0.064079
200,0.065424
200,0.069274
200,0.070946
200,0.067482
200,0.067326
200,0.068307
200,0.070939
200,0.068904
200,0.067295
200,0.067768
200,0.070931
200,0.068268
200,0.072383
200,0.073260
200,0.073257
200,0.069382
200,0.073584
200,0.072881
200,0.069895
200,0.070792
200,0.068463
200,0.073123
200,0.069625
200,0.066859
200,0.064886
200,0.070654
200,0.076107
200,0.067206
200,0.063432
200,0.064075
200,0.063131
200,0.065219
200,0.084208
200,0.069217
200,0.070136
200,0.074284
200,0.071477
200,0.064937
200,0.071583
200,0.071052
200,0.085130
200,0.070574
200,0.079643
200,0.077299
200,0.094550
200,0.076310
200,0.067554
200,0.068079
200,0.069522
200,0.065118
200,0.067962
200,0.071835
200,0.068450
200,0.073654
200,0.067393
200,0.064523
200,0.075577
200,0.065307
200,0.066201
200,0.070485
200,0.077608
200,0.065690
200,0.064051
200,0.070488
200,0.069822
200,0.066611
200,0.072022
200,0.067369
200,0.070074
200,0.069065
200,0.065147
200,0.069436
200,0.073974
200,0.067978
200,0.073097
200,0.075473
200,0.068399
200,0.071270
200,0.065605
200,0.071978
200,0.067388
200,0.069646
200,0.071882
200,0.070219
200,0.067501
200,0.067255
200,0.068221
200,0.070604
200,0.065545
200,0.063518
200,0.064375
200,0.063436
200,0.064029
200,0.069332
200,0.070567
200,0.068481
200,0.067756
200,0.067412
200,0.070415
200,0.065609
200,0.068878
200,0.063469
200,0.067687
200,0.068968
200,0.067809
200,0.063666
200,0.069503
200,0.066811
200,0.065296
200,0.066076
200,0.067282
200,0.064552
200,0.066926
200,0.065616
200,0.065210
200,0.067503
200,0.066517
200,0.064039
200,0.066024
200,0.060896
200,0.060558
200,0.061841
200,0.063329
200,0.067616
200,0.068758
200,0.065167
200,0.063933
200,0.060747
200,0.062967
200,0.063629
200,0.075165
200,0.074476
200,0.067504
200,0.068079
200,0.069111
200,0.074590
200,0.067799
200,0.070194
200,0.068322
200,0.068697
200,0.071526
200,0.063261
200,0.067132
200,0.066530
200,0.069788
200,0.067681
200,0.066313
200,0.068356
200,0.073730
200,0.077948
200,0.071263
200,0.069386
200,0.078504
200,0.071815
200,0.060663
200,0.058597
200,0.062167
200,0.074114
200,0.065598
200,0.066253
200,0.064845
200,0.063331
200,0.065907
200,0.072061
200,0.072601
200,0.066864
200,0.064233
200,0.064415
200,0.065706
200,0.065000
200,0.062510
200,0.097910
200,0.067930
200,0.064391
200,0.063522
200,0.062517
200,0.073669
200,0.069962
200,0.071638
200,0.066141
200,0.064985
200,0.071026
200,0.066228
200,0.066281
200,0.065472
200,0.064015
200,0.063754
200,0.061785
200,0.063914
200,0.072037
200,0.064068
200,0.071631
200,0.063985
200,0.066225
200,0.063722
200,0.067767
200,0.071326
200,0.067642
200,0.064013
200,0.064013
200,0.064030
200,0.066277
200,0.061552
200,0.063135
200,0.064051
200,0.075763
200,0.064619
200,0.060864
200,0.062517
200,0.062184
200,0.060506
200,0.063965
200,0.068590
200,0.076759
200,0.066431
200,0.068075
200,0.065093
200,0.064333
200,0.064470
200,0.061078
200,0.061631
200,0.077000
200,0.067691
200,0.068177
200,0.065795
200,0.066117
200,0.063585
200,0.066675
200,0.065619
200,0.063992
200,0.076691
200,0.071431
200,0.068394
200,0.075507
200,0.069886
200,0.069619
200,0.065927
200,0.066313
200,0.067258
200,0.065385
200,0.067360
200,0.063936
200,0.069823
200,0.070026
200,0.068894
200,0.069349
200,0.071364
200,0.064052
200,0.064647
200,0.063458
200,0.065252
200,0.063357
200,0.064229
200,0.076439
200,0.066105
200,0.064204
200,0.064766
200,0.063994
200,0.072712
200,0.069770
200,0.068924
200,0.067002
200,0.070770
200,0.069037
200,0.069362
200,0.066242
200,0.067838
200,0.078343
200,0.064806
200,0.067888
200,0.063636
200,0.063315
200,0.066490
200,0.065205
200,0.063940
200,0.068581
200,0.068185
200,0.069021
200,0.064862
200,0.064674
200,0.070789
200,0.065692
200,0.059951
200,0.062711
200,0.068906
200,0.066678
200,0.063383
200,0.064789
200,0.064892
200,0.068157
200,0.068827
200,0.076689
200,0.065288
200,0.063851
200,0.067379
200,0.072662
200,0.064752
200,0.065853
200,0.069304
200,0.063282
200,0.084499
200,0.065487
200,0.064335
200,0.067627
200,0.065956
200,0.067547
200,0.066704
200,0.066167
200,0.063442
200,0.067872
200,0.061316
200,0.061512
200,0.065346
200,0.059824
200,0.059650
200,0.062346
200,0.069725
200,0.066799
200,0.071360
200,0.068928
200,0.068793
200,0.067969
200,0.069512
200,0.068513
200,0.063683
200,0.067866
200,0.067967
200,0.069702
200,0.066042
200,0.066855
200,0.075823
200,0.066145
200,0.065252
200,0.064875
200,0.092011
200,0.067776
200,0.069969
200,0.067063
200,0.071258
200,0.069876
200,0.065358
200,0.064668
200,0.064914
200,0.067163
200,0.064916
200,0.063377
200,0.067468
200,0.069509
200,0.065949
200,0.067614
200,0.070396
200,0.067974
200,0.069114
200,0.070312
200,0.070838
200,0.069556
200,0.066609
200,0.066659
200,0.069559
200,0.065837
200,0.068434
200,0.070353
200,0.074054
200,0.068683
200,0.068052
200,0.066320
200,0.064787
200,0.072418
200,0.069132
200,0.065885
200,0.068433
200,0.080355
200,0.065461
200,0.063616
200,0.062185
200,0.062028
200,0.062496
200,0.065273
200,0.070742
200,0.065220
200,0.063753
200,0.072125
200,0.062676
200,0.071132
200,0.063765
200,0.064686
200,0.086387
200,0.062243
200,0.065180
200,0.066949
200,0.066243
200,0.065863
200,0.065066
200,0.062691
200,0.064732
200,0.067575
200,0.064805
200,0.063370
200,0.068662
200,0.060255
200,0.069578
200,0.069330
200,0.069359
200,0.069163
200,0.062242
200,0.067987
200,0.063124
200,0.065928
200,0.065142
200,0.076432
200,0.064688
200,0.063414
200,0.069656
200,0.065766
200,0.067911
200,0.064355
200,0.069070
200,0.068626
200,0.078549
200,0.067648
200,0.067361
200,0.064522
200,0.067011
200,0.071992
200,0.070456
200,0.081752
200,0.070774
200,0.081050
200,0.088487
200,0.070249
200,0.064276
200,0.066096
200,0.065470
200,0.069788
200,0.070238
200,0.065106
200,0.065187
200,0.064735
200,0.066391
200,0.063950
200,0.069400
200,0.078426
200,0.064851
200,0.063648
200,0.061520
200,0.064748
200,0.064424
200,0.062458
200,0.066309
200,0.067734
200,0.069077
200,0.069364
200,0.069954
200,0.064085
200,0.067663
200,0.065936
200,0.068921
200,0.071632
200,0.065341
200,0.073380
200,0.089526
200,0.060283
200,0.060768
200,0.062386
200,0.063609
200,0.061724
200,0.065064
200,0.061451
200,0.064447
200,0.058166
200,0.062097
200,0.060240
200,0.068546
200,0.062426
200,0.060526
200,0.059233
200,0.061593
200,0.066186
200,0.060962
200,0.061605
200,0.064283
200,0.066284
200,0.069588
200,0.064185
200,0.063862
200,0.063482
200,0.064031
200,0.068831
200,0.064754
200,0.064147
200,0.064871
200,0.067178
200,0.064247
200,0.065941
200,0.071583
200,0.070647
200,0.068105
200,0.084183
200,0.066210
200,0.061203
200,0.063351
200,0.060976
200,0.064015
200,0.067213
200,0.068735
200,0.062214
200,0.073524
200,0.062832
200,0.068301
200,0.069450
200,0.064736
200,0.068348
200,0.069392
200,0.064954
200,0.069944
200,0.066085
200,0.072589
200,0.070427
200,0.069163
200,0.067261
200,0.075959
200,0.066451
200,0.067372
200,0.063579
200,0.065149
200,0.064361
200,0.064851
200,0.068696
200,0.072147
200,0.064397
200,0.066345
200,0.061966
200,0.062990
200,0.065565
200,0.061347
200,0.072346
200,0.072805
200,0.064114
200,0.064337
200,0.065100
200,0.064358
200,0.062611
200,0.064572
200,0.065553
200,0.064960
200,0.064357
200,0.065972
200,0.067215
200,0.064691
200,0.063918
200,0.060980
200,0.061592
200,0.063257
200,0.064859
200,0.060589
200,0.063668
200,0.071507
200,0.066127
200,0.066061
200,0.062426
200,0.064412
200,0.075704
200,0.064987
200,0.063022
200,0.064591
200,0.063734
200,0.062832
200,0.069010
200,0.064122
200,0.067835
200,0.060106
200,0.065802
200,0.066160
200,0.069379
200,0.071050
200,0.061059
200,0.061399
200,0.063529
200,0.058625
200,0.061369
200,0.064072
200,0.061912
200,0.063918
200,0.064053
200,0.066528
200,0.064897
200,0.067972
200,0.065767
200,0.064928
200,0.063565
200,0.072595
200,0.069180
200,0.069401
200,0.071800
200,0.063721
200,0.065577
200,0.065582
200,0.065224
200,0.061907
200,0.067796
200,0.068832
200,0.068945
200,0.068792
200,0.065414
200,0.061914
200,0.064164
200,0.068315
200,0.065984
200,0.067292
200,0.066794
200,0.064889
200,0.071268
200,0.061757
200,0.061744
200,0.060651
200,0.063833
200,0.059279
200,0.065720
200,0.064955
200,0.066595
200,0.067857
200,0.067758
200,0.065465
200,0.063117
200,0.067154
200,0.074525
200,0.064228
200,0.064796
200,0.060432
200,0.058506
200,0.062384
200,0.064677
200,0.071269
200,0.067864
200,0.064230
200,0.066288
200,0.065448
200,0.064901
200,0.065450
200,0.064405
200,0.065133
200,0.066260
200,0.066593
200,0.066030
200,0.064555
200,0.068321
200,0.071419
200,0.065063
200,0.068656
200,0.071767
200,0.067945
200,0.068469
200,0.063750
200,0.063588
200,0.064343
200,0.064190
200,0.069351
200,0.063831
200,0.063367
200,0.064419
200,0.064733
200,0.063910
200,0.062750
200,0.066382
200,0.064304
200,0.064856
200,0.070392
200,0.065774
200,0.071075
200,0.067952
200,0.062903
200,0.063670
200,0.064829
200,0.065062
200,0.066477
200,0.063847
200,0.065828
200,0.066299
200,0.066514
200,0.084772
200,0.067063
200,0.060712
200,0.062714
200,0.066538
200,0.064570
200,0.063737
200,0.066749
200,0.064352
200,0.075462
200,0.064054
200,0.062906
200,0.064754
200,0.064405
200,0.063335
200,0.067351
200,0.065876
200,0.064411
200,0.062683
200,0.062416
200,0.062023
200,0.059270
200,0.065276
200,0.063103
200,0.067724
200,0.060791
200,0.068398
200,0.065000
200,0.065049
200,0.065592
200,0.067492
200,0.062124
200,0.064712
200,0.064678
200,0.065161
200,0.064751
200,0.064866
200,0.063414
200,0.066839
200,0.059681
200,0.060524
200,0.068666
200,0.079232
200,0.067625
200,0.064816
200,0.071568
200,0.063586
200,0.063274
200,0.068011
200,0.062351
200,0.066305
200,0.064990
200,0.066229
200,0.060790
200,0.068877
200,0.068785
200,0.065292
200,0.068363
200,0.065633
200,0.068384
200,0.077978
200,0.073781
200,0.070667
200,0.064407
200,0.063372
200,0.067850
200,0.064165
200,0.063526
200,0.062843
200,0.064506
200,0.066462
200,0.068366
200,0.073529
200,0.076026
200,0.065134
200,0.063906
200,0.065595
200,0.063071
200,0.061975
200,0.064197
200,0.065998
200,0.067717
200,0.071224
200,0.068114
200,0.065546
200,0.071902
200,0.068971
200,0.069462
200,0.067485
200,0.063831
200,0.070529
200,0.075179
200,0.071287
200,0.073311
200,0.072250
200,0.069069
200,0.065854
200,0.071826
200,0.065286
200,0.071419
200,0.069125
200,0.076534
200,0.070921
200,0.070544
200,0.080263
200,0.062880
200,0.063636
200,0.066066
200,0.071276
200,0.064863
200,0.062218
200,0.068055
200,0.065294
200,0.068094
200,0.064075
200,0.068157
200,0.062562
200,0.068723
200,0.064946
200,0.064023
200,0.063975
200,0.071210
200,0.071652
200,0.070949
200,0.070935
200,0.070148
200,0.067420
200,0.072221
200,0.071612
200,0.068538
200,0.065717
200,0.063573
200,0.065807
200,0.067633
200,0.067269
200,0.075558
200,0.065557
200,0.065180
200,0.064262
200,0.065360
200,0.061085
200,0.069511
200,0.075836
200,0.066010
200,0.065244
200,0.065532
200,0.061993
200,0.070373
200,0.063583
200,0.064636
200,0.065305
200,0.064070
200,0.063448
200,0.069535
200,0.072899
200,0.066498
200,0.065375
200,0.064263
200,0.064113
200,0.061392
200,0.066920
200,0.061479
200,0.063796
200,0.067457
200,0.065004
200,0.070695
200,0.071523
200,0.065242
200,0.071755
200,0.063297
200,0.067173
200,0.063572
200,0.066033
200,0.062893
200,0.062883
200,0.073444
200,0.071662
200,0.063510
200,0.068206
