status,latency
500,0.012446
500,0.005844
500,0.004986
500,0.005023
500,0.004740
500,0.005340
500,0.005819
500,0.004850
500,0.005419
500,0.004874
500,0.005028
500,0.005446
500,0.005368
500,0.004948
500,0.005602
500,0.005352
500,0.005380
500,0.005970
500,0.005950
500,0.005244
500,0.005438
500,0.005038
500,0.005086
500,0.005074
500,0.005194
500,0.005111
500,0.005453
500,0.006018
500,0.005444
500,0.005617
500,0.005454
500,0.007945
500,0.005709
500,0.005099
500,0.004903
500,0.005238
500,0.005084
500,0.004793
500,0.004926
500,0.005216
500,0.004916
500,0.006048
500,0.017961
500,0.004819
500,0.005189
500,0.005895
500,0.005508
500,0.004806
500,0.005037
500,0.005095
500,0.006257
500,0.004896
500,0.004797
500,0.005106
500,0.004699
500,0.005244
500,0.004768
500,0.004922
500,0.004988
500,0.004818
500,0.004904
500,0.004751
500,0.005310
500,0.006769
500,0.004873
500,0.004774
500,0.004870
500,0.005631
500,0.005044
500,0.004839
500,0.004812
500,0.006084
500,0.005253
500,0.004751
500,0.005879
500,0.004973
500,0.004767
500,0.005056
500,0.004844
500,0.007872
500,0.005159
500,0.005197
500,0.004953
500,0.005153
500,0.004893
500,0.005394
500,0.005585
500,0.004867
500,0.005023
500,0.005541
500,0.005710
500,0.005465
500,0.005046
500,0.005169
500,0.005089
500,0.005157
500,0.004772
500,0.005096
500,0.004943
500,0.006529
500,0.005620
500,0.005328
500,0.005072
500,0.005182
500,0.005449
500,0.006071
500,0.005265
500,0.005385
500,0.005705
500,0.005693
500,0.004985
500,0.004922
500,0.004844
500,0.005049
500,0.004738
500,0.004819
500,0.006307
500,0.004662
500,0.004980
500,0.004847
500,0.005516
500,0.004820
500,0.005138
500,0.004777
500,0.004846
500,0.004796
500,0.004886
500,0.006090
500,0.004804
500,0.005937
500,0.004782
500,0.004760
500,0.005578
500,0.005230
500,0.005365
500,0.005238
500,0.005362
500,0.005655
500,0.005716
500,0.005136
500,0.004945
500,0.004927
500,0.004973
500,0.005111
500,0.005154
500,0.005674
500,0.005534
500,0.005714
500,0.005010
500,0.005524
500,0.005165
500,0.004893
500,0.005283
500,0.005232
500,0.005042
500,0.004941
500,0.004889
500,0.005037
500,0.005186
500,0.004982
500,0.005143
500,0.005198
500,0.005171
500,0.006111
500,0.005315
500,0.005367
500,0.005081
500,0.005200
500,0.005306
500,0.005932
500,0.005233
500,0.005089
500,0.005892
500,0.005140
500,0.004855
500,0.005126
500,0.005099
500,0.005361
500,0.005385
500,0.005377
500,0.005764
500,0.005277
500,0.005511
500,0.006704
500,0.005420
500,0.004926
500,0.005339
500,0.005057
500,0.005228
500,0.005213
500,0.005630
500,0.006460
500,0.004941
500,0.004932
500,0.004997
500,0.004969
500,0.004929
500,0.005712
500,0.005264
500,0.005210
500,0.004901
500,0.005034
500,0.005350
500,0.005373
500,0.007551
500,0.005264
500,0.006894
500,0.005128
500,0.005417
500,0.005723
500,0.005040
500,0.004859
500,0.005222
500,0.004866
500,0.005081
500,0.004744
500,0.005481
500,0.005457
500,0.005425
500,0.006873
500,0.005334
500,0.005087
500,0.005493
500,0.005483
500,0.006309
500,0.005497
500,0.005352
500,0.006042
500,0.005103
500,0.006694
500,0.007169
500,0.005024
500,0.005059
500,0.005112
500,0.006374
500,0.004960
500,0.005617
500,0.005476
500,0.007558
500,0.005031
500,0.007203
500,0.004868
500,0.004940
500,0.005788
500,0.005127
500,0.005515
500,0.005738
500,0.007374
500,0.006603
500,0.006436
500,0.006249
500,0.004932
500,0.004945
500,0.004717
500,0.004780
500,0.004874
500,0.005037
500,0.004846
500,0.004751
500,0.004725
500,0.004697
500,0.004909
500,0.004894
500,0.004737
500,0.004873
500,0.004729
500,0.004615
500,0.004621
500,0.006785
500,0.004696
500,0.004602
500,0.005869
500,0.005266
500,0.005068
500,0.005829
500,0.005347
500,0.005700
500,0.005530
500,0.004892
500,0.005032
500,0.005005
500,0.005606
500,0.005219
500,0.006043
500,0.005183
500,0.005196
500,0.005629
500,0.005018
500,0.005834
500,0.005611
500,0.006059
500,0.005320
500,0.005139
500,0.005196
500,0.005996
500,0.005029
500,0.005015
500,0.004931
500,0.005145
500,0.005994
500,0.005078
500,0.004896
500,0.005171
500,0.004953
500,0.005755
500,0.006673
500,0.007138
500,0.005260
500,0.005455
500,0.005417
500,0.005535
500,0.005831
500,0.006113
500,0.004851
500,0.005658
500,0.005680
500,0.005037
500,0.005461
500,0.005737
500,0.005377
500,0.005329
500,0.005302
500,0.005494
500,0.005927
500,0.006674
500,0.005423
500,0.006260
500,0.005485
500,0.005709
500,0.005330
500,0.005152
500,0.005105
500,0.005127
500,0.005256
500,0.005302
500,0.005689
500,0.005254
500,0.006083
500,0.005121
500,0.005048
500,0.004871
500,0.005145
500,0.005343
500,0.005094
500,0.005461
500,0.005176
500,0.006319
500,0.005094
500,0.005206
500,0.005199
500,0.005265
500,0.005035
500,0.005255
500,0.005232
500,0.005544
500,0.005330
500,0.005490
500,0.005535
500,0.005599
500,0.005560
500,0.006531
500,0.005437
500,0.006066
500,0.005308
500,0.005670
500,0.005444
500,0.006575
500,0.005640
500,0.005204
500,0.005249
500,0.005180
500,0.005440
500,0.005800
500,0.006466
500,0.006077
500,0.005385
500,0.005024
500,0.004963
500,0.006440
500,0.005859
500,0.005883
500,0.005700
