servicetime,latency,status
0.13726358,0.305781,200
0.015846228,0.063882,200
0.011189605,0.064192,200
0.011039842,0.057854,200
0.01088429,0.071745,200
0.010787879,0.063010,200
0.01037831,0.069844,200
0.013921146,0.060956,200
0.010877014,0.058142,200
0.012695579,0.061228,200
0.011212508,0.057546,200
0.011985442,0.058854,200
0.011440533,0.057653,200
0.011854079,0.064565,200
0.010711607,0.056125,200
0.010818321,0.063103,200
0.011191213,0.063685,200
0.012603704,0.059118,200
0.010237569,0.060482,200
0.009952991,0.057760,200
0.010235806,0.058107,200
0.010439096,0.065635,200
0.010645348,0.057431,200
0.01031953,0.057483,200
0.010444282,0.065613,200
0.010348843,0.056565,200
0.010500994,0.059033,200
0.009771463,0.023433,200
0.010866684,0.062487,200
0.010888548,0.059072,200
0.010922427,0.061938,200
0.010018173,0.062781,200
0.012158665,0.059441,200
0.013890128,0.065490,200
0.012708515,0.061753,200
0.012712354,0.061611,200
0.011593719,0.062020,200
0.010069819,0.057840,200
0.012012785,0.060545,200
0.012130636,0.061370,200
0.011211998,0.060177,200
0.012622373,0.062905,200
0.010423856,0.059687,200
0.010513244,0.057754,200
0.009916677,0.058586,200
0.010548974,0.059134,200
0.010185035,0.063194,200
0.011783399,0.060636,200
0.011300893,0.061016,200
0.010117532,0.059065,200
0.009985108,0.058428,200
0.009925555,0.060881,200
0.013325297,0.061362,200
0.010805,0.057733,200
0.014668526,0.064928,200
0.011270385,0.059621,200
0.010371298,0.057756,200
0.010039444,0.058707,200
0.010865287,0.065490,200
0.014151572,0.062818,200
0.010214438,0.061639,200
0.010844365,0.057702,200
0.010361885,0.057798,200
0.010862375,0.061162,200
0.010852547,0.058999,200
0.009786893,0.057688,200
0.010337415,0.059771,200
0.01106716,0.063197,200
0.010975142,0.062581,200
0.010184414,0.056365,200
0.011367902,0.057753,200
0.015641324,0.061674,200
0.011916227,0.060748,200
0.010438558,0.056512,200
0.011417873,0.057316,200
0.014594798,0.061614,200
0.013876281,0.061172,200
0.011988738,0.061949,200
0.01492345,0.064815,200
0.010249247,0.058827,200
0.012347714,0.058614,200
0.011297517,0.058655,200
0.010357781,0.064021,200
0.009913669,0.058295,200
0.010056497,0.062343,200
0.01290081,0.064407,200
0.01201703,0.061719,200
0.01407278,0.061690,200
0.011300014,0.057601,200
0.01527809,0.061442,200
0.013041492,0.061800,200
0.010527332,0.056709,200
0.012848424,0.065216,200
0.010550452,0.061238,200
0.010464451,0.082285,200
0.010144952,0.056624,200
0.010784406,0.061592,200
0.010449826,0.057261,200
0.010785011,0.057380,200
0.010463183,0.057579,200
0.01049739,0.057818,200
0.01051348,0.060106,200
0.010010882,0.058628,200
0.010136192,0.058873,200
0.010203978,0.062941,200
0.010262356,0.055881,200
0.009851232,0.060768,200
0.009885056,0.057016,200
0.011535453,0.060278,200
0.01087341,0.063359,200
0.012338499,0.060687,200
0.012554663,0.061236,200
0.011604892,0.057674,200
0.010109757,0.056464,200
0.015110687,0.063073,200
0.010481214,0.060750,200
0.01212503,0.057656,200
0.012495022,0.061043,200
0.01240251,0.059975,200
0.011755483,0.057691,200
0.011788164,0.061515,200
0.011656259,0.057708,200
0.009757483,0.057227,200
0.011744111,0.065409,200
0.012112464,0.060863,200
0.011034383,0.057790,200
0.014405149,0.063651,200
0.013819699,0.073941,200
0.012269593,0.059678,200
0.01021604,0.062626,200
0.019129105,0.066643,200
0.010053596,0.057749,200
0.010226611,0.057511,200
0.010646323,0.058021,200
0.01099381,0.056346,200
0.010852842,0.056819,200
0.011973441,0.061188,200
0.010572368,0.057138,200
0.011941702,0.061301,200
0.014114736,0.061348,200
0.012789138,0.061094,200
0.011642947,0.061520,200
0.012565048,0.061791,200
0.012619753,0.061210,200
0.014525616,0.061092,200
0.013135588,0.060706,200
0.013595147,0.061695,200
0.013636735,0.060342,200
0.01046637,0.059633,200
0.01038296,0.056000,200
0.010238706,0.057221,200
0.011175062,0.058098,200
0.010174981,0.059285,200
0.012600651,0.059685,200
0.010818346,0.063168,200
0.01002126,0.058976,200
0.010107387,0.057856,200
0.010485688,0.059168,200
0.011176793,0.056723,200
0.01319833,0.059505,200
0.011204811,0.059324,200
0.010962374,0.056145,200
0.011866587,0.061612,200
0.016119847,0.063205,200
0.010156262,0.056480,200
0.010529087,0.058827,200
0.010161695,0.058889,200
0.01011913,0.061756,200
0.010438259,0.057725,200
0.010446782,0.061761,200
0.010361935,0.061642,200
0.011515943,0.057653,200
0.01360723,0.064355,200
0.010586676,0.056058,200
0.013938006,0.060510,200
0.01048015,0.061917,200
0.010306807,0.058485,200
0.010258779,0.058594,200
0.010146889,0.055662,200
0.010767266,0.056339,200
0.010833076,0.057233,200
0.010388332,0.059972,200
0.012989185,0.060453,200
0.010451578,0.057046,200
0.010268322,0.058957,200
0.01088316,0.059554,200
0.010646538,0.056280,200
0.010793203,0.060347,200
0.010647045,0.057111,200
0.010606754,0.062609,200
0.012031018,0.058634,200
0.010847769,0.060122,200
0.01055284,0.061119,200
0.010561205,0.056717,200
0.011351375,0.059628,200
0.010427314,0.068004,200
0.011255572,0.057126,200
0.011354454,0.060258,200
0.010732382,0.056364,200
0.011015774,0.058023,200
0.011352766,0.059849,200
0.009953079,0.057525,200
0.010481489,0.061020,200
0.010811027,0.062481,200
0.010404098,0.061762,200
0.010725958,0.057639,200
0.010122919,0.057703,200
0.01034109,0.057798,200
0.010700534,0.057024,200
0.010820035,0.063517,200
0.012118842,0.060387,200
0.011233269,0.059684,200
0.011206053,0.058207,200
0.012196887,0.058951,200
0.010573007,0.062328,200
0.010475968,0.055576,200
0.010127333,0.059974,200
0.010443628,0.056026,200
0.012492,0.058530,200
0.010718821,0.056177,200
0.010656023,0.059298,200
0.01034057,0.056631,200
0.009953577,0.058608,200
0.010669977,0.059790,200
0.009926325,0.058886,200
0.010129807,0.057138,200
0.010140518,0.058955,200
0.011068092,0.058103,200
0.010931434,0.061547,200
0.010881185,0.061874,200
0.011473118,0.056736,200
0.011707994,0.062567,200
0.012122543,0.057712,200
0.009803666,0.057554,200
0.011501171,0.057722,200
0.010329769,0.058508,200
0.010130189,0.056786,200
0.010386951,0.055759,200
0.010678001,0.057569,200
0.010382762,0.057568,200
0.01064298,0.057609,200
0.010132132,0.057768,200
0.010497404,0.057526,200
0.011217395,0.056627,200
0.010431948,0.061215,200
0.013000292,0.061150,200
0.01026835,0.058804,200
0.013068018,0.060839,200
0.01314993,0.063764,200
0.010296007,0.059432,200
0.009992408,0.058047,200
0.010461634,0.070601,200
0.011145469,0.061348,200
0.012012455,0.065673,200
0.011473432,0.061087,200
0.01748352,0.082768,200
0.010261198,0.057308,200
0.009694458,0.059790,200
0.012073594,0.060379,200
0.0118561,0.061298,200
0.011599236,0.057036,200
0.010637681,0.061622,200
0.011038592,0.056814,200
0.010015966,0.055495,200
0.00994719,0.063825,200
0.010538104,0.057844,200
0.011135866,0.059795,200
0.01167832,0.060335,200
0.010429577,0.057519,200
0.010221217,0.061044,200
0.011513987,0.061416,200
0.0096411,0.061188,200
0.011065624,0.061386,200
0.012855849,0.060715,200
0.011179681,0.057610,200
0.010875032,0.057424,200
0.010112985,0.057535,200
0.009769123,0.057895,200
0.010377622,0.058864,200
0.01021349,0.064139,200
0.010199482,0.055457,200
0.010030819,0.061319,200
0.010226374,0.058431,200
0.010980548,0.057104,200
0.010336562,0.056805,200
0.010465293,0.056732,200
0.011405989,0.060580,200
0.011937296,0.057111,200
0.014465211,0.060736,200
0.010977118,0.057843,200
0.011130757,0.061475,200
0.013373007,0.065784,200
0.012156554,0.060946,200
0.011833351,0.058289,200
0.009771458,0.061756,200
0.010323202,0.059216,200
0.01060435,0.062269,200
0.01085198,0.059845,200
0.012332278,0.060994,200
0.011955484,0.060474,200
0.009403232,0.058063,200
0.011797136,0.059153,200
0.010697407,0.059795,200
0.009659924,0.057575,200
0.011344103,0.059769,200
0.009686704,0.058054,200
0.009575808,0.058574,200
0.009390536,0.054957,200
0.010021458,0.058001,200
0.009601301,0.058450,200
0.010343868,0.056208,200
0.00997194,0.058350,200
0.010875518,0.058411,200
0.010247761,0.061154,200
0.010346961,0.056929,200
0.009971479,0.057259,200
0.010186605,0.057329,200
0.00976027,0.057515,200
0.009883262,0.057467,200
0.015112685,0.065123,200
0.009587818,0.056603,200
0.009761824,0.058341,200
0.009798451,0.055210,200
0.009985149,0.056944,200
0.009897493,0.056324,200
0.01170105,0.056989,200
0.012695808,0.057882,200
0.011073084,0.057433,200
0.01628223,0.065213,200
0.01128353,0.056755,200
0.010584642,0.057135,200
0.009878388,0.057417,200
0.011129554,0.057437,200
0.013730693,0.059933,200
0.011679678,0.061019,200
0.009819633,0.057464,200
0.011231998,0.060183,200
0.009944616,0.056164,200
0.010207727,0.056925,200
0.010125983,0.060847,200
0.011263685,0.056315,200
0.011162685,0.059325,200
0.010485512,0.057336,200
0.00991536,0.062946,200
0.01186291,0.060174,200
0.011301824,0.057376,200
0.01041377,0.065076,200
0.010939892,0.065569,200
0.011538278,0.057130,200
0.010152706,0.058550,200
0.010558683,0.057206,200
0.010457478,0.056529,200
0.009900273,0.056187,200
0.009759031,0.062788,200
0.009968187,0.055557,200
0.010953196,0.057832,200
0.010257244,0.057179,200
0.011462715,0.060828,200
0.013341097,0.065546,200
0.011367781,0.061956,200
0.011833364,0.056862,200
0.011335145,0.061891,200
0.011177658,0.072598,200
0.009571554,0.057555,200
0.010147522,0.055709,200
0.011938117,0.060443,200
0.01091307,0.057834,200
0.011370389,0.060048,200
0.012410622,0.058578,200
0.010687694,0.057179,200
0.010108189,0.063051,200
0.009803575,0.058566,200
0.010413114,0.059524,200
0.010129722,0.055610,200
0.009843835,0.058317,200
0.011268158,0.059080,200
0.010272639,0.055499,200
0.009783614,0.059014,200
0.011652801,0.067003,200
0.009743789,0.056943,200
0.014261263,0.064593,200
0.01018417,0.061896,200
0.012765802,0.074572,200
0.010197335,0.057777,200
0.009790143,0.059972,200
0.010674037,0.057746,200
0.010144209,0.057680,200
0.009606754,0.061596,200
0.009532618,0.057609,200
0.009877972,0.057398,200
0.009672872,0.057425,200
0.011358155,0.057179,200
0.01204889,0.057499,200
0.012729576,0.061652,200
0.009517885,0.057697,200
0.011704344,0.064514,200
0.010708482,0.057989,200
0.012507567,0.061385,200
0.011004756,0.057859,200
0.010932421,0.057614,200
0.011119802,0.057484,200
0.01098524,0.059868,200
0.01095535,0.057508,200
0.009828244,0.061106,200
0.009615462,0.055533,200
0.009757575,0.056994,200
0.009892489,0.057115,200
0.010541546,0.057759,200
0.010255307,0.061515,200
0.009637185,0.055921,200
0.010846589,0.057621,200
0.010253883,0.056341,200
0.01058982,0.056118,200
0.012885598,0.060954,200
0.009809713,0.062085,200
0.009566124,0.061730,200
0.009999442,0.058891,200
0.010822908,0.059097,200
0.010127972,0.057968,200
0.009788342,0.056495,200
0.009552261,0.056516,200
0.010173552,0.057012,200
0.010144288,0.057552,200
0.009897209,0.059913,200
0.009643545,0.057678,200
0.009519767,0.057703,200
0.009836539,0.057943,200
0.009833696,0.056777,200
0.010107575,0.057713,200
0.01112502,0.057718,200
0.011951453,0.057246,200
0.011452881,0.057193,200
0.010633027,0.059259,200
0.010964889,0.061787,200
0.010762154,0.056025,200
0.011678582,0.057441,200
0.010676362,0.057910,200
0.010481552,0.058709,200
0.010165473,0.056106,200
0.009502464,0.055313,200
0.010073259,0.057805,200
0.009574029,0.057961,200
0.00952969,0.055033,200
0.009803142,0.057800,200
0.009460764,0.058101,200
0.009511414,0.058788,200
0.010397272,0.056629,200
0.009930197,0.055585,200
0.010344296,0.057654,200
0.009826599,0.056774,200
