servicetime,latency,status
0.16626598,0.414957,200
0.01968279,0.071817,200
0.01692082,0.064244,200
0.017373092,0.065966,200
0.017227996,0.064640,200
0.015279369,0.065674,200
0.017832143,0.068007,200
0.01636563,0.066103,200
0.018361336,0.067569,200
0.014843306,0.063152,200
0.016916148,0.064551,200
0.025672749,0.075771,200
0.01890946,0.068262,200
0.016559608,0.078352,200
0.02225295,0.068598,200
0.016298816,0.067535,200
0.02029642,0.067737,200
0.017999265,0.067449,200
0.014968672,0.064076,200
0.017468477,0.071145,200
0.017271552,0.067487,200
0.016001636,0.064497,200
0.02027733,0.084755,200
0.017274778,0.064490,200
0.023027312,0.072162,200
0.017041003,0.067082,200
0.018162556,0.071649,200
0.019556748,0.067247,200
0.019094292,0.069471,200
0.015120614,0.066591,200
0.015201673,0.067267,200
0.014547431,0.072311,200
0.015313007,0.064644,200
0.014411075,0.064429,200
0.019511651,0.069465,200
0.01630571,0.065667,200
0.015590728,0.063194,200
0.018438036,0.074689,200
0.020435344,0.067480,200
0.01771574,0.067547,200
0.016240941,0.064148,200
0.017563645,0.067356,200
0.017539576,0.069417,200
0.019098245,0.068608,200
0.020529624,0.068774,200
0.018807083,0.064406,200
0.01603354,0.064336,200
0.03072102,0.080492,200
0.01784256,0.065227,200
0.014788155,0.064479,200
0.019855917,0.071196,200
0.02105578,0.070590,200
0.017535236,0.067978,200
0.014150161,0.065290,200
0.013438837,0.060012,200
0.02168984,0.069925,200
0.021037467,0.072119,200
0.017263176,0.067667,200
0.01960582,0.068872,200
0.021545343,0.070064,200
0.018242436,0.065795,200
0.016664796,0.066758,200
0.01844784,0.068782,200
0.018972145,0.071754,200
0.01659125,0.064996,200
0.014870158,0.061314,200
0.017764144,0.068112,200
0.01715744,0.063262,200
0.017936021,0.067122,200
0.020368412,0.068946,200
0.018589368,0.067939,200
0.020656472,0.068303,200
0.01849885,0.065141,200
0.014026758,0.067136,200
0.020417728,0.066373,200
0.02005686,0.066197,200
0.023167795,0.071281,200
0.018470956,0.064356,200
0.014402436,0.062547,200
0.01808018,0.067430,200
0.016528318,0.065781,200
0.016356219,0.067605,200
0.018469304,0.067837,200
0.017618068,0.067736,200
0.024283743,0.071722,200
0.013324037,0.068683,200
0.0201141,0.068587,200
0.019248908,0.065501,200
0.019537887,0.068396,200
0.020461356,0.069605,200
0.017389668,0.068601,200
0.019481491,0.068087,200
0.015038961,0.063902,200
0.021249527,0.067772,200
0.021530144,0.071690,200
0.019562984,0.073838,200
0.01840514,0.067466,200
0.019882135,0.071589,200
0.019321935,0.069759,200
0.01733286,0.066644,200
0.022282736,0.068926,200
0.01880332,0.064711,200
0.01692284,0.065816,200
0.016541896,0.068252,200
0.016708625,0.065342,200
0.019628776,0.065981,200
