servicetime,status,latency
0.019353423,0.068831,200
0.021259751,0.077372,200
0.024190497,0.071981,200
0.019336572,0.068492,200
0.023021778,0.072197,200
0.019422645,0.068106,200
0.023621863,0.053191,200
0.017462349,0.068640,200
0.021894569,0.072289,200
0.023106456,0.071488,200
0.015704302,0.064903,200
0.02481922,0.074596,200
0.020305833,0.071395,200
0.022229103,0.071007,200
0.022352148,0.069118,200
0.022208072,0.069268,200
0.053514183,0.105131,200
0.016912287,0.066331,200
0.023981491,0.070444,200
0.017214928,0.066019,200
0.017497163,0.064435,200
0.022860812,0.072341,200
0.016436614,0.064662,200
0.021356083,0.072664,200
0.021190315,0.072429,200
0.016295204,0.064062,200
0.01700057,0.064932,200
0.023183545,0.070132,200
0.018995808,0.068500,200
0.01874628,0.066634,200
0.018153742,0.068315,200
0.016102841,0.066456,200
0.01766629,0.066817,200
0.02141357,0.068715,200
0.023000276,0.073406,200
0.021353751,0.071968,200
0.016916988,0.068721,200
0.023232372,0.071167,200
0.02035108,0.072388,200
0.018616255,0.070507,200
0.01834289,0.065815,200
0.015487185,0.062231,200
0.01684272,0.065189,200
0.015863193,0.064559,200
0.017263312,0.064994,200
0.016691053,0.065780,200
0.024129234,0.072433,200
0.022094326,0.071878,200
0.01925424,0.065588,200
0.017175617,0.063809,200
0.016455604,0.064098,200
0.018428462,0.068264,200
0.01956589,0.066444,200
0.016956288,0.063849,200
0.017645152,0.065123,200
0.020742863,0.070118,200
0.018479714,0.067910,200
0.021391587,0.068837,200
0.02228376,0.070774,200
0.0170371,0.068591,200
0.019072909,0.070186,200
0.021936018,0.070524,200
0.019939492,0.069058,200
0.017924652,0.068040,200
0.015598838,0.063906,200
0.020732353,0.072252,200
0.020998357,0.070741,200
0.03454691,0.096370,200
0.015933761,0.063307,200
0.022060247,0.070297,200
0.022815088,0.071326,200
0.020332571,0.066707,200
0.016124273,0.067534,200
0.018902408,0.088926,200
0.021773215,0.070509,200
0.019018319,0.066891,200
0.016916052,0.064423,200
0.019294389,0.066279,200
0.024928432,0.073356,200
0.023462972,0.080247,200
0.018160664,0.067976,200
0.020927846,0.070877,200
0.02036058,0.068210,200
0.021860223,0.069109,200
0.018500991,0.068861,200
0.017670687,0.065036,200
0.016450973,0.065458,200
,0.006262,503
,0.005525,503
,0.005569,503
0.018276516,0.026378,200
0.013990571,0.060996,200
0.022404008,0.072032,200
0.016438976,0.067999,200
0.01995139,0.071127,200
0.022429898,0.070386,200
0.020442396,0.068695,200
0.021560349,0.069783,200
0.02186715,0.068991,200
0.02107862,0.070933,200
0.02023244,0.070130,200
0.021113308,0.070553,200
0.02177566,0.069299,200
0.016174182,0.064225,200
0.018782904,0.065629,200
0.021018783,0.072101,200
0.02630922,0.073774,200
0.02198511,0.072957,200
0.017034683,0.065406,200
0.020726029,0.076389,200
0.018589947,0.067809,200
0.018430969,0.067914,200
0.018669656,0.065751,200
0.016773324,0.066437,200
0.020053277,0.070700,200
0.01922949,0.066357,200
0.016860884,0.066383,200
0.020486508,0.069222,200
0.023615705,0.073312,200
0.022334311,0.073599,200
0.021785736,0.071074,200
0.016671916,0.066792,200
0.022321979,0.069331,200
0.017106341,0.066645,200
0.019630603,0.071010,200
0.020121943,0.067183,200
0.022217864,0.072774,200
0.020125609,0.067715,200
0.019856308,0.068878,200
0.021086637,0.069056,200
0.02179162,0.070038,200
0.021684537,0.070925,200
0.022089263,0.071253,200
0.0259846,0.075262,200
0.01926954,0.066222,200
0.021122094,0.068526,200
0.02107098,0.073036,200
0.022867756,0.073908,200
0.026441792,0.072916,200
0.016892428,0.063721,200
0.02238556,0.070892,200
0.016377307,0.065275,200
0.018852675,0.064977,200
0.014186098,0.060315,200
0.013829948,0.061380,200
0.015301033,0.065387,200
0.014948368,0.073381,200
0.020334711,0.066874,200
0.015278688,0.062453,200
0.016281972,0.064331,200
0.016710933,0.064963,200
0.014579701,0.061790,200
0.014911858,0.064225,200
0.014835547,0.062692,200
0.019751485,0.069992,200
0.014505123,0.062767,200
0.014775066,0.062033,200
0.014507808,0.064502,200
0.013838402,0.060611,200
0.021062257,0.070774,200
0.020014374,0.078038,200
0.02062615,0.070433,200
0.018550405,0.069497,200
0.017160283,0.066602,200
0.019233506,0.069834,200
0.019974433,0.069750,200
0.020055916,0.075918,200
0.022158207,0.073288,200
0.018252648,0.066326,200
0.022971448,0.072114,200
0.017115071,0.065297,200
0.016368175,0.064359,200
0.017757883,0.072005,200
0.017621027,0.064095,200
0.023552489,0.072888,200
0.01833448,0.067046,200
0.022406785,0.071195,200
0.018788408,0.066515,200
0.020286147,0.067693,200
0.019911619,0.067775,200
0.019465536,0.066173,200
0.018288022,0.066936,200
0.016668383,0.064996,200
0.024205795,0.071911,200
0.02044702,0.070423,200
0.018858507,0.067149,200
0.01675438,0.070307,200
0.0222224,0.072501,200
0.022301508,0.071884,200
0.019885832,0.069322,200
0.014763053,0.062494,200
0.015179548,0.064816,200
0.020551324,0.068408,200
0.01662164,0.064563,200
0.02060226,0.069276,200
0.026883025,0.074824,200
0.023571787,0.073581,200
0.027580896,0.075550,200
0.025937004,0.077234,200
0.023893887,0.072105,200
0.01822556,0.067844,200
0.02267257,0.069152,200
0.018086009,0.071855,200
0.023267012,0.074051,200
0.02196792,0.069011,200
0.017217144,0.065842,200
0.016318731,0.065347,200
0.016628154,0.063230,200
0.021510342,0.067832,200
0.017467568,0.065176,200
0.019681176,0.065872,200
0.021348683,0.072261,200
0.01614543,0.066480,200
0.017673125,0.066061,200
0.016984336,0.066507,200
0.016306354,0.063207,200
0.01976514,0.066550,200
0.017259603,0.065378,200
0.015308462,0.062968,200
0.02217108,0.084285,200
0.023853067,0.070699,200
0.02292979,0.071209,200
0.021384368,0.069048,200
0.020275446,0.070394,200
0.022120517,0.069727,200
0.019839808,0.070042,200
0.018152216,0.069455,200
0.023633065,0.071781,200
0.035666775,0.084825,200
0.019203924,0.066501,200
0.018653229,0.068481,200
0.018864943,0.067987,200
0.02269709,0.069025,200
0.020580508,0.068486,200
0.021837922,0.069461,200
0.021979444,0.070471,200
0.019295195,0.067667,200
0.016981626,0.064588,200
0.017245203,0.067036,200
0.020299513,0.068635,200
0.020286756,0.067315,200
0.018288407,0.068355,200
0.019573066,0.067665,200
0.021119092,0.068614,200
0.019327948,0.068213,200
0.020805605,0.071150,200
0.015463422,0.081769,200
0.019928584,0.068399,200
0.022508657,0.070657,200
0.015639326,0.065009,200
0.015518672,0.064347,200
0.031701077,0.080724,200
0.014719351,0.061290,200
0.015293862,0.065274,200
0.015393516,0.064310,200
0.016237805,0.065278,200
0.023209643,0.071060,200
0.016844831,0.066626,200
0.016870895,0.066132,200
0.02046656,0.067849,200
0.017880091,0.065350,200
0.017472403,0.064449,200
0.016333347,0.069661,200
0.03523924,0.095983,200
0.017090516,0.064774,200
0.01821704,0.068103,200
0.01773947,0.065666,200
0.016414369,0.065537,200
0.01619549,0.064570,200
0.022603376,0.072585,200
0.021968428,0.070262,200
0.017003205,0.065076,200
0.019706825,0.068311,200
0.019715209,0.068775,200
0.02106836,0.069949,200
0.019432168,0.069770,200
0.017720943,0.065646,200
0.02105941,0.070792,200
0.017602546,0.069446,200
0.017200248,0.066783,200
0.018476106,0.068599,200
0.021880321,0.048460,200
0.019844936,0.069070,200
0.020957373,0.070056,200
0.019275889,0.067153,200
0.01986201,0.069550,200
0.016471136,0.066457,200
0.022959027,0.071443,200
0.0167928,0.071299,200
0.022448191,0.073499,200
0.023324672,0.072987,200
0.01974798,0.069276,200
0.022094864,0.072145,200
0.02096306,0.070495,200
0.020074336,0.070408,200
0.022733297,0.070648,200
0.019677967,0.068323,200
0.020674435,0.067824,200
0.022919096,0.070392,200
0.017362991,0.064779,200
0.022960156,0.071962,200
0.017851489,0.067240,200
0.02437438,0.075203,200
0.018111426,0.068686,200
0.01651254,0.064811,200
0.021792157,0.073413,200
0.015851295,0.064661,200
0.01615926,0.065243,200
0.01933324,0.068267,200
0.01595336,0.062457,200
0.023056827,0.070497,200
0.016312998,0.062617,200
0.016296282,0.062786,200
0.021087302,0.069546,200
0.016258178,0.066461,200
0.019674212,0.067801,200
0.02086051,0.067467,200
0.019909324,0.067825,200
0.016377768,0.064606,200
0.01780127,0.065689,200
0.018944256,0.068478,200
0.018061183,0.066675,200
0.02362572,0.077861,200
0.016162463,0.066362,200
0.020798456,0.068056,200
0.019678328,0.066816,200
0.017382398,0.064363,200
0.018015541,0.068190,200
0.016458152,0.064224,200
0.019181594,0.066464,200
0.0270284,0.077352,200
0.019413348,0.069465,200
0.021047708,0.070010,200
0.017389696,0.063938,200
0.021799315,0.069150,200
0.016913367,0.064649,200
0.020894933,0.067424,200
0.02540524,0.077058,200
0.018256245,0.068868,200
0.016178178,0.066250,200
0.020385448,0.068741,200
0.019477176,0.069420,200
0.021024957,0.069883,200
0.017035928,0.066734,200
0.021541264,0.069183,200
0.020367725,0.069816,200
,0.005585,503
,0.006089,503
,0.005797,503
0.02264832,0.029504,200
0.016669637,0.066162,200
0.016093267,0.063667,200
0.020066548,0.067868,200
0.01642657,0.064458,200
0.020157708,0.073328,200
0.022388438,0.069359,200
0.021952009,0.070179,200
0.017267708,0.067164,200
0.022324465,0.071025,200
0.021135109,0.069460,200
0.018544354,0.066869,200
0.021924376,0.071676,200
0.019180736,0.066048,200
0.01785636,0.066710,200
0.0173038,0.066005,200
0.02469996,0.072453,200
0.022872573,0.070014,200
0.01781395,0.069860,200
0.02798295,0.081015,200
0.020295309,0.068668,200
0.017218253,0.068474,200
0.018972823,0.069751,200
0.013356236,0.060461,200
0.02185487,0.069753,200
0.019747356,0.068514,200
0.021406248,0.072948,200
0.017973328,0.066767,200
0.018181382,0.068497,200
0.02380365,0.073571,200
0.021770304,0.071133,200
0.02211742,0.069458,200
0.022677738,0.068915,200
0.016840564,0.064355,200
0.023130503,0.072049,200
0.019380383,0.068598,200
0.019774497,0.067510,200
0.016652519,0.066182,200
0.017273195,0.065342,200
0.01951688,0.068048,200
0.021189475,0.072144,200
0.016676499,0.065961,200
0.01759624,0.065623,200
0.016461741,0.065736,200
0.02252946,0.071937,200
0.017145587,0.065496,200
0.015924804,0.066139,200
0.015919778,0.065614,200
0.015585334,0.064247,200
0.019371904,0.069349,200
0.015369211,0.062746,200
0.0162377,0.063702,200
0.014950718,0.063004,200
0.022753468,0.072092,200
0.01921519,0.068002,200
0.023090256,0.071677,200
0.02182922,0.070604,200
0.020835603,0.068837,200
0.021599695,0.071331,200
0.014425673,0.065785,200
0.018161392,0.068871,200
0.01857966,0.068176,200
0.01661696,0.066645,200
0.01763888,0.066315,200
0.02392902,0.071912,200
0.0171865,0.066769,200
0.016609466,0.064930,200
0.017288007,0.066231,200
0.016754812,0.066907,200
0.021394633,0.068183,200
0.018801372,0.065739,200
0.020464612,0.069542,200
0.017965969,0.065777,200
0.023481026,0.071666,200
0.020611636,0.068051,200
0.021736706,0.071613,200
0.017124536,0.066446,200
0.02191554,0.071285,200
0.017656326,0.069003,200
0.016937412,0.067023,200
0.021634912,0.072036,200
0.01611165,0.066982,200
0.02044133,0.069958,200
0.01859878,0.066196,200
0.017694453,0.066155,200
0.019413147,0.066936,200
0.0173414,0.065207,200
0.016645415,0.067854,200
0.01761192,0.068220,200
0.02683088,0.078246,200
0.018204855,0.066355,200
0.01725996,0.067740,200
0.01903381,0.066322,200
0.017032262,0.064417,200
0.018398788,0.064829,200
0.023931796,0.072776,200
0.02090634,0.069454,200
0.018562328,0.065613,200
0.021613315,0.071450,200
0.01774504,0.067421,200
0.016187962,0.064594,200
0.01687946,0.067531,200
0.015591881,0.065358,200
0.02169882,0.070421,200
0.0177042,0.066558,200
0.022371396,0.072180,200
0.017987948,0.067385,200
0.018086908,0.068436,200
0.021246623,0.071746,200
0.022943204,0.069890,200
0.017850352,0.067294,200
0.0164039,0.064720,200
0.017227188,0.067261,200
0.016397681,0.067126,200
0.021817956,0.072358,200
0.01675231,0.067029,200
0.019876646,0.069000,200
0.019984134,0.073224,200
0.02040582,0.069448,200
0.02063251,0.068575,200
0.023866141,0.075001,200
0.017699195,0.064793,200
0.016891235,0.064387,200
0.021600883,0.072238,200
0.017612088,0.066142,200
0.01661879,0.065617,200
0.016890392,0.068140,200
0.01682216,0.065026,200
0.016333098,0.065508,200
0.025749795,0.074344,200
0.023915492,0.073704,200
0.0230766,0.070441,200
0.024117447,0.072666,200
0.024029689,0.074659,200
0.022544278,0.071467,200
0.020882707,0.070280,200
0.015831025,0.064478,200
0.014336765,0.063045,200
0.015097102,0.063830,200
0.014786971,0.065266,200
0.016159903,0.063121,200
0.014042457,0.061504,200
0.015346289,0.066238,200
0.014588451,0.063626,200
0.015152614,0.062522,200
0.021018066,0.069284,200
0.018709788,0.070189,200
0.023925498,0.072110,200
0.015796987,0.066288,200
0.017791452,0.065796,200
0.020059781,0.071979,200
0.042782158,0.090360,200
0.016931731,0.065142,200
0.023548536,0.073719,200
0.017200207,0.067264,200
0.019696165,0.072820,200
0.020698965,0.069482,200
0.018658867,0.068718,200
0.017247649,0.064864,200
0.016890092,0.066655,200
0.017387932,0.065832,200
0.019287731,0.066359,200
0.01962024,0.066230,200
0.016960682,0.065124,200
0.020831816,0.068968,200
0.020350965,0.068408,200
0.01812661,0.065790,200
0.01651595,0.064090,200
0.01701775,0.067966,200
0.02218681,0.071962,200
0.022398615,0.071475,200
0.016542738,0.062941,200
0.016037121,0.064430,200
0.018500866,0.068253,200
0.024691833,0.075222,200
0.019547176,0.066511,200
0.020261802,0.066940,200
0.024323663,0.074319,200
0.023369448,0.073801,200
0.024271565,0.073778,200
0.024937632,0.071248,200
0.02662742,0.074099,200
0.02216998,0.070176,200
0.018347248,0.065491,200
0.017583163,0.064447,200
0.01744012,0.064781,200
0.018405916,0.065930,200
0.015545253,0.064577,200
0.016516423,0.063258,200
0.017887672,0.065246,200
0.018214336,0.068217,200
0.019091263,0.066400,200
0.016683405,0.066880,200
0.018029924,0.068159,200
0.02097255,0.077054,200
0.019608853,0.067341,200
0.01954626,0.069257,200
0.018931445,0.069454,200
0.021699974,0.072207,200
0.01733124,0.065396,200
0.017963065,0.069412,200
0.018285057,0.068142,200
0.01654356,0.066374,200
0.020271637,0.069735,200
0.020769412,0.069833,200
0.018688831,0.068262,200
0.01671147,0.079886,200
0.019627504,0.070545,200
0.023651626,0.072440,200
0.017355012,0.068070,200
0.024010599,0.074940,200
0.016478162,0.063987,200
0.020304397,0.068945,200
0.018850714,0.066935,200
0.025754888,0.076227,200
0.0171428,0.064721,200
0.018648336,0.067950,200
0.017101724,0.064156,200
0.01652914,0.066088,200
0.017634165,0.065603,200
0.016177854,0.067218,200
0.016127015,0.065749,200
0.016095387,0.065651,200
0.015813064,0.063228,200
0.017206576,0.065109,200
0.016644103,0.064745,200
0.016291067,0.065113,200
0.016187478,0.065695,200
0.015342191,0.063262,200
0.014437967,0.086486,200
0.014553618,0.064516,200
0.019099802,0.068583,200
0.021549184,0.070310,200
0.015276151,0.063972,200
0.01822272,0.070028,200
0.022193626,0.071567,200
0.02118236,0.069424,200
0.01320751,0.063819,200
0.021587064,0.068704,200
0.017087093,0.066841,200
0.01763836,0.073060,200
0.02177917,0.071139,200
0.018814396,0.066612,200
0.020792063,0.067783,200
0.0171538,0.064383,200
0.021971028,0.077130,200
0.019802436,0.071647,200
0.0210441,0.068531,200
0.022763371,0.069796,200
0.018990489,0.066457,200
0.022232404,0.072413,200
0.02174622,0.069541,200
0.01803062,0.065455,200
0.017997043,0.064772,200
0.021483704,0.072295,200
0.019390125,0.068823,200
,0.005906,503
,0.005465,503
,0.005065,503
,0.005149,503
0.016618533,0.022434,200
0.018005868,0.064797,200
0.019806052,0.068607,200
0.022164982,0.070199,200
0.020768838,0.069968,200
0.023668138,0.072954,200
0.018564772,0.066226,200
0.017180627,0.066830,200
0.016408525,0.067133,200
0.019124072,0.067917,200
0.0166719,0.065142,200
0.02157966,0.073081,200
0.024179311,0.071533,200
0.017285433,0.067829,200
0.017444048,0.069271,200
0.020563988,0.068213,200
0.023669094,0.070453,200
0.021496518,0.068771,200
0.022624131,0.068840,200
0.02628496,0.077617,200
0.02068574,0.070089,200
0.023484834,0.072519,200
0.0210868,0.071281,200
0.022329684,0.073158,200
0.018977763,0.068650,200
0.01964468,0.066400,200
0.019254295,0.067169,200
0.020303965,0.067965,200
0.022243919,0.069823,200
0.020476373,0.068103,200
0.022438481,0.074050,200
0.018147636,0.066991,200
0.020016484,0.070498,200
0.014760556,0.062853,200
0.015751544,0.066928,200
0.018111616,0.068147,200
0.02301418,0.071769,200
0.0188409,0.066520,200
0.029975068,0.079405,200
0.028865604,0.077084,200
0.027395153,0.078848,200
0.018691342,0.069073,200
0.022365125,0.069674,200
0.022388363,0.072984,200
0.017421242,0.065186,200
0.019250112,0.069066,200
0.017763073,0.065950,200
0.019335069,0.066816,200
0.02049027,0.069873,200
0.024304535,0.072670,200
0.0230976,0.069925,200
0.016748887,0.066776,200
0.018599216,0.064622,200
0.018059952,0.065996,200
0.023826107,0.073294,200
0.021821676,0.082829,200
0.022420855,0.072685,200
0.021496939,0.068702,200
0.022874838,0.073632,200
0.021629896,0.071097,200
0.021882523,0.077638,200
0.0219464,0.071255,200
0.022765048,0.070207,200
0.018524509,0.070252,200
0.021590237,0.072085,200
0.02079212,0.070990,200
0.019613883,0.069441,200
0.023060955,0.071369,200
0.021672,0.072730,200
0.020547869,0.069321,200
0.019635445,0.069230,200
0.023246529,0.071800,200
0.017143251,0.064423,200
0.022509018,0.075499,200
0.018149424,0.066104,200
0.020146526,0.067682,200
0.022867136,0.069360,200
0.018397512,0.066303,200
0.021669608,0.069110,200
0.022258375,0.070928,200
0.014021006,0.062591,200
0.016114691,0.065982,200
0.017991645,0.066186,200
0.017595002,0.064600,200
0.015102638,0.063056,200
0.019347167,0.065506,200
0.016100269,0.064196,200
0.02523574,0.074415,200
0.01859498,0.066137,200
0.016567893,0.064043,200
0.019903196,0.068614,200
0.022012051,0.072331,200
0.02200833,0.071137,200
0.017916633,0.066385,200
0.019626763,0.068604,200
0.015983319,0.065581,200
0.015149163,0.064562,200
0.0164429,0.062830,200
0.020627001,0.070976,200
0.018792445,0.068824,200
0.019933902,0.067144,200
0.017280078,0.068560,200
0.021070052,0.069129,200
0.019206984,0.076557,200
0.032450695,0.082566,200
0.028890911,0.084529,200
0.022568136,0.071010,200
0.017360562,0.067162,200
0.019607507,0.080445,200
0.016068952,0.072367,200
0.015795123,0.063773,200
0.01817796,0.068101,200
0.01761607,0.065144,200
0.020001115,0.068063,200
0.01897274,0.066693,200
0.019397726,0.066483,200
0.016592536,0.063881,200
0.017955344,0.064601,200
0.017821278,0.066356,200
0.021267593,0.081369,200
0.02115668,0.071907,200
0.017855523,0.068830,200
0.020184603,0.067165,200
0.01642148,0.064392,200
0.022925904,0.071938,200
0.021312457,0.071576,200
0.017636636,0.068537,200
0.016401015,0.075428,200
0.022062408,0.069831,200
0.020904992,0.068446,200
0.018142182,0.066266,200
0.019147804,0.066157,200
0.020963335,0.072819,200
0.016536647,0.065900,200
0.020004245,0.069691,200
0.020097116,0.070092,200
0.019002073,0.068436,200
0.01639175,0.063796,200
0.031969033,0.078683,200
0.016279241,0.065768,200
0.016334023,0.066265,200
0.016243448,0.064149,200
0.018886648,0.067483,200
0.01707324,0.067763,200
0.022135932,0.071897,200
0.016396068,0.064202,200
0.017704371,0.065519,200
0.017135294,0.065863,200
0.018394105,0.069231,200
0.016349655,0.067184,200
0.01691847,0.067016,200
0.016669635,0.066067,200
0.019870937,0.068328,200
0.020290673,0.070099,200
0.019802593,0.066310,200
0.020460667,0.068953,200
0.018621376,0.066875,200
0.01639549,0.065712,200
0.016225621,0.065751,200
0.017729769,0.065883,200
0.017618923,0.067868,200
0.021387411,0.072323,200
0.019784795,0.070085,200
0.01769428,0.069139,200
0.017579451,0.064807,200
0.020101575,0.067813,200
0.022237685,0.072308,200
0.022752995,0.070743,200
0.018582365,0.072670,200
0.017135063,0.066162,200
0.019466449,0.067306,200
0.01847191,0.068452,200
0.021552933,0.068741,200
0.016896648,0.063792,200
0.016030561,0.065964,200
0.017189808,0.064394,200
0.022290656,0.072883,200
0.023153188,0.072814,200
0.021471636,0.069969,200
0.020759145,0.067808,200
0.021516057,0.072036,200
0.019997535,0.068768,200
0.021256426,0.069017,200
0.020391056,0.068973,200
0.023265876,0.070971,200
0.021751473,0.069536,200
0.022264278,0.070892,200
0.0216306,0.067933,200
0.01962646,0.069034,200
0.01701816,0.064961,200
0.02082998,0.067733,200
0.017290091,0.067186,200
0.018236764,0.068596,200
0.015909368,0.065396,200
0.01590068,0.064867,200
0.014798248,0.064053,200
0.018480504,0.067832,200
0.016248273,0.063128,200
0.024590394,0.073689,200
0.016621849,0.065611,200
0.015604497,0.065117,200
0.017757755,0.066919,200
0.016255977,0.064458,200
0.016690118,0.064321,200
0.017682752,0.066926,200
0.017488513,0.069362,200
0.016981708,0.066655,200
0.018769052,0.068355,200
0.016687453,0.067235,200
0.016715925,0.064445,200
0.016914474,0.063335,200
0.017065044,0.063315,200
0.01696794,0.063519,200
0.018360492,0.065748,200
0.01715657,0.066416,200
0.016970089,0.049646,200
0.017400272,0.066842,200
0.014188658,0.061024,200
0.015353597,0.080347,200
0.015121234,0.021519,200
0.016578412,0.065923,200
0.021965733,0.069850,200
0.01529562,0.062503,200
0.01534718,0.064737,200
0.018369067,0.090499,200
0.016552214,0.022440,200
0.016326088,0.065166,200
0.028070329,0.075744,200
0.018457023,0.065804,200
0.02093496,0.068348,200
0.020851549,0.069178,200
0.018235998,0.066994,200
0.016235907,0.064282,200
0.01605949,0.063711,200
0.016046619,0.064418,200
0.016821383,0.064354,200
0.017306078,0.064221,200
0.017425455,0.067206,200
0.017296294,0.066957,200
0.017475093,0.066663,200
0.0226709,0.072533,200
0.01808806,0.068154,200
0.017580489,0.066633,200
0.017837165,0.067248,200
0.017461125,0.081470,200
0.014980861,0.065123,200
0.016089017,0.066315,200
0.014429396,0.065118,200
0.021916589,0.069230,200
0.023925953,0.070833,200
0.016902708,0.063581,200
0.019548586,0.068181,200
0.018650347,0.067374,200
0.016624875,0.068285,200
0.017010728,0.067590,200
0.020813124,0.070944,200
,0.005039,503
,0.005776,503
,0.006007,503
,0.004904,503
0.015830565,0.021441,200
0.016128132,0.065797,200
0.017578833,0.064241,200
0.016634595,0.065942,200
0.020253949,0.066759,200
0.017155452,0.065076,200
0.016081167,0.066154,200
0.016813649,0.065761,200
0.017059473,0.065230,200
0.01567548,0.065782,200
0.018661164,0.066102,200
0.016615784,0.064118,200
0.022548988,0.075733,200
0.017189413,0.064056,200
0.018475542,0.066924,200
0.017497625,0.066933,200
0.017304916,0.065071,200
0.02121592,0.068158,200
0.01774225,0.066870,200
0.016507223,0.064412,200
0.01764028,0.064565,200
0.019237442,0.069292,200
0.017564217,0.064508,200
0.01664715,0.065924,200
0.017221252,0.067714,200
0.021506216,0.068313,200
0.016589811,0.065372,200
0.016067741,0.063066,200
0.017101975,0.064398,200
0.019202344,0.070123,200
0.01753668,0.066707,200
0.017296972,0.067890,200
0.016362442,0.065822,200
0.018037789,0.068053,200
0.01725316,0.063999,200
0.026127348,0.076057,200
0.018490205,0.068446,200
0.019290289,0.069052,200
0.019568687,0.071201,200
0.02201808,0.070425,200
0.018099423,0.068633,200
0.017364088,0.066654,200
0.02061582,0.068531,200
0.017134568,0.064689,200
0.02007138,0.068094,200
0.021393623,0.068907,200
0.016506458,0.067724,200
0.0159826,0.063332,200
0.021150148,0.072819,200
0.019410929,0.067156,200
0.02714499,0.076160,200
0.0181631,0.067193,200
0.01488291,0.063235,200
0.014995921,0.063981,200
0.016726263,0.064679,200
0.021563355,0.072035,200
0.018386684,0.066613,200
0.018376715,0.069100,200
0.018334256,0.069525,200
0.019749744,0.069257,200
0.038313884,0.085705,200
0.02485054,0.074125,200
0.019500539,0.068261,200
0.019525584,0.066587,200
0.01654512,0.064795,200
0.022981107,0.069475,200
0.0212427,0.072335,200
0.019266205,0.066423,200
0.019706167,0.068724,200
0.019996673,0.068131,200
0.022508124,0.072181,200
0.024721116,0.075951,200
0.020268057,0.069385,200
0.021102156,0.069914,200
0.020229474,0.069262,200
0.020312393,0.072833,200
0.021138731,0.070332,200
0.017941542,0.066592,200
0.018464062,0.068478,200
0.021770973,0.069550,200
0.019237524,0.067993,200
0.01610305,0.066400,200
0.020411553,0.069082,200
0.018636337,0.069078,200
0.020473612,0.068810,200
0.018082084,0.067552,200
0.01990246,0.070348,200
0.019402888,0.067503,200
0.017309695,0.068026,200
0.017110491,0.067223,200
0.020307546,0.074420,200
0.015009142,0.061300,200
0.01773646,0.064749,200
0.016505292,0.064584,200
0.02075084,0.068120,200
0.018483428,0.067648,200
0.017605528,0.065112,200
0.019900372,0.069392,200
0.020763814,0.069340,200
0.017304491,0.063760,200
0.020458931,0.070864,200
0.017048704,0.066194,200
0.017278584,0.065406,200
0.018288655,0.065919,200
0.017579377,0.067150,200
0.01407516,0.064610,200
0.014159204,0.061259,200
0.015250286,0.064999,200
0.0177609,0.065557,200
0.014364269,0.062158,200
0.0141113,0.063269,200
0.018892163,0.067156,200
0.013796813,0.060637,200
0.014934593,0.062218,200
0.021059249,0.071334,200
0.015595811,0.062693,200
0.014128206,0.063190,200
0.01536696,0.063821,200
0.021752251,0.069596,200
0.017176615,0.066470,200
0.015340739,0.064331,200
0.02462261,0.078687,200
0.016070182,0.064708,200
0.022465536,0.069787,200
0.017271563,0.067596,200
0.015933013,0.066169,200
0.025082119,0.074930,200
0.01679827,0.066747,200
0.017748833,0.065048,200
0.016413918,0.063248,200
0.018840997,0.065672,200
0.021227486,0.071485,200
0.02046442,0.070274,200
0.02085412,0.071181,200
0.020271389,0.067948,200
0.021844897,0.070217,200
0.018430209,0.068725,200
0.01876978,0.068648,200
0.018969128,0.067861,200
0.022590397,0.070848,200
0.020481573,0.069210,200
0.025366103,0.073897,200
0.023540894,0.072206,200
0.019674707,0.068241,200
0.021089902,0.068111,200
0.022558631,0.069431,200
0.02008685,0.069277,200
0.021261908,0.069992,200
0.017043453,0.064769,200
0.017977308,0.067287,200
0.022727517,0.070654,200
0.019631036,0.067736,200
0.016266376,0.064053,200
0.017541828,0.068358,200
0.017247736,0.064869,200
0.022907624,0.069038,200
0.018980812,0.065567,200
0.018767953,0.066773,200
0.01723012,0.064619,200
0.016450183,0.064439,200
0.02333005,0.073193,200
0.016932389,0.067109,200
0.020885656,0.068085,200
0.016720569,0.065468,200
0.018672444,0.068492,200
0.02188522,0.069494,200
0.022167897,0.070508,200
0.02154931,0.069481,200
0.01887427,0.072284,200
0.016231604,0.063072,200
0.016748482,0.063333,200
0.022712465,0.073002,200
0.018196536,0.067929,200
0.020589372,0.067168,200
0.016884793,0.065400,200
0.019245708,0.071244,200
0.02178653,0.071574,200
0.02100279,0.069800,200
0.02311038,0.071552,200
0.017664136,0.066326,200
0.017055904,0.065205,200
0.018534688,0.069830,200
0.020394554,0.066552,200
0.022115557,0.068852,200
0.019990057,0.066124,200
0.022609064,0.072036,200
0.022600288,0.072034,200
0.02216364,0.069286,200
0.016459744,0.063392,200
0.018549316,0.067907,200
0.0173646,0.065519,200
0.016960872,0.066527,200
0.01830158,0.068254,200
0.017432652,0.067896,200
0.018434916,0.067558,200
0.016982524,0.067039,200
0.017700538,0.066937,200
0.020886494,0.071105,200
0.018575097,0.068486,200
0.01851688,0.066041,200
0.023631295,0.071731,200
0.015333946,0.062591,200
0.016260609,0.063853,200
0.014308326,0.063640,200
0.015104111,0.061916,200
0.016891366,0.066857,200
0.016396446,0.067453,200
0.02158396,0.070886,200
0.020917833,0.071246,200
0.021039473,0.072299,200
0.018094542,0.069763,200
0.02138359,0.070386,200
